run_id,prn,window_bin_s,window_start_s,window_end_s,window_mid_s,target_window_index,availability_offset_s,b0_prn_node_rmse,residual_000,residual_001,residual_002,residual_003,residual_004,residual_005,residual_006,residual_007,residual_008,recording_id,history_id,source_segment,source_channel,history_chunk,q_rmse,p_rmse,e_rmse,q_diag_mahalanobis,p_diag_mahalanobis,e_diag_mahalanobis,q_full_shrinkage_mahalanobis,p_full_shrinkage_mahalanobis,e_full_shrinkage_mahalanobis,q_max_standardized_tap,p_max_standardized_tap,e_max_standardized_tap,q,p,e
DS3,G19,27.5,27.08823564,28.08823564,27.58823564,12,1.0,0.022980138659477234,0.034284159541130066,0.039321258664131165,0.000128820538520813,-0.03377874195575714,-0.00036421045660972595,-0.010161668062210083,-0.018578261137008667,0.0187838077545166,0.009424477815628052,DS3,history-078b1412727f9d758a16,0,3,1,0.022980139084319402,0.9850340136054422,0.5031533575781078,0.1955622212282545,0.9850340136054422,0.5031533575781078,0.44335814844996896,0.9857142857142858,0.5030084665543227,0.21306372895873374,0.9945578231292517,0.5011384358492637,0.44335814844996896,0.9857142857142858,0.5030084665543227
DS3,G19,28.0,27.58823564,28.58823564,28.08823564,13,1.0,0.029651831835508347,-0.01612335443496704,-0.012049779295921326,-0.027449026703834534,-0.06289160251617432,-0.000774625688791275,0.04675629734992981,0.0054277777671813965,0.018302500247955322,0.015745609998703003,DS3,history-078b1412727f9d758a16,0,3,1,0.02965183221102427,0.9659863945578231,0.5072722732216398,0.144822898896534,0.992517006802721,0.5015677616358762,0.21131219154554517,0.998639455782313,0.5002837362749621,0.24871265558746172,0.9836734693877551,0.5034435905741944,0.21131219154554517,0.998639455782313,0.5002837362749621
DS3,G19,28.5,28.08823564,29.08823564,28.58823564,14,1.0,0.0257301926612854,0.013303518295288086,0.024601608514785767,0.022185668349266052,0.04293537139892578,-0.0009939298033714294,0.04133683443069458,0.012000277638435364,0.025112181901931763,0.01887226104736328,DS3,history-078b1412727f9d758a16,0,3,1,0.025730192155725272,0.9775510204081632,0.5047571319711185,0.16142426465950876,0.9870748299319728,0.5027191341467462,0.17252337748335453,0.9993197278911564,0.5001417957052694,0.26895868002638146,0.9782312925170068,0.5046105738956935,0.17252337748335453,0.9993197278911564,0.5001417957052694
DS3,G19,29.0,28.58823564,29.58823564,29.08823564,15,1.0,0.022744491696357727,0.03375500440597534,0.038322314620018005,0.004462942481040955,-0.005791604518890381,-0.0010059922933578491,0.036283135414123535,-0.01357145607471466,0.0132218599319458,0.017828822135925293,DS3,history-078b1412727f9d758a16,0,3,1,0.02274449260212155,0.9857142857142858,0.5030084665543227,0.18516768092795488,0.9857142857142858,0.5030084665543227,0.3875814609062787,0.992517006802721,0.5015677616358762,0.2707630527279356,0.9775510204081632,0.5047571319711185,0.3875814609062787,0.992517006802721,0.5015677616358762
DS3,G19,29.5,29.08823564,30.08823564,29.58823564,16,1.0,0.030018357560038567,-0.0418442040681839,-0.04130019247531891,-0.04382728040218353,-0.021061643958091736,-0.0005127526819705963,0.042180001735687256,-0.007566541433334351,0.017308369278907776,0.012353181838989258,DS3,history-078b1412727f9d758a16,0,3,1,0.030018356283942213,0.9639455782312926,0.5077208175171873,0.17988960476387858,0.9857142857142858,0.5030084665543227,0.19787001119895625,0.9993197278911564,0.5001417957052694,0.20666255236323694,0.9959183673469387,0.5008529521930839,0.19787001119895625,0.9993197278911564,0.5001417957052694
DS3,G19,30.0,29.58823564,30.58823564,30.08823564,17,1.0,0.03250559791922569,-0.03280794620513916,-0.03707830607891083,-0.032951220870018005,0.017611801624298096,-0.0004006996750831604,0.03987841308116913,0.019314557313919067,0.048054084181785583,0.03727881610393524,DS3,history-078b1412727f9d758a16,0,3,1,0.03250559999643623,0.9489795918367347,0.5110542761893402,0.13718023136097268,0.9945578231292517,0.5011384358492637,0.29511255964720884,0.9965986394557823,0.5007104296666306,0.1830221419781561,0.9972789115646259,0.5005680530054349,0.29511255964720884,0.9965986394557823,0.5007104296666306
DS3,G19,30.5,30.08823564,31.08823564,30.58823564,18,1.0,0.03299432247877121,-0.02656903862953186,-0.029090970754623413,-0.040741726756095886,-0.04208382964134216,0.0008144639432430267,0.06269365549087524,0.006606593728065491,0.02149680256843567,0.019431322813034058,DS3,history-078b1412727f9d758a16,0,3,1,0.03299432460866153,0.9448979591836735,0.5119771350972049,0.1077753270593347,0.998639455782313,0.5002837362749621,0.16821368639061057,0.9993197278911564,0.5001417957052694,0.1639728221465846,0.9993197278911564,0.5001417957052694,0.16821368639061057,0.9993197278911564,0.5001417957052694
DS3,G19,31.0,30.58823564,31.58823564,31.08823564,19,1.0,0.017065901309251785,-0.00441335141658783,-0.010529249906539917,-0.033540308475494385,0.007787197828292847,0.0010237433016300201,0.008459508419036865,-0.024000540375709534,0.010761857032775879,0.023255422711372375,DS3,history-078b1412727f9d758a16,0,3,1,0.017065901807772947,0.9972789115646259,0.5005680530054349,0.07343392272351708,1.0,0.49999999999999994,0.32226933239497313,0.9959183673469387,0.5008529521930839,0.19416071156286155,0.9965986394557823,0.5007104296666306,0.32226933239497313,0.9959183673469387,0.5008529521930839
DS3,G19,31.5,31.08823564,32.08823564,31.58823564,20,1.0,0.026591584086418152,-0.006482526659965515,-0.023991331458091736,-0.05132755637168884,-0.04685494303703308,0.0009274668991565704,0.013182491064071655,-0.02309596538543701,0.005514770746231079,0.013342618942260742,DS3,history-078b1412727f9d758a16,0,3,1,0.026591583727714013,0.9761904761904762,0.5050507078420922,0.14281038488001938,0.9931972789115646,0.5014245059950789,0.28355588706233276,0.9965986394557823,0.5007104296666306,0.2138216307276325,0.9945578231292517,0.5011384358492637,0.28355588706233276,0.9965986394557823,0.5007104296666306
DS3,G10,6.5,6.04107404,7.04107404,6.54107404,12,1.0,0.06470261514186859,-0.05709318816661835,-0.0834694355726242,-0.08224615454673767,-0.07148545235395432,-0.0025100484490394592,0.07267321646213531,0.03331613913178444,0.055855266749858856,0.07783962041139603,DS3,history-19f18f7d255c3e09898e,0,9,0,0.06470261701398183,0.6265306122448979,0.6098942967664727,0.8538886673740623,0.7163265306122449,0.575692033001001,0.9051764642736579,0.9115646258503401,0.5197447381151442,0.49574793329336936,0.7891156462585034,0.5524014811639115,0.9051764642736579,0.9115646258503401,0.5197447381151442
