window_start_s,window_end_s,score_available_s,reconstruction,latent_score,combined_score,threshold,alarm
0.0,1.0,1.0,9.3757305,40.33054954555339,45.65955176515175,134914.8453732542,False
0.5,1.5,1.5,5.4926124,38.79557937685522,33.27201562136749,134914.8453732542,False
1.0,2.0,2.0,3.394861,30.227279097387928,22.71044172678479,134914.8453732542,False
1.5,2.5,2.5,3.122031,27.266725279073366,20.413733662078236,134914.8453732542,False
2.0,3.0,3.0,3.4495769,27.73397373256314,21.62752375426671,134914.8453732542,False
2.5,3.5,3.5,2.5006561,24.01572757399338,16.928799389849765,134914.8453732542,False
3.0,4.0,4.0,6.0676336,21.645345826101842,26.417623330659502,134914.8453732542,False
3.5,4.5,4.5,4.6070895,24.266584543886914,23.357632149747545,134914.8453732542,False
4.0,5.0,5.0,3.1740863,18.818453702988528,16.345371122339635,134914.8453732542,False
4.5,5.5,5.5,2.7110662,19.102275147894684,15.101715701102773,134914.8453732542,False
5.0,6.0,6.0,2.2173586,18.108775245428337,13.127568473847248,134914.8453732542,False
5.5,6.5,6.5,2.2205725,19.781494394434638,13.973545442582845,134914.8453732542,False
6.0,7.0,7.0,2.1564782,18.410263643998697,13.096130830799378,134914.8453732542,False
6.5,7.5,7.5,2.320517,18.022279773710423,13.393017689153467,134914.8453732542,False
7.0,8.0,8.0,2.180941,15.193301828087733,11.560854131688124,134914.8453732542,False
7.5,8.5,8.5,1.9683946,17.132738346153715,11.894536939043398,134914.8453732542,False
8.0,9.0,9.0,2.0220735,14.527128298905925,10.752363446069454,134914.8453732542,False
8.5,9.5,9.5,1.7861558,15.315303636707094,10.440478371969634,134914.8453732542,False
9.0,10.0,10.0,1.556127,11.875414571923063,8.032183116521155,134914.8453732542,False
9.5,10.5,10.5,1.5843465,12.69367366014811,8.525758447536033,134914.8453732542,False
10.0,11.0,11.0,1.5393757,11.049574999082852,7.569135873218875,134914.8453732542,False
10.5,11.5,11.5,1.4702767,9.024894939478994,6.350020440506252,134914.8453732542,False
11.0,12.0,12.0,1.4789902,14.76475282794567,9.246024081105556,134914.8453732542,False
11.5,12.5,12.5,1.7652619,12.072982135032657,8.756793500045058,134914.8453732542,False
12.0,13.0,13.0,1.2878296,7.874498469081437,5.228857788664582,134914.8453732542,False
12.5,13.5,13.5,0.9469372,3.684371241401653,2.1136893686959963,134914.8453732542,False
13.0,14.0,14.0,0.88973445,1.9794773551214127,1.0900658288002794,134914.8453732542,False
13.5,14.5,14.5,0.71608967,4.304631619167237,2.1523158095836186,134914.8453732542,False
14.0,15.0,15.0,0.8206817,1.4540472413396632,0.7270236206698316,134914.8453732542,False
14.5,15.5,15.5,0.7073522,1.1247909842353885,0.5623954921176942,134914.8453732542,False
15.0,16.0,16.0,0.82929915,0.15013233181443508,0.07506616590721754,134914.8453732542,False
15.5,16.5,16.5,0.7706555,0.13267833258827755,0.06633916629413877,134914.8453732542,False
16.0,17.0,17.0,0.7188697,1.1473312394651767,0.5736656197325883,134914.8453732542,False
16.5,17.5,17.5,0.8232672,4.131072985335692,2.065536492667846,134914.8453732542,False
17.0,18.0,18.0,0.8532931,2.242157183081392,1.121078591540696,134914.8453732542,False
17.5,18.5,18.5,0.80392665,2.545039446384022,1.272519723192011,134914.8453732542,False
18.0,19.0,19.0,0.88297826,0.6914193085618868,0.4258192306642881,134914.8453732542,False
18.5,19.5,19.5,0.8059582,0.5033473345823487,0.25167366729117435,134914.8453732542,False
19.0,20.0,20.0,0.8237083,2.321372927985429,1.1606864639927146,134914.8453732542,False
19.5,20.5,20.5,0.8359991,0.3385853892300538,0.1692926946150269,134914.8453732542,False
20.0,21.0,21.0,0.8865682,4.473895840108242,2.3278001900061978,134914.8453732542,False
20.5,21.5,21.5,0.83385175,1.0787201998070914,0.5393600999035457,134914.8453732542,False
21.0,22.0,22.0,0.6995254,1.460617691760184,0.730308845880092,134914.8453732542,False
21.5,22.5,22.5,0.7227779,1.7385937218840102,0.8692968609420051,134914.8453732542,False
22.0,23.0,23.0,0.7529878,0.0,0.0,134914.8453732542,False
22.5,23.5,23.5,0.6103434,3.740349558113087,1.8701747790565435,134914.8453732542,False
23.0,24.0,24.0,0.72298163,0.24785075542254192,0.12392537771127096,134914.8453732542,False
23.5,24.5,24.5,0.71456355,3.00705158760519,1.503525793802595,134914.8453732542,False
