window_start_s,window_end_s,score_available_s,reconstruction,latent_score,combined_score,threshold,alarm
0.0,1.0,1.0,19.92053,37.40632569654648,75.75226442391971,134914.8453732542,False
0.5,1.5,1.5,13.964571,36.02239809460235,57.23736846198689,134914.8453732542,False
1.0,2.0,2.0,12.688971,29.34318542347595,50.0805869634776,134914.8453732542,False
1.5,2.5,2.5,9.759027,29.319726724708495,41.30113590456129,134914.8453732542,False
2.0,3.0,3.0,6.1895385,31.250944508851916,31.585217284454078,134914.8453732542,False
2.5,3.5,3.5,2.9371235,21.90782083239537,17.180954507275743,134914.8453732542,False
3.0,4.0,4.0,3.9812133,21.432624823021236,20.067746810048437,134914.8453732542,False
3.5,4.5,4.5,3.304652,22.171962238751135,18.412837025109905,134914.8453732542,False
4.0,5.0,5.0,2.778596,19.098484219293944,15.301899668731053,134914.8453732542,False
4.5,5.5,5.5,2.2198195,19.39371089631331,13.7774005977517,134914.8453732542,False
5.0,6.0,6.0,2.1692166,17.983750689424735,12.920993623278376,134914.8453732542,False
5.5,6.5,6.5,2.1193433,14.72262083239538,11.14118500076369,134914.8453732542,False
6.0,7.0,7.0,1.9280623,11.568491931269428,8.991721141636411,134914.8453732542,False
6.5,7.5,7.5,1.5484169,13.7888635843401,8.965835508235164,134914.8453732542,False
7.0,8.0,8.0,1.5392499,12.842139453154033,8.46504175192675,134914.8453732542,False
7.5,8.5,8.5,1.4825609,15.106436620952916,9.427551059561868,134914.8453732542,False
8.0,9.0,9.0,1.6213212,14.310607586199298,9.444870391997126,134914.8453732542,False
8.5,9.5,9.5,1.3255961,15.730889190218713,9.270067519856106,134914.8453732542,False
9.0,10.0,10.0,1.6354076,14.016771457328959,9.340105123907545,134914.8453732542,False
9.5,10.5,10.5,1.5979254,15.140954616071099,9.79003312958616,134914.8453732542,False
10.0,11.0,11.0,1.567066,11.176246473834297,7.715333523966089,134914.8453732542,False
10.5,11.5,11.5,1.4887952,12.875565265883813,8.33077120050559,134914.8453732542,False
11.0,12.0,12.0,1.442443,10.609563837975656,7.059063832271013,134914.8453732542,False
11.5,12.5,12.5,1.1621344,9.244683688616755,5.537813253853397,134914.8453732542,False
12.0,13.0,13.0,0.8461174,2.5151890840972415,1.2575945420486208,134914.8453732542,False
12.5,13.5,13.5,0.76760316,2.2507849094365424,1.1253924547182712,134914.8453732542,False
13.0,14.0,14.0,0.79543567,2.247610607699846,1.123805303849923,134914.8453732542,False
13.5,14.5,14.5,0.7751217,2.6676487971631033,1.3338243985815517,134914.8453732542,False
14.0,15.0,15.0,0.65504545,2.91582919598784,1.45791459799392,134914.8453732542,False
14.5,15.5,15.5,0.69890946,1.9772140720956255,0.9886070360478127,134914.8453732542,False
15.0,16.0,16.0,0.81467175,2.3287065666140077,1.1643532833070038,134914.8453732542,False
15.5,16.5,16.5,0.759583,3.923576802793504,1.961788401396752,134914.8453732542,False
16.0,17.0,17.0,0.7858857,0.41004964249208997,0.20502482124604499,134914.8453732542,False
16.5,17.5,17.5,0.89070296,1.8194687721397145,1.0129597761611184,134914.8453732542,False
17.0,18.0,18.0,0.87368774,1.558983875454026,0.8318000745403051,134914.8453732542,False
17.5,18.5,18.5,0.8528992,0.06839801714201563,0.03419900857100781,134914.8453732542,False
18.0,19.0,19.0,0.9332059,0.6329812531329724,0.546904093376355,134914.8453732542,False
18.5,19.5,19.5,0.7595361,2.1123463158641504,1.0561731579320752,134914.8453732542,False
19.0,20.0,20.0,0.87467873,1.4014794712119487,0.7560133545503618,134914.8453732542,False
19.5,20.5,20.5,0.8727315,0.5288901014196846,0.31389169168353614,134914.8453732542,False
20.0,21.0,21.0,0.8693583,0.6215026875031727,0.35010382315634736,134914.8453732542,False
20.5,21.5,21.5,0.87907726,0.0,0.068436000386958,134914.8453732542,False
21.0,22.0,22.0,0.7604315,1.0904720082387265,0.5452360041193632,134914.8453732542,False
21.5,22.5,22.5,0.7087187,2.1219009834017535,1.0609504917008767,134914.8453732542,False
22.0,23.0,23.0,0.6576385,1.311495065036586,0.655747532518293,134914.8453732542,False
22.5,23.5,23.5,0.82966495,1.7575409865158,0.8787704932579,134914.8453732542,False
23.0,24.0,24.0,0.70545954,1.9451867267603766,0.9725933633801883,134914.8453732542,False
23.5,24.5,24.5,0.72092384,0.8669670538089823,0.43348352690449116,134914.8453732542,False
24.0,25.0,25.0,0.78306985,1.6871058912218972,0.8435529456109486,134914.8453732542,False
24.5,25.5,25.5,0.84605473,2.97712905205934,1.48856452602967,134914.8453732542,False
25.0,26.0,26.0,0.66979337,1.7942579101313472,0.8971289550656736,134914.8453732542,False
25.5,26.5,26.5,0.67324424,0.5667240195488027,0.28336200977440135,134914.8453732542,False
