window_start_s,window_end_s,score_available_s,reconstruction,latent_score,combined_score,threshold,alarm
0.0,1.0,1.0,9.585444,39.29022556568891,45.76694900640919,134914.8453732542,False
0.5,1.5,1.5,16.517109,41.503135369742566,67.61608848975598,134914.8453732542,False
1.0,2.0,2.0,14.597575,40.72093986396841,61.480875036275016,134914.8453732542,False
1.5,2.5,2.5,13.33647,32.756635434993605,53.724922962977715,134914.8453732542,False
2.0,3.0,3.0,13.106275,31.804880624636287,52.56019755553042,134914.8453732542,False
2.5,3.5,3.5,13.150689,28.382033011339143,50.981682141817615,134914.8453732542,False
3.0,4.0,4.0,12.06251,26.575595428686416,46.82213637791061,134914.8453732542,False
3.5,4.5,4.5,11.864962,25.60493834591438,45.74565486593529,134914.8453732542,False
4.0,5.0,5.0,11.913257,27.06301755016163,46.61921507972816,134914.8453732542,False
4.5,5.5,5.5,11.64758,24.586331852468184,44.58584762552135,134914.8453732542,False
5.0,6.0,6.0,11.559875,27.43365509216722,45.74705426674144,134914.8453732542,False
5.5,6.5,6.5,11.691553,29.6204502298222,47.234493885611975,134914.8453732542,False
6.0,7.0,7.0,11.678461,27.346315550904983,46.05824922033051,134914.8453732542,False
6.5,7.5,7.5,11.476839,27.234158982678178,45.39882642017944,134914.8453732542,False
7.0,8.0,8.0,11.310855,29.031177941399697,45.80063601408778,134914.8453732542,False
7.5,8.5,8.5,11.415623,27.134807678785233,45.1659636656274,134914.8453732542,False
8.0,9.0,9.0,11.446035,30.63545961264256,47.00729814949159,134914.8453732542,False
8.5,9.5,9.5,11.123967,30.850171919965298,46.15088010184071,134914.8453732542,False
9.0,10.0,10.0,11.258784,35.06593578859662,48.662196028163514,134914.8453732542,False
9.5,10.5,10.5,11.419099,33.28050983802934,48.24921694168188,134914.8453732542,False
10.0,11.0,11.0,11.492508,32.68462165395412,48.17094611998331,134914.8453732542,False
10.5,11.5,11.5,11.432356,33.43825382403231,48.367759972435664,134914.8453732542,False
11.0,12.0,12.0,11.167846,32.00816291930681,46.861180144133094,134914.8453732542,False
11.5,12.5,12.5,10.659445,18.970610594842892,38.82103780589679,134914.8453732542,False
12.0,13.0,13.0,10.2583275,13.600967734358834,34.935891375964694,134914.8453732542,False
12.5,13.5,13.5,10.32057,18.078663885453462,37.36099727108912,134914.8453732542,False
13.0,14.0,14.0,10.274277,19.04176680769502,37.70401830169612,134914.8453732542,False
13.5,14.5,14.5,10.481888,17.583770601832914,37.59628674322403,134914.8453732542,False
14.0,15.0,15.0,10.50762,14.471673177447167,36.11723996906673,134914.8453732542,False
14.5,15.5,15.5,10.394965,15.015448173188261,36.052013541567476,134914.8453732542,False
15.0,16.0,16.0,10.332692,19.875745673473684,38.295813149695256,134914.8453732542,False
15.5,16.5,16.5,10.343298,20.438010343135403,38.608682885493195,134914.8453732542,False
16.0,17.0,17.0,10.594207,17.66505474628406,37.973038194003436,134914.8453732542,False
16.5,17.5,17.5,0.8439192,8.851974206920062,4.425987103460031,134914.8453732542,False
17.0,18.0,18.0,0.8424137,9.415207056682329,4.707603528341164,134914.8453732542,False
17.5,18.5,18.5,3.6800988,17.774001066954007,17.337363572654567,134914.8453732542,False
18.0,19.0,19.0,1.7310747,20.92018956167215,13.078093609130242,134914.8453732542,False
18.5,19.5,19.5,0.9862763,12.51576039315709,6.647104452934417,134914.8453732542,False
19.0,20.0,20.0,1.5249115,10.923344349524088,7.462737280197665,134914.8453732542,False
19.5,20.5,20.5,1.6644535,12.818291735296581,8.827783890180184,134914.8453732542,False
20.0,21.0,21.0,1.1331805,8.51133121349816,5.0844937832318085,134914.8453732542,False
20.5,21.5,21.5,1.1681643,8.453768029742312,5.16039945390674,134914.8453732542,False
21.0,22.0,22.0,0.8813978,8.477120594169433,4.313940370028381,134914.8453732542,False
21.5,22.5,22.5,0.895858,5.844637335069364,3.040970236687175,134914.8453732542,False
22.0,23.0,23.0,1.0679766,6.793120469738352,4.030268748023961,134914.8453732542,False
22.5,23.5,23.5,0.9748224,6.057210009556352,3.3835539168707296,134914.8453732542,False
23.0,24.0,24.0,0.84901613,8.171349778708525,4.085674889354262,134914.8453732542,False
23.5,24.5,24.5,0.76643354,5.392321290977638,2.696160645488819,134914.8453732542,False
24.0,25.0,25.0,0.94771713,6.306620576424453,3.4271479309316466,134914.8453732542,False
24.5,25.5,25.5,1.7966015,8.511024586720772,7.069597161873288,134914.8453732542,False
25.0,26.0,26.0,1.1836765,11.63577717015774,6.797823647330008,134914.8453732542,False
25.5,26.5,26.5,1.3937455,6.808740196625015,5.012927085277761,134914.8453732542,False
26.0,27.0,27.0,0.9956604,7.233609320193093,4.034110387716554,134914.8453732542,False
26.5,27.5,27.5,0.9677238,5.175349238507774,2.9213812545268336,134914.8453732542,False
27.0,28.0,28.0,1.2428199,5.571331885926608,3.942584959885734,134914.8453732542,False
27.5,28.5,28.5,1.2317528,4.486405044513177,3.36700359979653,134914.8453732542,False
28.0,29.0,29.0,1.2656909,5.84537934937377,4.148049151099682,134914.8453732542,False
28.5,29.5,29.5,0.98051655,3.4119548642388047,2.07796582688655,134914.8453732542,False
29.0,30.0,30.0,0.99303627,2.1337716989094595,1.4763389176074209,134914.8453732542,False
29.5,30.5,30.5,0.84894687,3.353990495850237,1.6769952479251184,134914.8453732542,False
30.0,31.0,31.0,0.84670585,1.2661047755910715,0.6330523877955357,134914.8453732542,False
30.5,31.5,31.5,0.73577195,3.562641543648717,1.7813207718243584,134914.8453732542,False
31.0,32.0,32.0,0.7207554,3.1251430898119756,1.5625715449059878,134914.8453732542,False
31.5,32.5,32.5,0.7446985,3.1573264246664485,1.5786632123332243,134914.8453732542,False
32.0,33.0,33.0,0.7486736,4.4071988905680435,2.2035994452840217,134914.8453732542,False
32.5,33.5,33.5,0.7312611,3.350232466629864,1.675116233314932,134914.8453732542,False
33.0,34.0,34.0,0.84693545,1.1216350001847717,0.5608175000923858,134914.8453732542,False
33.5,34.5,34.5,0.9055642,3.810580266670959,2.052987053544989,134914.8453732542,False
34.0,35.0,35.0,0.89685076,1.6786472784753883,0.9609460414453732,134914.8453732542,False
34.5,35.5,35.5,0.86531377,1.627441913765648,0.8409703594508472,134914.8453732542,False
35.0,36.0,36.0,0.7195225,2.2851327505960186,1.1425663752980093,134914.8453732542,False
35.5,36.5,36.5,1.0072768,3.5303240144053314,2.217229121357568,134914.8453732542,False
36.0,37.0,37.0,0.80809504,0.7972968134219411,0.39864840671097057,134914.8453732542,False
36.5,37.5,37.5,0.9097919,1.3653798471974934,0.8430380336360233,134914.8453732542,False
37.0,38.0,38.0,1.0316848,0.29815119956578917,0.6741824710483024,134914.8453732542,False
37.5,38.5,38.5,0.81518143,2.4850933987576274,1.2425466993788137,134914.8453732542,False
38.0,39.0,39.0,0.7434209,2.520203474159016,1.260101737079508,134914.8453732542,False
38.5,39.5,39.5,0.8356236,2.3680080734144333,1.1840040367072167,134914.8453732542,False
39.0,40.0,40.0,0.76682884,2.764744184035406,1.382372092017703,134914.8453732542,False
39.5,40.5,40.5,0.62323755,0.0,0.0,134914.8453732542,False
40.0,41.0,41.0,0.75882983,0.7094180818250377,0.35470904091251887,134914.8453732542,False
40.5,41.5,41.5,0.8098833,0.0,0.0,134914.8453732542,False
41.0,42.0,42.0,0.85259956,1.5542016638899545,0.7771008319449773,134914.8453732542,False
41.5,42.5,42.5,0.75052214,1.709635818751712,0.854817909375856,134914.8453732542,False
42.0,43.0,43.0,0.69167536,5.314261891701617,2.6571309458508083,134914.8453732542,False
42.5,43.5,43.5,0.6679079,1.5510179905607022,0.7755089952803511,134914.8453732542,False
43.0,44.0,44.0,0.7151214,2.2577816070858483,1.1288908035429241,134914.8453732542,False
43.5,44.5,44.5,0.7613414,1.763746236777102,0.881873118388551,134914.8453732542,False
44.0,45.0,45.0,0.8447099,0.0,0.0,134914.8453732542,False
44.5,45.5,45.5,0.8398678,3.039492070806112,1.519746035403056,134914.8453732542,False
45.0,46.0,46.0,0.6487226,0.6484983936072256,0.3242491968036128,134914.8453732542,False
