scenario,decision_time_s,source_start,source_end,phase,epoch_identity_hash,tracked_prn_count,score_complex_all9_seed101,p_complex_all9_seed101,e_complex_all9_seed101,score_complex_all9_seed202,p_complex_all9_seed202,e_complex_all9_seed202,score_complex_all9_seed303,p_complex_all9_seed303,e_complex_all9_seed303,score_complex_all9_ensemble,alarm_complex_all9_q99,alarm_complex_all9_q995,score_magnitude_all9_seed101,p_magnitude_all9_seed101,e_magnitude_all9_seed101,score_magnitude_all9_seed202,p_magnitude_all9_seed202,e_magnitude_all9_seed202,score_magnitude_all9_seed303,p_magnitude_all9_seed303,e_magnitude_all9_seed303,score_magnitude_all9_ensemble,alarm_magnitude_all9_q99,alarm_magnitude_all9_q995,score_complex_EPL_seed101,p_complex_EPL_seed101,e_complex_EPL_seed101,score_complex_EPL_seed202,p_complex_EPL_seed202,e_complex_EPL_seed202,score_complex_EPL_seed303,p_complex_EPL_seed303,e_complex_EPL_seed303,score_complex_EPL_ensemble,alarm_complex_EPL_q99,alarm_complex_EPL_q995,score_magnitude_EPL_seed101,p_magnitude_EPL_seed101,e_magnitude_EPL_seed101,score_magnitude_EPL_seed202,p_magnitude_EPL_seed202,e_magnitude_EPL_seed202,score_magnitude_EPL_seed303,p_magnitude_EPL_seed303,e_magnitude_EPL_seed303,score_magnitude_EPL_ensemble,alarm_magnitude_EPL_q99,alarm_magnitude_EPL_q995,score_B0_Exact,alarm_B0_q99,alarm_B0_q995,inference_result_digest_complex_all9_seed101,inference_result_digest_complex_all9_seed202,inference_result_digest_complex_all9_seed303,inference_result_digest_magnitude_all9_seed101,inference_result_digest_magnitude_all9_seed202,inference_result_digest_magnitude_all9_seed303,inference_result_digest_complex_EPL_seed101,inference_result_digest_complex_EPL_seed202,inference_result_digest_complex_EPL_seed303,inference_result_digest_magnitude_EPL_seed101,inference_result_digest_magnitude_EPL_seed202,inference_result_digest_magnitude_EPL_seed303
DS7,7.5,6.5,7.5,transition,82dbaecb85982a3dc8425e2d8cbadce54bd55637f53cc27ed0db4f4ab444df8d,7,-0.25522124767303467,1.0,-0.0,-0.26616141200065613,1.0,-0.0,-0.4286389648914337,1.0,-0.0,0.0,False,False,-0.33725816011428833,1.0,-0.0,-0.3180381953716278,1.0,-0.0,-0.3338663578033447,1.0,-0.0,0.0,False,False,-0.3603067398071289,1.0,-0.0,-0.3688673973083496,1.0,-0.0,-0.36340248584747314,1.0,-0.0,0.0,False,False,-0.4064820408821106,1.0,-0.0,-0.40365615487098694,1.0,-0.0,-0.38201799988746643,1.0,-0.0,0.0,False,False,0.0,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS7,8.0,7.0,8.0,transition,9b60c552bc7b6b099c18873459f9259779462e42e4e82d72b8b5a8dfa0f71933,8,-0.18539560958743095,1.0,-0.0,-0.2166440486907959,1.0,-0.0,-0.25636932253837585,1.0,-0.0,0.0,False,False,-0.31054168939590454,1.0,-0.0,-0.281245619058609,1.0,-0.0,-0.3046135902404785,1.0,-0.0,0.0,False,False,-0.3672726899385452,1.0,-0.0,-0.34605827927589417,1.0,-0.0,-0.35704730451107025,1.0,-0.0,0.0,False,False,-0.4033767431974411,1.0,-0.0,-0.3983951210975647,1.0,-0.0,-0.3676775395870209,1.0,-0.0,0.0,False,False,0.0,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS7,8.5,7.5,8.5,transition,4ab4185dbbfea638f88cb230792c7a0d3d3edb0517024d395e99dc00d4732755,8,-0.156930074095726,1.0,-0.0,-0.189122274518013,1.0,-0.0,-0.25224077701568604,1.0,-0.0,0.0,False,False,-0.3241698741912842,1.0,-0.0,-0.2904176115989685,1.0,-0.0,-0.3689589500427246,1.0,-0.0,0.0,False,False,-0.3119495064020157,1.0,-0.0,-0.2975713014602661,1.0,-0.0,-0.3251489996910095,1.0,-0.0,0.0,False,False,-0.41585876047611237,1.0,-0.0,-0.43075357377529144,1.0,-0.0,-0.3850807845592499,1.0,-0.0,0.0,False,False,0.0,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS7,9.0,8.0,9.0,transition,b62a704892c48c38a3a5e93e572321115d1c3142bc50ccf1ef1e2911baa1eaee,8,-0.1771024689078331,1.0,-0.0,-0.20989612489938736,1.0,-0.0,-0.2543962672352791,1.0,-0.0,0.0,False,False,-0.39622536301612854,1.0,-0.0,-0.37485718727111816,1.0,-0.0,-0.38429537415504456,1.0,-0.0,0.0,False,False,-0.365561380982399,1.0,-0.0,-0.3407963514328003,1.0,-0.0,-0.367653027176857,1.0,-0.0,0.0,False,False,-0.42579591274261475,1.0,-0.0,-0.44712164998054504,1.0,-0.0,-0.3872241824865341,1.0,-0.0,0.0,False,False,0.0,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS7,9.5,8.5,9.5,transition,0ebee37bac600a8c4e2e8049579ffc161c20c2ab741eb38878f655c2c6b8bd11,8,-0.09096706286072731,1.0,-0.0,-0.12391254305839539,1.0,-0.0,-0.1594027280807495,1.0,-0.0,0.0,False,False,-0.3783411979675293,1.0,-0.0,-0.343490332365036,1.0,-0.0,-0.35337047278881073,1.0,-0.0,0.0,False,False,-0.33999186754226685,1.0,-0.0,-0.31503499299287796,1.0,-0.0,-0.34064267575740814,1.0,-0.0,0.0,False,False,-0.3493524342775345,1.0,-0.0,-0.37408146262168884,1.0,-0.0,-0.30580730736255646,1.0,-0.0,0.0,False,False,0.0,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS7,10.0,9.0,10.0,transition,01aa167fbdd59e2316459c33a443202d298041752a6fabe33e58cf0bf5d805cd,9,-0.04184626787900925,1.0,-0.0,-0.03411499410867691,1.0,-0.0,-0.08232045918703079,1.0,-0.0,0.0,False,False,-0.31734827160835266,1.0,-0.0,-0.2856350243091583,1.0,-0.0,-0.3199617862701416,1.0,-0.0,0.0,False,False,-0.2334882616996765,1.0,-0.0,-0.21559226512908936,1.0,-0.0,-0.2397671639919281,1.0,-0.0,0.0,False,False,-0.35247668623924255,1.0,-0.0,-0.35772886872291565,1.0,-0.0,-0.3047534227371216,1.0,-0.0,0.0,False,False,0.036030455011091374,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS7,10.5,9.5,10.5,transition,59c5fe339a3f775ab2f7616039e96257e82c37ab8d88d33a3dfb051d6a06fc7c,9,-0.15655741095542908,1.0,-0.0,-0.09622633457183838,1.0,-0.0,-0.07401101291179657,1.0,-0.0,0.0,False,False,-0.34874576330184937,1.0,-0.0,-0.3535313010215759,1.0,-0.0,-0.3637892007827759,1.0,-0.0,0.0,False,False,-0.28682243824005127,1.0,-0.0,-0.2527649402618408,1.0,-0.0,-0.2760739326477051,1.0,-0.0,0.0,False,False,-0.3909571170806885,1.0,-0.0,-0.38048863410949707,1.0,-0.0,-0.34956949949264526,1.0,-0.0,0.0,False,False,0.0630532962694099,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS7,11.0,10.0,11.0,transition,1059590cf0907248c7be588e260c5a1ba753e68f4929633929c9ce94a870ce4a,9,-0.19195964932441711,1.0,-0.0,-0.1833479106426239,1.0,-0.0,-0.3729311227798462,1.0,-0.0,0.0,False,False,-0.3940487504005432,1.0,-0.0,-0.3945384621620178,1.0,-0.0,-0.3990151286125183,1.0,-0.0,0.0,False,False,-0.2539076805114746,1.0,-0.0,-0.2042754590511322,1.0,-0.0,-0.23390904068946838,1.0,-0.0,0.0,False,False,-0.3609890639781952,1.0,-0.0,-0.39446622133255005,1.0,-0.0,-0.32409560680389404,1.0,-0.0,0.0,False,False,0.0833204272131488,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS7,11.5,10.5,11.5,transition,298ef37443514d36ef6a6e89df77713c6f5ebac5b20cb40b9a33da760ddfd7ba,9,-0.18805250525474548,1.0,-0.0,-0.15590496361255646,1.0,-0.0,-0.290567010641098,1.0,-0.0,0.0,False,False,-0.36387771368026733,1.0,-0.0,-0.29279762506484985,1.0,-0.0,-0.3519831895828247,1.0,-0.0,0.0,False,False,-0.2401770055294037,1.0,-0.0,-0.19380292296409607,1.0,-0.0,-0.22510981559753418,1.0,-0.0,0.0,False,False,-0.40099361538887024,1.0,-0.0,-0.4297119975090027,1.0,-0.0,-0.3744153678417206,1.0,-0.0,0.0,False,False,0.09852077542095297,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS7,12.0,11.0,12.0,transition,012a1909ab6969b635eb56cb839dd3f50a18bc04dfa8dbbbde3cd38d551ad046,9,-0.20654207468032837,1.0,-0.0,-0.21751205623149872,1.0,-0.0,-0.2664099335670471,1.0,-0.0,0.0,False,False,-0.3956042528152466,1.0,-0.0,-0.3458210825920105,1.0,-0.0,-0.3897208869457245,1.0,-0.0,0.0,False,False,-0.2810847759246826,1.0,-0.0,-0.2599875032901764,1.0,-0.0,-0.2957295775413513,1.0,-0.0,0.0,False,False,-0.37280401587486267,1.0,-0.0,-0.36303389072418213,1.0,-0.0,-0.34379512071609497,1.0,-0.0,0.0,False,False,0.1099210365768061,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
