scenario,decision_time_s,source_start,source_end,phase,epoch_identity_hash,tracked_prn_count,score_complex_all9_seed101,p_complex_all9_seed101,e_complex_all9_seed101,score_complex_all9_seed202,p_complex_all9_seed202,e_complex_all9_seed202,score_complex_all9_seed303,p_complex_all9_seed303,e_complex_all9_seed303,score_complex_all9_ensemble,alarm_complex_all9_q99,alarm_complex_all9_q995,score_magnitude_all9_seed101,p_magnitude_all9_seed101,e_magnitude_all9_seed101,score_magnitude_all9_seed202,p_magnitude_all9_seed202,e_magnitude_all9_seed202,score_magnitude_all9_seed303,p_magnitude_all9_seed303,e_magnitude_all9_seed303,score_magnitude_all9_ensemble,alarm_magnitude_all9_q99,alarm_magnitude_all9_q995,score_complex_EPL_seed101,p_complex_EPL_seed101,e_complex_EPL_seed101,score_complex_EPL_seed202,p_complex_EPL_seed202,e_complex_EPL_seed202,score_complex_EPL_seed303,p_complex_EPL_seed303,e_complex_EPL_seed303,score_complex_EPL_ensemble,alarm_complex_EPL_q99,alarm_complex_EPL_q995,score_magnitude_EPL_seed101,p_magnitude_EPL_seed101,e_magnitude_EPL_seed101,score_magnitude_EPL_seed202,p_magnitude_EPL_seed202,e_magnitude_EPL_seed202,score_magnitude_EPL_seed303,p_magnitude_EPL_seed303,e_magnitude_EPL_seed303,score_magnitude_EPL_ensemble,alarm_magnitude_EPL_q99,alarm_magnitude_EPL_q995,score_B0_Exact,alarm_B0_q99,alarm_B0_q995,inference_result_digest_complex_all9_seed101,inference_result_digest_complex_all9_seed202,inference_result_digest_complex_all9_seed303,inference_result_digest_magnitude_all9_seed101,inference_result_digest_magnitude_all9_seed202,inference_result_digest_magnitude_all9_seed303,inference_result_digest_complex_EPL_seed101,inference_result_digest_complex_EPL_seed202,inference_result_digest_complex_EPL_seed303,inference_result_digest_magnitude_EPL_seed101,inference_result_digest_magnitude_EPL_seed202,inference_result_digest_magnitude_EPL_seed303
DS1,7.5,6.5,7.5,transition,3bd6d4c4ce22290a9b65e26db9b187570b785b1a661fe120f79fe75381f7cc0b,8,-0.10925255343317986,1.0,-0.0,-0.10519739240407944,1.0,-0.0,-0.12455833703279495,1.0,-0.0,0.0,False,False,-0.36831754446029663,1.0,-0.0,-0.3389609456062317,1.0,-0.0,-0.3583748936653137,1.0,-0.0,0.0,False,False,-0.3096523806452751,1.0,-0.0,-0.30271559953689575,1.0,-0.0,-0.3388748914003372,1.0,-0.0,0.0,False,False,-0.43760544061660767,1.0,-0.0,-0.4326571822166443,1.0,-0.0,-0.4195043295621872,1.0,-0.0,0.0,False,False,0.0,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS1,8.0,7.0,8.0,transition,721f4cae1738a76fa49ad3fa889c6c0f8dcf48234a2bac5e77b88a6974a85c64,8,-0.1997828409075737,1.0,-0.0,-0.20475144684314728,1.0,-0.0,-0.2829381823539734,1.0,-0.0,0.0,False,False,-0.39934784173965454,1.0,-0.0,-0.3852911591529846,1.0,-0.0,-0.4196339547634125,1.0,-0.0,0.0,False,False,-0.3040137141942978,1.0,-0.0,-0.2830672860145569,1.0,-0.0,-0.30580438673496246,1.0,-0.0,0.0,False,False,-0.41843393445014954,1.0,-0.0,-0.4285341650247574,1.0,-0.0,-0.39680276811122894,1.0,-0.0,0.0,False,False,0.0,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS1,8.5,7.5,8.5,transition,df9a262bd33b476c68f1aaee6f40f76ef8464e111c28185d4c43ee675ec6a4cf,9,-0.18941348791122437,1.0,-0.0,-0.18466484546661377,1.0,-0.0,-0.38118976354599,1.0,-0.0,0.0,False,False,-0.42094361782073975,1.0,-0.0,-0.40411069989204407,1.0,-0.0,-0.41247159242630005,1.0,-0.0,0.0,False,False,-0.23835906386375427,1.0,-0.0,-0.20260468125343323,1.0,-0.0,-0.24206310510635376,1.0,-0.0,0.0,False,False,-0.3746868371963501,1.0,-0.0,-0.38994672894477844,1.0,-0.0,-0.34244850277900696,1.0,-0.0,0.0,False,False,0.0,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS1,9.0,8.0,9.0,transition,45ba298d4223051d5db09b1571298f7a20f66db75fb44ca8a36348e8df844cb7,9,-0.17070284485816956,1.0,-0.0,-0.13682883977890015,1.0,-0.0,-0.25848114490509033,1.0,-0.0,0.0,False,False,-0.37025272846221924,1.0,-0.0,-0.34740787744522095,1.0,-0.0,-0.36349785327911377,1.0,-0.0,0.0,False,False,-0.2589067220687866,1.0,-0.0,-0.2070915549993515,1.0,-0.0,-0.24582189321517944,1.0,-0.0,0.0,False,False,-0.35637885332107544,1.0,-0.0,-0.39031878113746643,1.0,-0.0,-0.3517194390296936,1.0,-0.0,0.0,False,False,0.0,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS1,9.5,8.5,9.5,transition,a253f999d8b18b8513e002f58b5a947ef43e5e2b4bad6759a677c63276c4a290,9,-0.21387362480163574,1.0,-0.0,-0.19531722366809845,1.0,-0.0,-0.2183576226234436,1.0,-0.0,0.0,False,False,-0.39491403102874756,1.0,-0.0,-0.3552585244178772,1.0,-0.0,-0.4040178060531616,1.0,-0.0,0.0,False,False,-0.2898378372192383,1.0,-0.0,-0.268632709980011,1.0,-0.0,-0.3149508833885193,1.0,-0.0,0.0,False,False,-0.36931347846984863,1.0,-0.0,-0.38298723101615906,1.0,-0.0,-0.3374371826648712,1.0,-0.0,0.0,False,False,0.0,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS1,10.0,9.0,10.0,transition,8b4976735427c6f05c458eb3184856785e9b4926dae634a8c530d436f4273e92,10,-0.12122862040996552,1.0,-0.0,-0.1096879318356514,1.0,-0.0,-0.24724450707435608,1.0,-0.0,0.0,False,False,-0.263185515999794,1.0,-0.0,-0.24208253622055054,1.0,-0.0,-0.28279273211956024,1.0,-0.0,0.0,False,False,-0.2557633966207504,1.0,-0.0,-0.22934651374816895,1.0,-0.0,-0.2703999802470207,1.0,-0.0,0.0,False,False,-0.36965852975845337,1.0,-0.0,-0.3331451117992401,1.0,-0.0,-0.3574899137020111,1.0,-0.0,0.0,False,False,0.02839695079078372,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS1,10.5,9.5,10.5,transition,bf47d877ecec7ee31bb91d241c623327414585bd40903528fe940fb37f3b412b,11,-0.006385549902915955,1.0,-0.0,-0.014469046145677567,1.0,-0.0,-0.07530167698860168,1.0,-0.0,0.0,False,False,-0.35328853130340576,1.0,-0.0,-0.3024371862411499,1.0,-0.0,-0.3729814887046814,1.0,-0.0,0.0,False,False,-0.2086879312992096,1.0,-0.0,-0.15365663170814514,1.0,-0.0,-0.1996481567621231,1.0,-0.0,0.0,False,False,-0.3011050820350647,1.0,-0.0,-0.28749966621398926,1.0,-0.0,-0.35367244482040405,1.0,-0.0,0.0,False,False,0.04375136028740633,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS1,11.0,10.0,11.0,transition,d11b5929b0e42f3b9b911ec33722a5b4eb8c4dbb80c7cf496682996cd71a6c05,11,-0.09219534695148468,1.0,-0.0,-0.08696410059928894,1.0,-0.0,-0.18324972689151764,1.0,-0.0,0.0,False,False,-0.28698456287384033,1.0,-0.0,-0.32513678073883057,1.0,-0.0,-0.3575856387615204,1.0,-0.0,0.0,False,False,-0.2596161961555481,1.0,-0.0,-0.20331105589866638,1.0,-0.0,-0.25763025879859924,1.0,-0.0,0.0,False,False,-0.22212184965610504,1.0,-0.0,-0.21349403262138367,0.9921259842519685,0.007905179507113261,-0.2890891134738922,1.0,-0.0,0.0026350598357044205,False,False,0.05526716740987329,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS1,11.5,10.5,11.5,transition,37020b4277991791f9d1f51af17b5e0b6ef7b9da6d60a90bb811674f0a4fbb09,11,-0.05290672928094864,1.0,-0.0,-0.09575185924768448,1.0,-0.0,-0.1640166938304901,1.0,-0.0,0.0,False,False,-0.21961168944835663,1.0,-0.0,-0.21060754358768463,1.0,-0.0,-0.24018697440624237,1.0,-0.0,0.0,False,False,-0.2690083384513855,1.0,-0.0,-0.2221270203590393,1.0,-0.0,-0.2637620270252228,1.0,-0.0,0.0,False,False,-0.4011872410774231,1.0,-0.0,-0.39445436000823975,1.0,-0.0,-0.43175190687179565,1.0,-0.0,0.0,False,False,0.06390402275172351,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS1,12.0,11.0,12.0,transition,3e616da3ccad67d91224521a41158f68c4906355be6bda0a2de2d7cf7e5f051b,11,-0.045100122690200806,1.0,-0.0,-0.09421586990356445,1.0,-0.0,-0.1553514152765274,1.0,-0.0,0.0,False,False,-0.35255444049835205,1.0,-0.0,-0.3225500285625458,1.0,-0.0,-0.34895098209381104,1.0,-0.0,0.0,False,False,-0.28622573614120483,1.0,-0.0,-0.25521230697631836,1.0,-0.0,-0.302396297454834,1.0,-0.0,0.0,False,False,-0.4117124080657959,1.0,-0.0,-0.4090974032878876,1.0,-0.0,-0.4268186688423157,1.0,-0.0,0.0,False,False,0.07038166425811117,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
