scenario,decision_time_s,source_start,source_end,phase,epoch_identity_hash,tracked_prn_count,score_complex_all9_seed101,p_complex_all9_seed101,e_complex_all9_seed101,score_complex_all9_seed202,p_complex_all9_seed202,e_complex_all9_seed202,score_complex_all9_seed303,p_complex_all9_seed303,e_complex_all9_seed303,score_complex_all9_ensemble,alarm_complex_all9_q99,alarm_complex_all9_q995,score_magnitude_all9_seed101,p_magnitude_all9_seed101,e_magnitude_all9_seed101,score_magnitude_all9_seed202,p_magnitude_all9_seed202,e_magnitude_all9_seed202,score_magnitude_all9_seed303,p_magnitude_all9_seed303,e_magnitude_all9_seed303,score_magnitude_all9_ensemble,alarm_magnitude_all9_q99,alarm_magnitude_all9_q995,score_complex_EPL_seed101,p_complex_EPL_seed101,e_complex_EPL_seed101,score_complex_EPL_seed202,p_complex_EPL_seed202,e_complex_EPL_seed202,score_complex_EPL_seed303,p_complex_EPL_seed303,e_complex_EPL_seed303,score_complex_EPL_ensemble,alarm_complex_EPL_q99,alarm_complex_EPL_q995,score_magnitude_EPL_seed101,p_magnitude_EPL_seed101,e_magnitude_EPL_seed101,score_magnitude_EPL_seed202,p_magnitude_EPL_seed202,e_magnitude_EPL_seed202,score_magnitude_EPL_seed303,p_magnitude_EPL_seed303,e_magnitude_EPL_seed303,score_magnitude_EPL_ensemble,alarm_magnitude_EPL_q99,alarm_magnitude_EPL_q995,score_B0_Exact,alarm_B0_q99,alarm_B0_q995,inference_result_digest_complex_all9_seed101,inference_result_digest_complex_all9_seed202,inference_result_digest_complex_all9_seed303,inference_result_digest_magnitude_all9_seed101,inference_result_digest_magnitude_all9_seed202,inference_result_digest_magnitude_all9_seed303,inference_result_digest_complex_EPL_seed101,inference_result_digest_complex_EPL_seed202,inference_result_digest_complex_EPL_seed303,inference_result_digest_magnitude_EPL_seed101,inference_result_digest_magnitude_EPL_seed202,inference_result_digest_magnitude_EPL_seed303
DS3,7.5,6.5,7.5,transition,98c873ee87179d7d1c36d359fef9d91f52d20387fd6f95de91e5696a6f4190a7,9,0.05643539875745773,1.0,-0.0,0.039926230907440186,1.0,-0.0,0.024500243365764618,1.0,-0.0,0.0,False,False,-0.0007349997758865356,1.0,-0.0,0.024360373616218567,1.0,-0.0,0.04499591886997223,1.0,-0.0,0.0,False,False,-0.16599047183990479,1.0,-0.0,-0.14932389557361603,1.0,-0.0,-0.18207722902297974,1.0,-0.0,0.0,False,False,-0.1369704306125641,0.9921259842519685,0.007905179507113261,-0.1181504875421524,0.9921259842519685,0.007905179507113261,-0.16988778114318848,0.9921259842519685,0.007905179507113261,0.007905179507113261,False,False,0.036030455011091374,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS3,8.0,7.0,8.0,transition,dd6e2879d232dea21d08cd032f8745197f0256107cd31b3fd28e1e6517fd271d,9,0.08842339366674423,1.0,-0.0,0.08857952058315277,1.0,-0.0,-0.010849475860595703,1.0,-0.0,0.0,False,False,0.023542866110801697,1.0,-0.0,-0.026073269546031952,1.0,-0.0,-0.015588521957397461,1.0,-0.0,0.0,False,False,-0.17434638738632202,1.0,-0.0,-0.18204757571220398,1.0,-0.0,-0.211103156208992,1.0,-0.0,0.0,False,False,-0.21004974842071533,0.9921259842519685,0.007905179507113261,-0.18936824798583984,0.9921259842519685,0.007905179507113261,-0.23780971765518188,1.0,-0.0,0.005270119671408841,False,False,0.0630532962694099,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS3,8.5,7.5,8.5,transition,e71ce3119b47b732d6e4163af60188a9bca7f3e3ce32c99f59b2472a918df0a1,9,-0.019445814192295074,1.0,-0.0,0.01215554028749466,1.0,-0.0,-0.059082865715026855,1.0,-0.0,0.0,False,False,-0.27141910791397095,1.0,-0.0,-0.23343952000141144,1.0,-0.0,-0.2716253399848938,1.0,-0.0,0.0,False,False,-0.18470846116542816,1.0,-0.0,-0.1678186058998108,1.0,-0.0,-0.18768402934074402,1.0,-0.0,0.0,False,False,-0.2593591511249542,1.0,-0.0,-0.23710909485816956,0.9921259842519685,0.007905179507113261,-0.2833653390407562,1.0,-0.0,0.0026350598357044205,False,False,0.0833204272131488,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS3,9.0,8.0,9.0,transition,98d155886da86bcb9744e377fe97a8298cce2db2c973faa931de76f61f274d33,9,0.016730397939682007,1.0,-0.0,0.031077653169631958,1.0,-0.0,-0.10183802247047424,1.0,-0.0,0.0,False,False,-0.057048991322517395,1.0,-0.0,-0.07281473278999329,1.0,-0.0,-0.10179176926612854,1.0,-0.0,0.0,False,False,-0.21544979512691498,1.0,-0.0,-0.1791093945503235,1.0,-0.0,-0.2139120101928711,1.0,-0.0,0.0,False,False,-0.2747781276702881,1.0,-0.0,-0.25040942430496216,1.0,-0.0,-0.254634827375412,1.0,-0.0,0.0,False,False,0.11703032845969175,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS3,9.5,8.5,9.5,transition,129366ff15cd232936febd262b806db0c7f58d1b236eaa94e924a4b6fde7f1ec,9,-0.008451040834188461,1.0,-0.0,0.013736903667449951,1.0,-0.0,-0.06603918969631195,1.0,-0.0,0.0,False,False,-0.00442659854888916,1.0,-0.0,0.061180561780929565,1.0,-0.0,0.02557927370071411,1.0,-0.0,0.0,False,False,-0.21744798123836517,1.0,-0.0,-0.19943973422050476,1.0,-0.0,-0.22928032279014587,1.0,-0.0,0.0,False,False,-0.2575972080230713,1.0,-0.0,-0.2507033348083496,1.0,-0.0,-0.24009104073047638,1.0,-0.0,0.0,False,False,0.12380320135586018,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS3,10.0,9.0,10.0,transition,6fb2340b8a2a4cc9a65fca7e99569dfd7a5c865f7391c6094b6cc0303ef9a8c3,9,0.08594025671482086,1.0,-0.0,0.11410041898488998,1.0,-0.0,0.04400525987148285,1.0,-0.0,0.0,False,False,0.16303373873233795,1.0,-0.0,0.17847830057144165,1.0,-0.0,0.13552027940750122,1.0,-0.0,0.0,False,False,-0.14981301128864288,1.0,-0.0,-0.14608293771743774,1.0,-0.0,-0.17789055407047272,1.0,-0.0,0.0,False,False,-0.22534634172916412,1.0,-0.0,-0.15725068747997284,0.9921259842519685,0.007905179507113261,-0.20449595153331757,0.9921259842519685,0.007905179507113261,0.005270119671408841,False,False,0.1288828560279865,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS3,10.5,9.5,10.5,transition,d11a7c4752c93d849bbc86cfb05e73a7bf15a049937ccedf0da5a777bd886795,9,-0.022318579256534576,1.0,-0.0,0.0034893378615379333,1.0,-0.0,0.16569969058036804,1.0,-0.0,0.0,False,False,-0.049291662871837616,1.0,-0.0,0.005483731627464294,1.0,-0.0,-0.01909630000591278,1.0,-0.0,0.0,False,False,-0.1636471301317215,1.0,-0.0,-0.14839380979537964,1.0,-0.0,-0.1896689534187317,1.0,-0.0,0.0,False,False,-0.17934325337409973,0.9921259842519685,0.007905179507113261,-0.13025657832622528,0.9921259842519685,0.007905179507113261,-0.19890902936458588,0.9921259842519685,0.007905179507113261,0.007905179507113261,False,False,0.13269259703208125,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS3,11.0,10.0,11.0,transition,c108a884cf99ef1e1f6aebaedb27a8136c9f4d9bfc2434959c0bf9756dd01070,10,0.12985146045684814,1.0,-0.0,0.14168957620859146,1.0,-0.0,0.24076412618160248,1.0,-0.0,0.0,False,False,0.03221415728330612,1.0,-0.0,0.07766720652580261,1.0,-0.0,0.03301723301410675,1.0,-0.0,0.0,False,False,-0.05195507034659386,0.9921259842519685,0.007905179507113261,-0.0288584902882576,0.9921259842519685,0.007905179507113261,-0.0723586156964302,0.9921259842519685,0.007905179507113261,0.007905179507113261,False,False,-0.01229122281074524,0.9448818897637795,0.056695343676545294,0.016927562654018402,0.9133858267716536,0.09059689535222658,-0.023403644561767578,0.9448818897637795,0.056695343676545294,0.06799586090177238,False,False,0.12791639856484466,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS3,11.5,10.5,11.5,transition,528c941b48fcaaf319d51ca0f19130cc6facd0316871921aff30f9227da5ab83,11,0.0641372874379158,1.0,-0.0,0.042477913200855255,1.0,-0.0,-0.038543835282325745,1.0,-0.0,0.0,False,False,-0.011364325881004333,1.0,-0.0,0.062220729887485504,1.0,-0.0,0.029661014676094055,1.0,-0.0,0.0,False,False,-0.036579620093107224,0.9921259842519685,0.007905179507113261,0.0015865936875343323,0.968503937007874,0.03200273108617384,-0.05218851566314697,0.9921259842519685,0.007905179507113261,0.015937696700133452,False,False,-0.04415197670459747,0.9606299212598425,0.04016604172533476,-0.004727751016616821,0.9291338582677166,0.0735024619929265,-0.05825290083885193,0.968503937007874,0.03200273108617384,0.04855707826814504,False,False,0.11839094611795203,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
DS3,12.0,11.0,12.0,transition,31e6bc03f357bcaa9358d4df25bffad5aae5bb5532e987ff9720eaa8ce90d5aa,11,0.024672985076904297,1.0,-0.0,0.036296047270298004,1.0,-0.0,-0.06281580775976181,1.0,-0.0,0.0,False,False,-0.10714741051197052,1.0,-0.0,-0.027481824159622192,1.0,-0.0,-0.08675062656402588,1.0,-0.0,0.0,False,False,0.018164202570915222,0.952755905511811,0.04839654086185021,0.02863302081823349,0.952755905511811,0.04839654086185021,-0.015623964369297028,0.9921259842519685,0.007905179507113261,0.03489942041027123,False,False,-0.04562079906463623,0.9606299212598425,0.04016604172533476,-0.0005208998918533325,0.9291338582677166,0.0735024619929265,-0.055646687746047974,0.968503937007874,0.03200273108617384,0.04855707826814504,False,False,0.11124685678278257,False,False,90eb0b2d8b9d18dfe2747c258704ac44e6ecdb45ad4aec0a8b1c1edc516cdc09,8f8e0b9ba0db8d0a1fbc59e251bf9e8776d8da367adf7a6780699c27e6286305,c7c2e4d036cdbb1cb3ed9adba1919685bcf31f3a7162130495e07ff1ad32fd3f,2af594763075bb949f7ee9f877940d5058e85aaf3f0ca87c672bf37cec2aca39,8fc29808c83e3188f32ab5f58ac891bbeb90211b4372ce46e318d86fba83ac2e,945fc6517fbb6b83d371eaffb4571cc5e0e02a81b9231678522c2c014a41cdbe,07dc24c5670c7e382954281b244a79d14bdbc7d35e64b225badaea04fd38d4e1,e85355d31f6e091a7f1776f4a5f819a1c4068035da726f5694c239d84ea63942,0654f398dda91d5223e749a1b2c0df25bab9cf645eb044aa52c232fdc13fdfba,0d7f699fb2d2a8e42962cbb0a095021d667e9ad0d470abbb890717d79d0df3ff,f8a7c91beb4a916223438b491cea8de04fcd35729edcadc278c29796c33cf934,b824747402817ff99804f92f03323ff153e4dfd2b2311c1a40c9d3cd4e479a29
