run_id,source_fingerprint,label,prn,channel,sample_rate_hz,segment_index,window_index,window_start_s,window_end_s,window_mid_s,epoch_count,tap_count,tap_layout,left_right_imbalance_mean,left_right_imbalance_std,peak_index_mean,peak_index_std,peak_width_mean,peak_width_std,peak_sharpness_mean,peak_sharpness_std,doppler_std,doppler_slope,cn0_std,code_err_abs_mean,code_err_std,prompt_mag_cv,tap_E4_mean,tap_E4_std,tap_E4_cv,tap_E4_rel_prompt_mean,tap_E4_rel_sum_mean,tap_E3_mean,tap_E3_std,tap_E3_cv,tap_E3_rel_prompt_mean,tap_E3_rel_sum_mean,tap_E2_mean,tap_E2_std,tap_E2_cv,tap_E2_rel_prompt_mean,tap_E2_rel_sum_mean,tap_E_mean,tap_E_std,tap_E_cv,tap_E_rel_prompt_mean,tap_E_rel_sum_mean,tap_P_mean,tap_P_std,tap_P_cv,tap_P_rel_prompt_mean,tap_P_rel_sum_mean,tap_L_mean,tap_L_std,tap_L_cv,tap_L_rel_prompt_mean,tap_L_rel_sum_mean,tap_L2_mean,tap_L2_std,tap_L2_cv,tap_L2_rel_prompt_mean,tap_L2_rel_sum_mean,tap_L3_mean,tap_L3_std,tap_L3_cv,tap_L3_rel_prompt_mean,tap_L3_rel_sum_mean,tap_L4_mean,tap_L4_std,tap_L4_cv,tap_L4_rel_prompt_mean,tap_L4_rel_sum_mean,dmcpd_prompt_dominance_mean,dmcpd_prompt_to_max_side_mean,dmcpd_max_side_to_prompt_mean,dmcpd_second_side_to_prompt_mean,dmcpd_centroid_shift_mean,dmcpd_centroid_shift_std,dmcpd_width_variance_mean,dmcpd_left_right_energy_abs_mean,dmcpd_curvature_e1l1_mean,dmcpd_pair1_signed_asym_mean,dmcpd_pair1_abs_asym_mean,dmcpd_pair1_ratio_mean,dmcpd_pair1_sum_to_prompt_mean,dmcpd_pair2_signed_asym_mean,dmcpd_pair2_abs_asym_mean,dmcpd_pair2_ratio_mean,dmcpd_pair2_sum_to_prompt_mean,dmcpd_pair3_signed_asym_mean,dmcpd_pair3_abs_asym_mean,dmcpd_pair3_ratio_mean,dmcpd_pair3_sum_to_prompt_mean,dmcpd_pair4_signed_asym_mean,dmcpd_pair4_abs_asym_mean,dmcpd_pair4_ratio_mean,dmcpd_pair4_sum_to_prompt_mean
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,G01,8,5000000,0,0,16.9501558,17.9501558,17.4501558,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.00538757701458,0.252342144642,4.133,2.79200841689,2.58245599964,0.2121600448,-0.308706485613,1.20576454926,8.9297622116,3.58366176618,5.44049628321,0.193773950894,0.249399423386,0.514012634339,185528.741082,93818.5780786,0.505682179111,1.38462928175,0.112109671488,186614.87743,94660.7192669,0.507251729177,1.31273530501,0.109927414364,188568.610917,94636.9864724,0.501870306049,1.24737424318,0.109427899341,193152.38003,99129.1042734,0.513217099667,1.19938090463,0.110962073468,192412.894126,98902.6588127,0.514012635491,0.999999999992,0.110058517149,192076.444442,97414.2362118,0.507163887243,1.21096124999,0.110599050425,192510.50491,98297.4146821,0.510608056051,1.32549216942,0.11169918766,189902.201517,97191.7978308,0.511799215881,1.36392456607,0.111219863996,191747.781373,103323.431743,0.53885072882,1.42515416479,0.113996322108,0.990526654336,0.649554546451,2.12671729796,1.81609402597,0.0156035049759,0.623883501214,6.32461678222,2.11429776294,-0.205171077316,-0.0115803453598,0.540213816037,1.23490980692,2.41034215462,-0.0781179262441,0.676043430685,1.61547343343,2.5728664126,-0.0511892610612,0.742004686108,1.39143733771,2.67665987108,-0.0405248830373,0.809216435986,1.53579170729,2.80978344654
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,G01,8,5000000,0,1,17.4501558,18.4501558,17.9501558,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0111111088051,0.253767346786,3.892,2.6989509073,2.56895445353,0.203317693053,-0.210924183286,0.940445342339,8.81757299133,1.30392634746,3.48094973819,0.194181949684,0.250400289234,0.493412293616,184350.495333,96179.2509975,0.521719514901,1.27552322261,0.111529666913,187533.520651,93777.4055449,0.500056764352,1.2626035905,0.111649464026,191035.62391,94722.937712,0.495839130802,1.23327829015,0.112529010994,193502.897584,96737.4541159,0.499927677173,1.15631511127,0.112805408878,194101.258847,95771.9475774,0.493412294933,0.999999999993,0.112938616579,189597.7213,96231.203883,0.50755464371,1.11763224623,0.110463193355,187778.18685,97905.126746,0.521387113105,1.19137817823,0.109687162811,183140.501704,97503.6064116,0.532397833924,1.21134406173,0.107849671252,184134.340153,97554.4829308,0.529800594769,1.2393187655,0.110547805191,1.01644754921,0.669514425178,1.94514222963,1.66656862106,-0.0233527370997,0.624345082451,6.2505129363,1.98987039832,-0.13697367876,0.0386828650423,0.499693771072,1.27178470466,2.27394735751,0.041900111919,0.655346090099,1.61658699069,2.42465646838,0.0512595287713,0.689238519136,1.53288163421,2.47394765223,0.0362044571105,0.717557959596,1.56362976656,2.51484198811
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,G01,8,5000000,0,2,17.9501558,18.9501558,18.4501558,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.00913585848709,0.269465430764,3.948,2.78878037859,2.58201790526,0.204619050273,-0.25208927523,0.927971642697,8.97023615737,-5.20518561241,3.30547920688,0.195127977263,0.249083154101,0.511257966594,188214.989492,99691.9597414,0.52967067081,1.33411694856,0.114201991762,187813.597595,96671.0538687,0.514718077423,1.29462621768,0.111675615961,188529.543315,95402.2903289,0.506033636165,1.26426312178,0.111752949365,189098.507564,96192.58037,0.508690320238,1.16846944931,0.110794380121,190444.254698,97366.142549,0.511257967339,0.999999999992,0.11108390114,188531.092407,96417.8296984,0.511416066532,1.13967994952,0.109989976522,185988.789646,97431.8665023,0.523858812606,1.23028424184,0.109188074632,185309.436738,100426.027114,0.541936929285,1.28028993521,0.109883601942,183515.737074,95907.2302492,0.522610386323,1.30498433789,0.111429508554,0.999755110256,0.652025850154,2.03518707106,1.73740330558,-0.022400127956,0.667806698164,6.26221786698,2.21432674793,-0.154074699423,0.0287894997838,0.519980165749,1.251367333,2.30814939883,0.0339788799402,0.699134156988,1.48756427855,2.49454736361,0.0143362824747,0.737410223814,1.56858011277,2.57491615289,0.0291326106705,0.770282997864,1.54264605355,2.63910128645
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,G01,8,5000000,0,3,18.4501558,19.4501558,18.9501558,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.000298601775533,0.267560420978,4.029,2.85064185755,2.59446044156,0.210226451233,-0.303934936893,1.45524446861,9.15073787284,4.04531832609,3.547963032,0.199900402871,0.256972044883,0.517867280314,189576.869451,97886.8377951,0.516343782224,1.4287837211,0.115515803011,185650.637824,98835.6243412,0.532374278371,1.33870639758,0.110151062453,187599.409596,99028.6693029,0.527873032838,1.27385697809,0.110242128045,187806.482769,98571.1145132,0.524854696492,1.18343277032,0.109416176604,186150.885378,96401.452745,0.517867280346,0.999999999992,0.10845590779,187915.505049,98619.3792418,0.524807036097,1.19355218889,0.109622888612,187092.46037,97619.1629476,0.521769625317,1.26916323617,0.110276553884,187590.462135,97080.0319713,0.517510489958,1.34326346067,0.112345390452,185876.752251,94531.5270204,0.508571006729,1.40072074226,0.113974089148,0.976103170105,0.633027003907,2.12560450352,1.82289136449,0.00069169223341,0.659444569771,6.34055252458,2.32973029048,-0.188492479613,-0.0101194185676,0.543819179797,1.33443352064,2.37698495921,0.00469374192033,0.722587922678,1.49694505385,2.54302021426,-0.0045570630901,0.782336069462,1.46352718773,2.68196985825,0.0280629788318,0.8025856775,1.49473085132,2.82950446336
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,G31,1,5000000,0,0,8.8630768,9.8630768,9.3630768,1001,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.00611550679026,0.268702954531,4.01098901099,2.87760291256,2.59563740978,0.206007164583,-0.340569676859,1.56443659422,9.03928739028,4.7226959317,5.17556321359,0.20186082411,0.262415034652,0.534897109998,187512.037643,99812.8077479,0.532300800536,1.4219706163,0.113946532235,187723.613635,101194.433459,0.539060757989,1.37748838434,0.11133962477,187661.077398,100064.396788,0.533218705633,1.31906141704,0.109959516344,185736.080414,100624.978635,0.541763228826,1.16399146691,0.1078575348,187237.86223,100152.991776,0.534897112063,0.999999999992,0.10847378837,188028.580917,100213.735934,0.532970761385,1.21318388156,0.109334404088,188696.583532,95294.6674656,0.505015330332,1.31568783178,0.111991690379,186030.607142,92843.096074,0.499074305567,1.40636496591,0.111996561965,187541.896309,95600.5961408,0.509755942656,1.50680885097,0.115100347048,0.976264095324,0.635130636454,2.22166178981,1.87255798936,0.0121272881941,0.667185765007,6.33448859877,2.43107583132,-0.188587674243,-0.0491924146465,0.568976077686,1.25631404969,2.37717534847,0.00337358526106,0.721531501046,1.37619230398,2.63474924882,-0.0288765815698,0.819247263715,1.50478546447,2.78385335025,-0.084838234662,0.913199680107,1.49463509389,2.92877946727
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,G31,1,5000000,0,1,9.3630768,10.3630768,9.8630768,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.000188878274971,0.263038334608,4.023,2.80650512203,2.58875381514,0.20171148856,-0.295494491691,1.37678049542,9.32262639526,-5.16743331854,3.51864530919,0.199773667971,0.257005797624,0.525084601789,189713.289556,101409.031878,0.534538366369,1.34980232498,0.112743392547,191868.94201,100873.857787,0.525743545204,1.35270674364,0.112206485524,190690.763746,100111.400103,0.524993440351,1.28395922465,0.1102456375,191685.660369,99109.6991956,0.517042845065,1.16607252902,0.110365257989,190567.777946,100064.206183,0.525084603815,0.999999999992,0.109248359964,190713.867204,100317.359728,0.52600978208,1.17170590515,0.109297458983,190228.24978,97292.8203685,0.511453059577,1.27696747496,0.110605994443,188870.145508,93946.3778576,0.49741253497,1.34118948429,0.111298094855,189128.022663,94316.4859395,0.498691228361,1.4215522468,0.113989318193,0.983235239673,0.645144062033,2.10576015186,1.79682413609,0.00191144545588,0.65009632692,6.31970495211,2.30888373712,-0.16888921709,-0.00563337613281,0.553712177964,1.30075308725,2.33777843417,0.0069917496926,0.711053162811,1.49140077041,2.5609266996,0.0115172593525,0.776920817775,1.49237114772,2.69389622792,-0.0717499218196,0.843629531386,1.56138752157,2.77135457178
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,G31,1,5000000,0,2,9.8630768,10.8630768,10.3630768,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0114662788568,0.263627508666,3.947,2.80253296145,2.59223325995,0.200623440056,-0.323596330844,2.41897250243,11.3421090943,-23.8473938326,3.61245425736,0.208950725069,0.265066511232,0.499401853142,195227.645037,98590.7399734,0.505003991388,1.49862083949,0.115795837852,193623.925734,98094.7771658,0.506625288136,1.40804020782,0.112784886642,192256.616894,98695.1443137,0.51335109245,1.28142521762,0.110570946332,193798.675701,96696.5653344,0.498953695036,1.22449433205,0.111163779084,191714.51163,95742.5825926,0.499401854237,0.999999999992,0.109745524711,190127.698874,96636.1934537,0.508269936604,1.18250574389,0.108660690444,188585.837675,98182.8625317,0.520626913144,1.24930334584,0.108046834571,190353.682356,95403.687607,0.501191710218,1.33955704923,0.110553420809,189857.458218,94859.1520048,0.49963352978,1.40482391076,0.112678079554,0.987709722391,0.647529203698,2.13590312911,1.8338057628,-0.0267167428526,0.63774432099,6.3524914354,2.2331358673,-0.203500037975,0.0419885881638,0.558543226281,1.33404098629,2.40700007593,0.0321218717865,0.675881838054,1.5747020334,2.53072856346,0.0684831585893,0.75304581252,1.51159434088,2.74759725705,0.0937969287302,0.80180637376,1.63689744807,2.90344475024
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,G31,1,5000000,0,3,10.3630768,11.3630768,10.8630768,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0114703668276,0.271391072874,3.936,2.80782905463,2.59039543409,0.207959499522,-0.360572216248,2.58078325106,13.2146064234,-33.9632542786,3.63068025155,0.209428104511,0.26554126149,0.498820811687,189728.648593,97524.8522195,0.514022805424,1.51543475685,0.115366619541,188587.571202,98728.421442,0.523514995246,1.44954779863,0.112615486305,187996.319137,101362.258784,0.539171507447,1.28132893118,0.110512826007,188784.017202,97837.0570932,0.518248623707,1.227361698,0.110860657164,188604.604031,94079.9017826,0.498820812277,0.999999999992,0.111145852041,184911.344019,92874.778288,0.502266525508,1.21917171556,0.109395734357,180399.4544,95354.1181836,0.528572098513,1.27851962717,0.106695455301,182549.046461,93337.1535996,0.511299047618,1.41377740078,0.109945293758,185243.518093,95579.2216004,0.515965268766,1.49943580176,0.113462075526,1.00031266837,0.649398868468,2.23009601813,1.90540768652,-0.0247284179208,0.653567283157,6.32563397012,2.36695986453,-0.223266706788,0.00818998243527,0.582870701196,1.3608232819,2.44653341356,0.00280930401625,0.706122639835,1.58786086241,2.55984855835,0.0357703978486,0.795931512878,1.66577595155,2.8633251994,0.0159989550958,0.83026798521,1.62120164878,3.01487055861
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,G31,1,5000000,0,4,10.8630768,11.8630768,11.3630768,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0104884490422,0.26770874094,3.984,2.77988201188,2.58066188292,0.208775012715,-0.306991389308,1.38624835082,15.7135287735,-45.416421938,3.56466013258,0.200390215398,0.255461552865,0.510269603539,189328.095391,101336.815097,0.53524446484,1.41531800116,0.114131292925,190487.450568,104538.497155,0.5487946678,1.3609968366,0.112343412004,190589.278161,102756.279677,0.539150369151,1.27361922323,0.111003298566,190789.38271,100207.983107,0.525228299832,1.19133307928,0.111232048761,191062.161004,97493.2133715,0.510269604713,0.999999999992,0.11190684609,188250.593056,96389.7214112,0.512028779542,1.19008817425,0.110574237703,182856.493395,96605.0754839,0.528310882976,1.26201220766,0.107968592207,181509.825766,93159.5314603,0.513247870008,1.36246963267,0.109275261769,181691.608715,95892.0813419,0.52777385824,1.40009395955,0.111565009974,1.00716161481,0.656013475456,2.12860035386,1.82300631973,-0.0261968062831,0.651805155414,6.27786652661,2.36567277633,-0.190710626774,0.00124490503403,0.56981335094,1.33561903382,2.38142125353,0.011607015575,0.707927209955,1.5161014473,2.53563143089,-0.00147279607656,0.793273091928,1.62358318476,2.72346646927,0.0152240416125,0.813988383456,1.62514245767,2.81541196071
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,G31,1,5000000,0,5,11.3630768,12.3630768,11.8630768,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.00410825818546,0.261828273839,4.014,2.83439658481,2.59043983196,0.209070313865,-0.325399596228,1.26588887884,13.5191729442,-34.7371936742,3.64537570919,0.194162423792,0.249544834149,0.511304838133,193698.145145,105576.194132,0.545055266547,1.4702216917,0.114102808019,194424.283042,102193.408156,0.525620599216,1.38190804023,0.11238941531,192939.095688,98168.1554834,0.508803854049,1.29532504623,0.110649243864,193010.957752,99293.710672,0.514445976684,1.19759431939,0.110310454927,190805.766246,97559.9114712,0.511304838371,0.999999999992,0.108960452812,191434.106051,99624.1667967,0.520409705728,1.18486517955,0.108931917969,191307.331521,100016.796284,0.522806917479,1.2954825367,0.109939303256,189653.070431,94247.5303592,0.496947031464,1.37562239787,0.111445681404,188638.243457,95831.8531295,0.508019219077,1.40217755809,0.113270722439,0.980644075303,0.641662878543,2.15123782824,1.83832324624,-0.00895796220876,0.649460058481,6.33221030647,2.33442520459,-0.191229749477,0.0127291398407,0.542476218175,1.25167613967,2.38245949894,-0.000157490474767,0.719328223171,1.42347772393,2.59080758293,0.00628564235352,0.765388443677,1.50006902907,2.7575304381,0.068044133608,0.859149340517,1.51394314294,2.87239924979
