i_mean,q_mean,i_std,q_std,iq_corr,power_mean,power_std,amp_mean,amp_std,psd_entropy,psd_flatness,ac_00,ac_01,ac_02,ac_03,ac_04,ac_05,ac_06,ac_07,ac_08,ac_09,ac_10,ac_11,run_id,window_index,t,window_start_s,window_end_s,start_sample,end_sample,block_ms,stride_s
0.7083759903907776,-11.817839622497559,1653.64501953125,1680.6451416015625,-0.012911308055369018,5559250.0,5559619.0,2089.112548828125,1093.0960693359375,0.9266869079170859,0.3732817199855415,0.2177697718143463,-0.03660731390118599,0.2208251953125,-0.01522828359156847,0.010711336508393288,0.018618091940879822,0.0028387655038386583,0.001099873217754066,0.003044390119612217,0.06318295747041702,-0.0036253007128834724,0.06328687816858292,cleanStatic,0,0.0,0.0,0.01,0,250000,10.0,0.5
10.19088363647461,1.9551440477371216,1679.1285400390625,1652.6031494140625,-0.004630926359741331,5550677.5,5536761.0,2088.5888671875,1090.171630859375,0.9289531233665328,0.37231002604865276,0.2213917225599289,-0.03549865260720253,0.2242196500301361,-0.012205298990011215,0.010641474276781082,0.016192909330129623,0.009421748109161854,0.0011599670397117734,0.009492884390056133,0.06489762663841248,-0.0075833676382899284,0.06533918529748917,cleanStatic,1,0.5,0.5,0.51,12500000,12750000,10.0,0.5
-6.541200160980225,0.8277680277824402,1663.6256103515625,1667.2637939453125,-0.013234749370715483,5547462.0,5570602.0,2086.468505859375,1092.7537841796875,0.9306013497644121,0.3839009411647445,0.2210647612810135,-0.03695359081029892,0.22413209080696106,-0.012286996468901634,0.009288640692830086,0.015402893535792828,0.005943357944488525,0.0015163631178438663,0.00613374775275588,0.06324982643127441,-0.005917821079492569,0.06352606415748596,cleanStatic,2,1.0,1.0,1.01,25000000,25250000,10.0,0.5
-4.205564022064209,1.1033480167388916,1669.76123046875,1659.5797119140625,0.004046298246066102,5542326.5,5541195.5,2086.1923828125,1090.9298095703125,0.9282602135301662,0.38155526750162116,0.22504767775535583,-0.037087444216012955,0.22808317840099335,-0.008947336114943027,0.01027647778391838,0.013625741004943848,0.008623912930488586,0.002716893795877695,0.009041758254170418,0.06486205756664276,-0.006441150326281786,0.06518109142780304,cleanStatic,3,1.5,1.5,1.51,37500000,37750000,10.0,0.5
-6.384652137756348,1.352455973625183,1680.3543701171875,1652.3759765625,0.01003944437236586,5553980.0,5552045.5,2088.51025390625,1091.8359375,0.9310450359644372,0.3889232151873633,0.21901939809322357,-0.036941688507795334,0.2221129983663559,-0.012634040787816048,0.013544632121920586,0.018522312864661217,0.004367432557046413,-5.32223675691057e-05,0.00436775665730238,0.06464578956365585,-0.003199630416929722,0.06472492218017578,cleanStatic,4,2.0,2.0,2.01,50000000,50250000,10.0,0.5
6.840044021606445,3.5429320335388184,1653.76904296875,1676.74560546875,0.0001485755776102882,5546487.5,5535086.0,2087.0458984375,1091.2039794921875,0.9297590807081085,0.37794350038560354,0.2195160686969757,-0.038424089550971985,0.22285357117652893,-0.014983677305281162,0.00899286288768053,0.0174751877784729,0.004098228644579649,-0.0008866816060617566,0.004193051718175411,0.06350750476121902,-0.00492785032838583,0.06369840353727341,cleanStatic,5,2.5,2.5,2.51,62500000,62750000,10.0,0.5
0.9179520010948181,-3.9922759532928467,1673.738037109375,1659.0089111328125,-0.003318851313681966,5553726.0,5544114.5,2088.717529296875,1091.32275390625,0.9347705827593364,0.39937532859366176,0.22150462865829468,-0.03790830820798874,0.22472503781318665,-0.010656881146132946,0.010005064308643341,0.01461747009307146,0.005717713385820389,0.0007534123724326491,0.005767137743532658,0.066225565969944,-0.005141616333276033,0.06642486155033112,cleanStatic,6,3.0,3.0,3.01,75000000,75250000,10.0,0.5
4.809688091278076,-4.500855922698975,1651.738037109375,1679.1246337890625,0.007734288748908147,5547741.0,5524225.0,2088.31396484375,1089.351318359375,0.9327090617843036,0.3923209605145552,0.2221214324235916,-0.03461100161075592,0.22480180859565735,-0.012928796000778675,0.008584107272326946,0.015519041568040848,0.0033994230907410383,0.0011186113115400076,0.003578738309442997,0.06413234025239944,-0.005176110193133354,0.06434088200330734,cleanStatic,7,3.5,3.5,3.51,87500000,87750000,10.0,0.5
3.912652015686035,2.5833399295806885,1666.6805419921875,1660.386474609375,-0.00824408511287595,5534729.0,5547727.0,2084.579833984375,1090.5302734375,0.9333631175149356,0.391726596931569,0.22072355449199677,-0.03567029908299446,0.2235872447490692,-0.01490782666951418,0.009541437029838562,0.01769978366792202,0.004602306056767702,0.0006471378728747368,0.004647580906748772,0.06493879854679108,-0.005780930630862713,0.06519560515880585,cleanStatic,8,4.0,4.0,4.01,100000000,100250000,10.0,0.5
1.3452999591827393,-1.9141839742660522,1660.7294921875,1661.7630615234375,-0.01815818456233476,5519484.5,5515679.0,2082.41259765625,1087.67724609375,0.9334181881715001,0.38889892961471484,0.22065815329551697,-0.03701882064342499,0.22374184429645538,-0.014747139997780323,0.010454121977090836,0.018076691776514053,0.0048819235526025295,-0.001487620291300118,0.005103547126054764,0.062255263328552246,-0.008862173184752464,0.06288287788629532,cleanStatic,9,4.5,4.5,4.51,112500000,112750000,10.0,0.5
