run_id,source_fingerprint,label,window_bin_s,window_start_s,window_end_s,window_mid_s,prn,channel,segment_index,window_index,epoch_count,tap_count,tap_layout,left_right_imbalance_mean,left_right_imbalance_std,peak_index_mean,peak_index_std,peak_width_mean,peak_width_std,peak_sharpness_mean,peak_sharpness_std,doppler_std,doppler_slope,cn0_std,code_err_abs_mean,code_err_std,prompt_mag_cv,tap_E4_cv,tap_E4_rel_prompt_mean,tap_E4_rel_sum_mean,tap_E3_cv,tap_E3_rel_prompt_mean,tap_E3_rel_sum_mean,tap_E2_cv,tap_E2_rel_prompt_mean,tap_E2_rel_sum_mean,tap_E_cv,tap_E_rel_prompt_mean,tap_E_rel_sum_mean,tap_P_cv,tap_P_rel_prompt_mean,tap_P_rel_sum_mean,tap_L_cv,tap_L_rel_prompt_mean,tap_L_rel_sum_mean,tap_L2_cv,tap_L2_rel_prompt_mean,tap_L2_rel_sum_mean,tap_L3_cv,tap_L3_rel_prompt_mean,tap_L3_rel_sum_mean,tap_L4_cv,tap_L4_rel_prompt_mean,tap_L4_rel_sum_mean,dmcpd_prompt_dominance_mean,dmcpd_prompt_to_max_side_mean,dmcpd_max_side_to_prompt_mean,dmcpd_second_side_to_prompt_mean,dmcpd_centroid_shift_mean,dmcpd_centroid_shift_std,dmcpd_width_variance_mean,dmcpd_left_right_energy_abs_mean,dmcpd_curvature_e1l1_mean,dmcpd_pair1_signed_asym_mean,dmcpd_pair1_abs_asym_mean,dmcpd_pair1_ratio_mean,dmcpd_pair1_sum_to_prompt_mean,dmcpd_pair2_signed_asym_mean,dmcpd_pair2_abs_asym_mean,dmcpd_pair2_ratio_mean,dmcpd_pair2_sum_to_prompt_mean,dmcpd_pair3_signed_asym_mean,dmcpd_pair3_abs_asym_mean,dmcpd_pair3_ratio_mean,dmcpd_pair3_sum_to_prompt_mean,dmcpd_pair4_signed_asym_mean,dmcpd_pair4_abs_asym_mean,dmcpd_pair4_ratio_mean,dmcpd_pair4_sum_to_prompt_mean,receiver_relative_morph_l2,receiver_relative_doppler_code_l2,morph_doppler_coupling,receiver_relative_centroid_abs
receiver,97b17dfedef0f5a10391e28767b09c13c6e729a8b007219ae5dfa471f1fa09cc,normal,0.5,0.040616079999999999,1.0406160799999999,0.54061608000000005,G06,5,0,0,1001,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.0120618063614,0.090253009951399996,4.0669330669299999,0.33823229211900002,2.3296615533799998,0.042413511785200003,0.29088512831399999,0.0423378163857,19.526976732600001,57.591941701800003,6.5203525720400002,0.038339598239400002,0.0473161309847,0.115386318142,0.22841651650100001,0.51313708763400001,0.076784263214500006,0.187813575091,0.63640662811799997,0.095253230038299996,0.155785113665,0.76341326389700004,0.114396597296,0.131803639459,0.88847460070100004,0.13329827416500001,0.115386318428,1,0.150249377589,0.12664218871999999,0.90635287381899998,0.135929385683,0.14759003448999999,0.78057563912399996,0.11693010558399999,0.17755521210700001,0.65483794421800001,0.097968593819500002,0.21914836653200001,0.52972093597699998,0.079190172609800005,1.3522443983000001,1.0704221699800001,0.93705826105000001,0.87336379714400003,0.025467857019699999,0.21504640560900001,5.3822282909699997,0.41426581377100002,0.10258626274,-0.017878273118199998,0.078781999202099995,0.98665956366899998,1.7948274745199999,-0.0171623752263,0.102808996842,0.99192217112299996,1.54398890302,-0.018431316100000001,0.12614026763899999,1.0019774185500001,1.2912445723399999,-0.016583848343100002,0.14106474731599999,1.03046720068,1.04285802361,0.081486322994264684,0.10026898709999799,0.008170551069138195,0.02245721034466
receiver,97b17dfedef0f5a10391e28767b09c13c6e729a8b007219ae5dfa471f1fa09cc,normal,0.5,0.08305564,1.08305564,0.58305563999999999,G17,6,0,0,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0103418295265,0.10158156962999999,3.9489999999999998,0.51613854729099995,2.35421121637,0.053100503805300001,0.27037736004099999,0.053671161058000003,19.627245719699999,-61.049444186400002,6.2402871340999999,0.044740708081499998,0.055310778977799999,0.13838062133699999,0.24945511512599999,0.56435635655600003,0.082269545989400006,0.207350631614,0.67884997969799998,0.099063291080400004,0.17786413795100001,0.79369683913599998,0.11600877745,0.15356223782600001,0.91255150483299996,0.13366034138300001,0.13838062027600001,1,0.14684786467899999,0.15740830433200001,0.89542458037600003,0.13121912779,0.184082207011,0.78036428440899996,0.11412949855600001,0.21815378535400001,0.662583259333,0.096715666164399999,0.26651113213200001,0.54915431533100001,0.080085886908699999,1.32163078211,1.0548772576800001,0.95189269512300001,0.88614158033299995,-0.021977282450699999,0.24283055555499999,5.4856804351099999,0.46464504350300001,0.096011957395500003,0.017126924457400002,0.092628889034500006,1.0265763163899999,1.80797608521,0.0133325547268,0.119459114092,1.03646774895,1.5740611235499999,0.0162667203655,0.14027994989000001,1.0679742165899999,1.3414332390299999,0.0152020412256,0.160162705278,1.1199718812699999,1.1135106718900001,0.28325503487271159,118.64171911999966,33.605864286693958,0.024987929125740001
receiver,97b17dfedef0f5a10391e28767b09c13c6e729a8b007219ae5dfa471f1fa09cc,normal,0.5,0.083981760000000003,1.0839817599999999,0.58398176000000002,G19,2,0,0,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.0013129515098199999,0.070249231138399995,4.0019999999999998,0.154906423366,2.3257678622500002,0.036550037067299999,0.30030436443199998,0.0349246264445,22.3662791205,69.014572532800003,6.7100317569000003,0.027714083054299999,0.034759658296000001,0.094141709791000006,0.1913389106,0.51170717353600004,0.077452772315100005,0.151759351972,0.63489224926200005,0.096133554927199993,0.122932446034,0.76188622746500001,0.115460983516,0.10768948552800001,0.88653162950999997,0.13447158239000001,0.094141710377000004,1,0.15184325911999999,0.105945336874,0.88752409091700002,0.13461565860899999,0.123420139665,0.76356784649099996,0.115709378295,0.15278930400599999,0.638462564392,0.096669708372999999,0.188018537328,0.51299330296599999,0.077643102455299998,1.36658933208,1.0947892962000001,0.91514922405599997,0.86523262336700002,0.0030106466750400001,0.17115481613299999,5.3812290191900001,0.31120228417099999,0.11297213978700001,-0.00099246140683900003,0.0562181954456,1.0020480843699999,1.77405572043,-0.0016816190253800001,0.078837441454500001,1.0065034725299999,1.52545407396,-0.0035703151298499998,0.097566610578099996,1.0144156098799999,1.2733548136499999,-0.00128612943013,0.115608473288,1.04012773446,1.0247004765000001,0.23040476016970501,11.747999794226343,2.7067950750624643,0
receiver,97b17dfedef0f5a10391e28767b09c13c6e729a8b007219ae5dfa471f1fa09cc,normal,1,0.54061608000000005,1.5406160799999999,1.0406160799999999,G06,5,0,1,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.020230719603600001,0.081847734340000006,3.9740000000000002,0.222090071818,2.3302340051899999,0.042157523310099997,0.29295337233099999,0.039816177643000002,20.7764631093,61.441911531199999,0.059794549686200002,0.032608280057999997,0.038537375983,0.11394442762900001,0.21208932772899999,0.53521280151999995,0.080285048916200003,0.174073359032,0.65923210941599997,0.098922311170500002,0.14606621176599999,0.78276621923699996,0.11759084219599999,0.127049078787,0.907587576374,0.13648987066599999,0.113944427752,1,0.15057990525199999,0.128560378714,0.88010460187799999,0.13233711328200001,0.14964067272100001,0.75554311237799998,0.113471853851,0.183227692021,0.62985511816899997,0.094477207177099995,0.22546523111200001,0.50607148238300004,0.075845847487699999,1.3552191472699999,1.0805611771500001,0.92743805238699994,0.87064336757100003,-0.043482851768999999,0.20018092040400001,5.3898046164400002,0.37854372952999998,0.106153910874,0.027482974496500001,0.066453692908000003,1.03542413037,1.7876921782499999,0.0272231068588,0.092162152256700006,1.0482828818700001,1.5383093316100001,0.029376991246599999,0.119010283595,1.0778424655800001,1.2890872275800001,0.0291413191373,0.13576864746199999,1.1258841765300001,1.0412842839000001,0.16389358180706498,12.783232184399704,2.0950897097726191,0.050675497413059996
receiver,97b17dfedef0f5a10391e28767b09c13c6e729a8b007219ae5dfa471f1fa09cc,normal,1,0.58305563999999999,1.58305564,1.08305564,G17,6,0,1,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.020101473548000001,0.089229161081900002,4.056,0.38582897765700003,2.3516584321699998,0.0537460791664,0.27815688703000002,0.050500023348699997,6.5575823148300003,-10.2743766469,0.104560963802,0.038974092281600002,0.047617425615,0.13863230606499999,0.25875793734500002,0.53345260240100001,0.078465895640400005,0.21618211471099999,0.64863604536899999,0.0955396745597,0.184618753118,0.76542930014499999,0.112942021593,0.15884654206000001,0.881963690641,0.13042153728600001,0.13863230568099999,1,0.148143599313,0.150081802785,0.90497446123699998,0.13380978356600001,0.171680153044,0.795087959048,0.117335244273,0.19942854996500001,0.67979787965399996,0.100134523327,0.23867143877200001,0.56540296526099998,0.083207720441900002,1.3332923938200001,1.0728284398900001,0.93480198851399998,0.87579661716699997,0.044926537146999998,0.215700602666,5.4846408788799996,0.408246174159,0.10653092406,-0.023010770595899999,0.079293594103300002,0.98023225933699998,1.78693815188,-0.029658658903600001,0.107182364669,0.976758757112,1.5605172591900001,-0.031161834285299998,0.127328021111,0.98330026129600001,1.3284339250199999,-0.0319503628607,0.14393444827499999,1.0108198775299999,1.09885556766,0.2406775705692438,60.370398334755606,14.5298008055065,0.037733891502940001
receiver,97b17dfedef0f5a10391e28767b09c13c6e729a8b007219ae5dfa471f1fa09cc,normal,1,0.58398176000000002,1.5839817599999999,1.0839817599999999,G19,2,0,1,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.0037619713100699999,0.068432994577199993,4.0069999999999997,0.130196006083,2.3265594812999999,0.0370549887366,0.29875583193900002,0.0351039491504,17.3813502824,49.117790454999998,0.076337586120600001,0.027038646744,0.033733046284300003,0.0952163721149,0.19321596316799999,0.51337597432500004,0.077552718135599996,0.15467788348700001,0.63428958425000004,0.095858694955099993,0.124811852367,0.76039279277500005,0.115013582436,0.109803315075,0.88638914528099999,0.13419897803700001,0.095216372857199999,1,0.15156008537099999,0.10677494802900001,0.89121960371800002,0.13492565679099999,0.123991133031,0.76758111331400003,0.11611208499099999,0.15046604530800001,0.642225020368,0.097056877945099998,0.18499074624600001,0.51448011045700004,0.077721321337999999,1.36404076834,1.0932924962399999,0.91628593429899996,0.86646563936800003,0.0071926456440599999,0.167760156316,5.3860568880199997,0.30204979208999999,0.11119562550000001,-0.0048304584378100002,0.054878330449599999,0.99753165104099994,1.7776087490000001,-0.0071883205394400003,0.076266064128300004,0.99841681695100004,1.5279739060899999,-0.0079354361179799996,0.096332082138500003,1.00671098547,1.27651460462,-0.0011041361322300001,0.113088141613,1.0380838992999999,1.02785608478,0.13647261724709417,0.020120697364789348,0.0027459242302095128,0
receiver,97b17dfedef0f5a10391e28767b09c13c6e729a8b007219ae5dfa471f1fa09cc,normal,1.5,1.0406160799999999,2.0406160799999999,1.5406160799999999,G06,5,0,2,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0143776231708,0.079624328773999997,3.9790000000000001,0.20139265130600001,2.3294334825199998,0.042621596143799997,0.29535252038100002,0.038284062882099998,4.0832277863600002,-3.6201661516899999,0.045972106684200001,0.0306429959432,0.037021772752900001,0.114461868026,0.21055337269999999,0.52849850529499998,0.079491414392600004,0.16938982512199999,0.65265047528599995,0.098218326628099997,0.14317669003700001,0.77592222418500001,0.116900682083,0.125021441452,0.90174947143299999,0.13599143673899999,0.11446186871900001,1,0.15098926103599999,0.12739573206300001,0.88087511828800003,0.13284163373499999,0.14657146717399999,0.75620931288799997,0.11390670236,0.17715058110599999,0.63265263308999997,0.095197416663499998,0.21980351923800001,0.50862209648800005,0.076463126362899994,1.35890334932,1.08581533085,0.92296899026900003,0.8690000269,-0.0303136444633,0.195089150317,5.3890982563499996,0.35940091566400001,0.108687705139,0.020874353145699999,0.062366549564399999,1.02734202669,1.7826245897199999,0.019712911296500001,0.090824430624900004,1.0380073065099999,1.5321315370699999,0.019997842196299999,0.112534267329,1.0591966692400001,1.2853031083799999,0.0198764088071,0.129951514672,1.10500926972,1.0371206017800001,0.14503031107613645,3.017503569798123,0.43762948140117403,0.023604570091279999
receiver,97b17dfedef0f5a10391e28767b09c13c6e729a8b007219ae5dfa471f1fa09cc,normal,1.5,1.08305564,2.08305564,1.58305564,G17,6,0,2,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.011056374031,0.091855519547299994,4.0099999999999998,0.38457769046099999,2.35112837956,0.052192276206100001,0.27678782805800001,0.049197039746600002,1.4880671088999999,-0.100329411149,0.207134511593,0.0371532087016,0.0473933451784,0.133906174598,0.25206155475300002,0.53986765912400003,0.079289058340200003,0.20757743322899999,0.65774593580100005,0.096721615566399993,0.17382439507899999,0.77492149626200002,0.11415744434400001,0.15153754674600001,0.88890938716800005,0.13119883497000001,0.133906175732,1,0.14786768015999999,0.14656841492700001,0.90353903252800005,0.133365488527,0.16881926329499999,0.78862491147900005,0.116188427171,0.19825164939199999,0.67376168493300004,0.099131686708199995,0.23972250371600001,0.55832726824199996,0.0820797642124,1.33080912144,1.0717584172000001,0.93575325687699995,0.87924249309199998,0.024621656124499999,0.22290382260399999,5.4802363507900003,0.411727514086,0.103775790152,-0.014629645359800001,0.075605579182199997,0.98945006736100005,1.7924484196999999,-0.0137034152168,0.104131046684,0.99758208077699995,1.5635464077400001,-0.016015749131100002,0.132677818846,1.0085851612800001,1.3315076207300001,-0.018459609117300001,0.149062859115,1.03811879606,1.09819492737,0.14659081614295574,1.5242690906487057,0.22344385001967476,0.03133073049652
receiver,97b17dfedef0f5a10391e28767b09c13c6e729a8b007219ae5dfa471f1fa09cc,normal,1.5,1.0839817599999999,2.0839817599999999,1.5839817599999999,G19,2,0,2,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0018171918289300001,0.066756553125199999,4.0030000000000001,0.137807837223,2.3281953174000001,0.036934627356100001,0.29634052513300002,0.034856286132200001,1.2709378203899999,0.40021185052000002,0.087753872740199995,0.026914125400900001,0.033374921717699998,0.097039644583500007,0.187548599801,0.51882562564900003,0.078150744350899998,0.15323860108599999,0.64135383941299995,0.096655113470100001,0.128420522028,0.76681146954000001,0.11563664916700001,0.11077216968,0.89284860017599998,0.134775494276,0.097039645624699994,1,0.15111205790900001,0.107571863537,0.88839127781600002,0.134109301136,0.123160735188,0.76638774929200004,0.11560085752,0.146853818858,0.64046764700699998,0.096520237866299999,0.184403975809,0.51418959003800002,0.077439544304800004,1.3600085211799999,1.0909957021300001,0.91807540413599997,0.86774863576299999,-0.0039872034302600003,0.16281733522799999,5.3953322202400003,0.29909589134100001,0.109380061004,0.0044573223598299997,0.054680724447100003,1.0079978805900001,1.7812398779900001,0.00042372024730099998,0.076823043724700002,1.00817394178,1.5331992188300001,0.00088619240536499998,0.093801494383800005,1.01891502386,1.2818214864199999,0.0046360356100799997,0.108294876086,1.0481329831099999,1.0330152156900001,0.2114614792361392,1.9959085408081807,0.42205777245934201,0.0027218709417600002
receiver,97b17dfedef0f5a10391e28767b09c13c6e729a8b007219ae5dfa471f1fa09cc,normal,1.5,0.86989084000000005,1.8698908400000001,1.3698908400000001,G26,1,0,0,1001,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0019794580610000001,0.26414051740400002,4.0389610389600001,2.8634387086599999,2.5941581953199999,0.21004651820600001,-0.32950330461400001,1.43716637624,9.1836737320800008,-1.69530474971,5.3530994382000001,0.20156025643799999,0.25899381839199997,0.51058144552899998,0.52571545320900004,1.51169430992,0.115813984515,0.52879605196000001,1.3631841737499999,0.112034845077,0.53630369301000003,1.2725294485800001,0.109576994315,0.50752401960399995,1.1940308041600001,0.109351244966,0.51058144469,0.99999999999800004,0.108392689741,0.51646978941800004,1.1766285162300001,0.108188179153,0.49318088213200001,1.33332593264,0.112285096359,0.49569963286300001,1.3807483111700001,0.11175147379600001,0.50352857412100005,1.40388494045,0.112605492078,0.97553420766700005,0.63717755038099999,2.16717260845,1.84211263351,-0.0094309453137799999,0.64189961660899997,6.36165222163,2.2092175785200001,-0.18532966019399999,0.017402287927999999,0.55145420368200004,1.3180948967599999,2.3706593203800002,-0.0607964840566,0.75255844387799997,1.4163996948299999,2.60585538122,-0.017564137415499999,0.78714856993799998,1.4950114194099999,2.7439324849200002,0.107809369472,0.781276920534,1.6201480640699999,2.91557925037,5.3828797626253424,8.3002399549267771,44.67919367830963,0.0027218709417599993
