window_start_s,window_end_s,combined_score,diagnostic_threshold,diagnostic_alarm
0.0,1.0,75.75226442391971,1.7693133951565987,1
0.5,1.5,57.23736846198689,1.7693133951565987,1
1.0,2.0,50.0805869634776,1.7693133951565987,1
1.5,2.5,41.30113590456129,1.7693133951565987,1
2.0,3.0,31.585217284454078,1.7693133951565987,1
2.5,3.5,17.180954507275743,1.7693133951565987,1
3.0,4.0,20.067746810048437,1.7693133951565987,1
3.5,4.5,18.412837025109905,1.7693133951565987,1
4.0,5.0,15.301899668731053,1.7693133951565987,1
4.5,5.5,13.7774005977517,1.7693133951565987,1
5.0,6.0,12.920993623278376,1.7693133951565987,1
5.5,6.5,11.14118500076369,1.7693133951565987,1
6.0,7.0,8.991721141636411,1.7693133951565987,1
6.5,7.5,8.965835508235164,1.7693133951565987,1
7.0,8.0,8.46504175192675,1.7693133951565987,1
7.5,8.5,9.427551059561868,1.7693133951565987,1
8.0,9.0,9.444870391997126,1.7693133951565987,1
8.5,9.5,9.270067519856106,1.7693133951565987,1
9.0,10.0,9.340105123907545,1.7693133951565987,1
9.5,10.5,9.79003312958616,1.7693133951565987,1
10.0,11.0,7.715333523966089,1.7693133951565987,1
10.5,11.5,8.33077120050559,1.7693133951565987,1
11.0,12.0,7.059063832271013,1.7693133951565987,1
11.5,12.5,5.537813253853397,1.7693133951565987,1
12.0,13.0,1.2575945420486208,1.7693133951565987,0
12.5,13.5,1.1253924547182712,1.7693133951565987,0
13.0,14.0,1.123805303849923,1.7693133951565987,0
13.5,14.5,1.3338243985815517,1.7693133951565987,0
14.0,15.0,1.45791459799392,1.7693133951565987,0
14.5,15.5,0.9886070360478127,1.7693133951565987,0
15.0,16.0,1.1643532833070038,1.7693133951565987,0
15.5,16.5,1.961788401396752,1.7693133951565987,1
16.0,17.0,0.20502482124604499,1.7693133951565987,0
16.5,17.5,1.0129597761611184,1.7693133951565987,0
17.0,18.0,0.8318000745403051,1.7693133951565987,0
17.5,18.5,0.03419900857100781,1.7693133951565987,0
18.0,19.0,0.546904093376355,1.7693133951565987,0
18.5,19.5,1.0561731579320752,1.7693133951565987,0
19.0,20.0,0.7560133545503618,1.7693133951565987,0
19.5,20.5,0.31389169168353614,1.7693133951565987,0
20.0,21.0,0.35010382315634736,1.7693133951565987,0
20.5,21.5,0.068436000386958,1.7693133951565987,0
21.0,22.0,0.5452360041193632,1.7693133951565987,0
21.5,22.5,1.0609504917008767,1.7693133951565987,0
22.0,23.0,0.655747532518293,1.7693133951565987,0
22.5,23.5,0.8787704932579,1.7693133951565987,0
23.0,24.0,0.9725933633801883,1.7693133951565987,0
23.5,24.5,0.43348352690449116,1.7693133951565987,0
24.0,25.0,0.8435529456109486,1.7693133951565987,0
24.5,25.5,1.48856452602967,1.7693133951565987,0
25.0,26.0,0.8971289550656736,1.7693133951565987,0
25.5,26.5,0.28336200977440135,1.7693133951565987,0
26.0,27.0,0.8296748749237536,1.7693133951565987,0
26.5,27.5,0.36767971813442213,1.7693133951565987,0
27.0,28.0,0.170537739137102,1.7693133951565987,0
27.5,28.5,0.1295504615407569,1.7693133951565987,0
28.0,29.0,0.5912533334159632,1.7693133951565987,0
28.5,29.5,1.2826629730751227,1.7693133951565987,0
29.0,30.0,0.18012511490190414,1.7693133951565987,0
29.5,30.5,0.0,1.7693133951565987,0
30.0,31.0,0.006644117491338745,1.7693133951565987,0
30.5,31.5,0.6439810719780362,1.7693133951565987,0
31.0,32.0,1.171054340815691,1.7693133951565987,0
31.5,32.5,1.3448112543933521,1.7693133951565987,0
32.0,33.0,0.8847201911401896,1.7693133951565987,0
32.5,33.5,0.9707782293270658,1.7693133951565987,0
33.0,34.0,0.7091508438993102,1.7693133951565987,0
33.5,34.5,0.9070296389686839,1.7693133951565987,0
34.0,35.0,0.2204822406335939,1.7693133951565987,0
34.5,35.5,0.5698878741489369,1.7693133951565987,0
35.0,36.0,0.8679108241949731,1.7693133951565987,0
35.5,36.5,0.8323394549150851,1.7693133951565987,0
36.0,37.0,0.4736446567271806,1.7693133951565987,0
36.5,37.5,0.29680792559294844,1.7693133951565987,0
37.0,38.0,0.07881786330783694,1.7693133951565987,0
37.5,38.5,1.3759475327998105,1.7693133951565987,0
38.0,39.0,1.0192496466331757,1.7693133951565987,0
38.5,39.5,2.1338599130999008,1.7693133951565987,1
39.0,40.0,0.9727072511207515,1.7693133951565987,0
39.5,40.5,0.5159987233376057,1.7693133951565987,0
40.0,41.0,0.1604525546662222,1.7693133951565987,0
40.5,41.5,0.34416809904793355,1.7693133951565987,0
41.0,42.0,0.8276824987717111,1.7693133951565987,0
41.5,42.5,1.151614947473014,1.7693133951565987,0
42.0,43.0,1.5191334372384706,1.7693133951565987,0
42.5,43.5,1.0973016719135633,1.7693133951565987,0
43.0,44.0,0.8515153449378579,1.7693133951565987,0
43.5,44.5,0.012183228205762273,1.7693133951565987,0
44.0,45.0,1.1636367108720076,1.7693133951565987,0
44.5,45.5,1.307057000842086,1.7693133951565987,0
45.0,46.0,0.8484247233765301,1.7693133951565987,0
45.5,46.5,0.3400558723601021,1.7693133951565987,0
46.0,47.0,0.5789171773033115,1.7693133951565987,0
46.5,47.5,0.0,1.7693133951565987,0
47.0,48.0,0.809784303015139,1.7693133951565987,0
47.5,48.5,0.14926991685205118,1.7693133951565987,0
48.0,49.0,0.7341712358965748,1.7693133951565987,0
48.5,49.5,0.789563508448929,1.7693133951565987,0
49.0,50.0,0.1663930489826002,1.7693133951565987,0
49.5,50.5,0.49456519375671903,1.7693133951565987,0
50.0,51.0,0.825028177884047,1.7693133951565987,0
50.5,51.5,1.8182412576063978,1.7693133951565987,1
51.0,52.0,0.9538282757164726,1.7693133951565987,0
51.5,52.5,1.0772519639600031,1.7693133951565987,0
52.0,53.0,0.1918152527958893,1.7693133951565987,0
52.5,53.5,0.07247148897206755,1.7693133951565987,0
53.0,54.0,0.706107644911032,1.7693133951565987,0
53.5,54.5,0.5409859057098949,1.7693133951565987,0
54.0,55.0,0.8853362143866618,1.7693133951565987,0
54.5,55.5,0.1436325366343097,1.7693133951565987,0
55.0,56.0,0.9827351687991244,1.7693133951565987,0
55.5,56.5,1.4919184105321284,1.7693133951565987,0
56.0,57.0,0.0,1.7693133951565987,0
56.5,57.5,0.5072736012162331,1.7693133951565987,0
57.0,58.0,0.0,1.7693133951565987,0
57.5,58.5,0.26950475694638654,1.7693133951565987,0
58.0,59.0,0.0,1.7693133951565987,0
58.5,59.5,0.0,1.7693133951565987,0
59.0,60.0,0.08757017992304442,1.7693133951565987,0
59.5,60.5,0.7314075259416267,1.7693133951565987,0
60.0,61.0,2.0265168355008525,1.7693133951565987,1
60.5,61.5,0.5986600831518626,1.7693133951565987,0
61.0,62.0,1.5495457924054734,1.7693133951565987,0
61.5,62.5,1.7242480760827255,1.7693133951565987,0
62.0,63.0,0.636204103899692,1.7693133951565987,0
62.5,63.5,0.7537674453889025,1.7693133951565987,0
63.0,64.0,0.38913143892143326,1.7693133951565987,0
63.5,64.5,0.8756063118292673,1.7693133951565987,0
64.0,65.0,0.5789958554091377,1.7693133951565987,0
64.5,65.5,0.20856336463153224,1.7693133951565987,0
65.0,66.0,1.1809070504202606,1.7693133951565987,0
65.5,66.5,0.5277206589614339,1.7693133951565987,0
66.0,67.0,0.3764185807181993,1.7693133951565987,0
66.5,67.5,0.7378205813781119,1.7693133951565987,0
67.0,68.0,0.36969311543384575,1.7693133951565987,0
67.5,68.5,0.29897221659595097,1.7693133951565987,0
68.0,69.0,0.7978873991045317,1.7693133951565987,0
68.5,69.5,0.6457894828633728,1.7693133951565987,0
69.0,70.0,0.03461158479872409,1.7693133951565987,0
69.5,70.5,4.375898906559909,1.7693133951565987,1
