window_start_s,window_end_s,score_available_s,reconstruction,latent_score,combined_score,threshold,alarm
0.0,1.0,1.0,99.50295,50.59840135218254,623.6369903555844,2.8224338538365963,True
0.5,1.5,1.5,91.726814,49.510188353722064,575.9093113108711,2.8224338538365963,True
1.0,2.0,2.0,102.28736,64.27404825587276,647.369876441775,2.8224338538365963,True
1.5,2.5,2.5,177.64,62.86329813607109,1103.884593586159,2.8224338538365963,True
2.0,3.0,3.0,173.46231,45.62951118843133,1069.9185788238906,2.8224338538365963,True
2.5,3.5,3.5,141.37474,43.73810931992947,874.2738979620792,2.8224338538365963,True
3.0,4.0,4.0,239.47484,30.021153771171196,1462.6611440338336,2.8224338538365963,True
3.5,4.5,4.5,190.47096,28.453786988687135,1164.534764982665,2.8224338538365963,True
4.0,5.0,5.0,373.84958,26.185665616028274,2276.094165617159,2.8224338538365963,True
4.5,5.5,5.5,251.23882,26.45670530253826,1532.2596543981585,2.8224338538365963,True
5.0,6.0,6.0,221.15054,28.41692455810816,1350.6720018096144,2.8224338538365963,True
5.5,6.5,6.5,273.09207,27.616438596157465,1665.4393617298888,2.8224338538365963,True
6.0,7.0,7.0,333.50156,28.258285683111126,2032.3092327638878,2.8224338538365963,True
6.5,7.5,7.5,456.57776,29.548992598575854,2779.7487783957595,2.8224338538365963,True
7.0,8.0,8.0,697.9666,31.753425239585418,4245.535405273364,2.8224338538365963,True
7.5,8.5,8.5,802.5407,33.52337039476129,4880.94863379393,2.8224338538365963,True
8.0,9.0,9.0,1097.307,33.127012219622394,6669.3152130512035,2.8224338538365963,True
8.5,9.5,9.5,1393.6805,32.72815953869134,8467.432849361287,2.8224338538365963,True
9.0,10.0,10.0,1712.7108,35.948947255581444,10404.835465430999,2.8224338538365963,True
9.5,10.5,10.5,2198.8652,38.59790838785952,13356.017753683656,2.8224338538365963,True
10.0,11.0,11.0,2494.7566,39.6995207357224,15151.95989418189,2.8224338538365963,True
10.5,11.5,11.5,2710.6953,40.79706292690538,16462.768320285588,2.8224338538365963,True
11.0,12.0,12.0,3097.0264,34.49687102204683,18803.77397734275,2.8224338538365963,True
11.5,12.5,12.5,3566.2292,16.543920596067952,21641.797812226145,2.8224338538365963,True
12.0,13.0,13.0,4097.967,22.475523568362938,24871.207926310803,2.8224338538365963,True
12.5,13.5,13.5,4680.7236,20.952137561334457,28406.462230451398,2.8224338538365963,True
13.0,14.0,14.0,5308.74,24.17672351740735,32218.71493578016,2.8224338538365963,True
13.5,14.5,14.5,6025.959,22.634004720493927,36569.83928494392,2.8224338538365963,True
14.0,15.0,15.0,6878.906,22.49660074771465,41745.22844703909,2.8224338538365963,True
14.5,15.5,15.5,7829.08,27.664823382825507,47513.2216890499,2.8224338538365963,True
15.0,16.0,16.0,8887.793,24.351502428307448,53935.55782757634,2.8224338538365963,True
15.5,16.5,16.5,0.94433635,25.90304891239205,13.261419614265042,2.8224338538365963,True
16.0,17.0,17.0,20.072802,21.54622180162096,127.14952797927468,2.8224338538365963,True
16.5,17.5,17.5,5.2262244,12.75170863193413,32.66712587623491,2.8224338538365963,True
17.0,18.0,18.0,2.6257899,12.98213822237656,17.003584298409447,2.8224338538365963,True
17.5,18.5,18.5,2.5404232,10.15476435255322,15.071914407541378,2.8224338538365963,True
18.0,19.0,19.0,1.6367946,13.048136475082968,11.035618640675159,2.8224338538365963,True
18.5,19.5,19.5,1.8782303,12.141369556232565,12.047204236934366,2.8224338538365963,True
19.0,20.0,20.0,1.7945532,9.627366369898262,10.282471454911269,2.8224338538365963,True
19.5,20.5,20.5,2.2315478,6.139807840252473,11.190261515297665,2.8224338538365963,True
20.0,21.0,21.0,2.2481894,5.453439643030115,10.948054393136287,2.8224338538365963,True
20.5,21.5,21.5,1.7202435,6.98603492818291,8.510913877643386,2.8224338538365963,True
21.0,22.0,22.0,11.361084,4.964545725422104,65.99826700608519,2.8224338538365963,True
21.5,22.5,22.5,2.1318226,5.830526523933313,10.43051415577033,2.8224338538365963,True
22.0,23.0,23.0,2.0826929,10.231240140973048,12.332764651222462,2.8224338538365963,True
22.5,23.5,23.5,2.0732381,8.622118713423822,11.470835126873448,2.8224338538365963,True
23.0,24.0,24.0,2.0854833,7.159751589396478,10.813952102258941,2.8224338538365963,True
23.5,24.5,24.5,2.1282609,10.319232352569642,12.653255393137442,2.8224338538365963,True
