window_start_s,window_end_s,score_available_s,reconstruction,latent_score,combined_score,threshold,alarm
0.0,1.0,1.0,44.839527,49.578972107526205,291.44391328375434,2.8224338538365963,True
0.5,1.5,1.5,21.174648,52.899983556243704,149.51212629388147,2.8224338538365963,True
1.0,2.0,2.0,36.62308,70.32676668356149,251.96256661545982,2.8224338538365963,True
1.5,2.5,2.5,178.20538,62.488478511090975,1107.1277854088728,2.8224338538365963,True
2.0,3.0,3.0,340.45505,51.37973865539235,2086.0619244773793,2.8224338538365963,True
2.5,3.5,3.5,402.61127,40.85011049712902,2457.94478650962,2.8224338538365963,True
3.0,4.0,4.0,539.16016,33.178583547912815,3282.6519532707625,2.8224338538365963,True
3.5,4.5,4.5,731.0936,23.486004098581745,4442.407748659293,2.8224338538365963,True
4.0,5.0,5.0,961.2319,22.76262006021402,5838.464707402626,2.8224338538365963,True
4.5,5.5,5.5,1052.6613,25.355711372933673,6394.530821720237,2.8224338538365963,True
5.0,6.0,6.0,1289.5343,25.6565675721814,7831.964918392901,2.8224338538365963,True
5.5,6.5,6.5,1562.1631,23.12794184417979,9484.940732271429,2.8224338538365963,True
6.0,7.0,7.0,1851.5563,23.899234314543722,11241.288523972398,2.8224338538365963,True
6.5,7.5,7.5,2247.9282,24.48683746831556,13646.663593362793,2.8224338538365963,True
7.0,8.0,8.0,2491.2112,26.323151666269666,15123.759088506016,2.8224338538365963,True
7.5,8.5,8.5,2787.8943,26.203580809606212,16923.894757382754,2.8224338538365963,True
8.0,9.0,9.0,3151.7822,24.501454292803622,19131.02049632536,2.8224338538365963,True
8.5,9.5,9.5,3518.3918,26.01975923770191,21356.270891191733,2.8224338538365963,True
9.0,10.0,10.0,3911.694,27.109079162057,23743.2706695446,2.8224338538365963,True
9.5,10.5,10.5,4346.107,25.33654030266744,26378.287856292172,2.8224338538365963,True
10.0,11.0,11.0,4819.937,25.368815916212785,29253.38092645729,2.8224338538365963,True
10.5,11.5,11.5,5377.698,26.918382217472516,32638.504913082226,2.8224338538365963,True
11.0,12.0,12.0,5966.8545,21.652319886981903,36210.717849130764,2.8224338538365963,True
11.5,12.5,12.5,6529.9434,15.82281715348563,39624.479006825844,2.8224338538365963,True
12.0,13.0,13.0,7192.7534,12.243445570489719,43644.44732664424,2.8224338538365963,True
12.5,13.5,13.5,7915.4614,11.456251374749588,48029.256818203445,2.8224338538365963,True
13.0,14.0,14.0,8660.318,12.557035744455915,52549.404185229585,2.8224338538365963,True
13.5,14.5,14.5,9513.593,13.582617111118605,57727.362853874896,2.8224338538365963,True
14.0,15.0,15.0,10385.7,11.919724748212532,63018.25104924362,2.8224338538365963,True
14.5,15.5,15.5,11285.363,10.308191828304762,68476.36548368925,2.8224338538365963,True
15.0,16.0,16.0,12183.835,11.87155695013345,73928.8382257724,2.8224338538365963,True
15.5,16.5,16.5,1.1993803,11.812455594967743,7.763662751073704,2.8224338538365963,True
16.0,17.0,17.0,1.2350053,7.709843952871064,5.928519992705621,2.8224338538365963,True
16.5,17.5,17.5,25.065084,10.001043871685189,151.6688051802491,2.8224338538365963,True
17.0,18.0,18.0,18.352419,9.982115164106776,110.92864264787752,2.8224338538365963,True
17.5,18.5,18.5,7.266245,11.952209027242487,44.64568647181905,2.8224338538365963,True
18.0,19.0,19.0,2.8219995,10.26520371676941,16.835665977841636,2.8224338538365963,True
18.5,19.5,19.5,4.55541,5.284782583851293,24.86333590464111,2.8224338538365963,True
19.0,20.0,20.0,7.583751,5.971728108636961,43.581991243515915,2.8224338538365963,True
19.5,20.5,20.5,7.606178,5.220510182501551,43.34246105283752,2.8224338538365963,True
20.0,21.0,21.0,4.1505313,4.420439560221086,21.974466888880066,2.8224338538365963,True
20.5,21.5,21.5,2.1416116,2.8006523829632535,8.974974115358021,2.8224338538365963,True
21.0,22.0,22.0,1.7255538,2.723320217951657,6.411778015313811,2.8224338538365963,True
21.5,22.5,22.5,1.5816737,5.389538029399089,6.871860669912778,2.8224338538365963,True
22.0,23.0,23.0,1.3539321,5.582712463417589,5.586571454229529,2.8224338538365963,True
22.5,23.5,23.5,1.3544652,3.23147284165534,4.414186378582527,2.8224338538365963,True
23.0,24.0,24.0,1.4137164,4.564276067655632,5.440108704259794,2.8224338538365963,True
23.5,24.5,24.5,1.5973145,3.7634291057060754,6.153710099313546,2.8224338538365963,True
24.0,25.0,25.0,1.5125116,4.026683676862572,5.770775783509949,2.8224338538365963,True
24.5,25.5,25.5,1.5897658,4.559060538015901,6.5057223406852875,2.8224338538365963,True
25.0,26.0,26.0,1.5810573,5.249522004003331,6.798112313767751,2.8224338538365963,True
25.5,26.5,26.5,1.3525972,7.1600887756279725,6.36715975229543,2.8224338538365963,True
26.0,27.0,27.0,1.4143634,3.1247826100784972,4.724287491597252,2.8224338538365963,True
26.5,27.5,27.5,1.30515,2.477066714377752,3.737751499187201,2.8224338538365963,True
27.0,28.0,28.0,1.362401,6.806047051785977,6.249625613463484,2.8224338538365963,True
27.5,28.5,28.5,1.6125792,7.084262544607469,7.906749324741297,2.8224338538365963,True
28.0,29.0,29.0,1.4623408,6.381172097128275,6.643596832900737,2.8224338538365963,True
28.5,29.5,29.5,1.4362093,5.739150422760647,6.164026826113549,2.8224338538365963,True
29.0,30.0,30.0,1.598102,3.3674486915347406,5.960498215339822,2.8224338538365963,True
29.5,30.5,30.5,1.3856249,2.888474541848085,4.431755767119496,2.8224338538365963,True
30.0,31.0,31.0,0.88188344,0.2527653745593138,0.1263826872796569,2.8224338538365963,False
30.5,31.5,31.5,0.8556899,0.300360173427296,0.150180086713648,2.8224338538365963,False
31.0,32.0,32.0,0.87571454,2.5339461040855533,1.2669730520427767,2.8224338538365963,False
31.5,32.5,32.5,0.9521897,2.743489337279508,1.7292917732922102,2.8224338538365963,False
32.0,33.0,33.0,0.9037401,3.1501595575211683,1.6386475340926852,2.8224338538365963,False
32.5,33.5,33.5,0.79392487,1.1074451406332335,0.5537225703166168,2.8224338538365963,False
33.0,34.0,34.0,0.974821,1.8762604038090913,1.4329980378901837,2.8224338538365963,False
33.5,34.5,34.5,0.95299286,1.296433830902763,1.0106374612129387,2.8224338538365963,False
34.0,35.0,35.0,0.8132509,0.9789556900568802,0.4894778450284401,2.8224338538365963,False
34.5,35.5,35.5,0.8629765,1.5392700006394449,0.7696350003197224,2.8224338538365963,False
35.0,36.0,36.0,0.83808947,1.852235648435361,0.9261178242176805,2.8224338538365963,False
35.5,36.5,36.5,0.9112375,1.5046736357619055,0.8613966540967859,2.8224338538365963,False
36.0,37.0,37.0,0.926374,2.5400042072754156,1.4709065035800817,2.8224338538365963,False
36.5,37.5,37.5,0.83556753,2.8806617045421654,1.4403308522710827,2.8224338538365963,False
37.0,38.0,38.0,0.83023334,1.9247009741323273,0.9623504870661637,2.8224338538365963,False
37.5,38.5,38.5,0.878678,0.45824486861480174,0.22912243430740087,2.8224338538365963,False
38.0,39.0,39.0,0.9542756,4.153472123944349,2.446940008558145,2.8224338538365963,False
38.5,39.5,39.5,0.9445336,0.6589628895316665,0.6405733536051665,2.8224338538365963,False
39.0,40.0,40.0,0.9030114,2.2241641951417606,1.1712281318640296,2.8224338538365963,False
39.5,40.5,40.5,0.97000784,2.6465658454447962,1.7889459169268838,2.8224338538365963,False
40.0,41.0,41.0,0.8518222,1.6004805884125386,0.8002402942062693,2.8224338538365963,False
40.5,41.5,41.5,1.0117385,0.19620191729198222,0.8169749329253906,2.8224338538365963,False
41.0,42.0,42.0,1.0030385,1.0969589294621191,1.2145640355843643,2.8224338538365963,False
41.5,42.5,42.5,0.8902758,1.3854658108523894,0.6927329054261947,2.8224338538365963,False
42.0,43.0,43.0,0.972621,0.682854840919676,0.8229465486238943,2.8224338538365963,False
42.5,43.5,43.5,0.86185676,1.724138027511524,0.862069013755762,2.8224338538365963,False
43.0,44.0,44.0,1.0784938,3.4206923632118604,2.8342738176350757,2.8224338538365963,True
43.5,44.5,44.5,0.8450392,2.595569134564022,1.297784567282011,2.8224338538365963,False
44.0,45.0,45.0,0.9603144,0.06901880708820982,0.4413551172935244,2.8224338538365963,False
44.5,45.5,45.5,0.8335953,3.4928114009589764,1.7464057004794882,2.8224338538365963,False
45.0,46.0,46.0,0.81439686,3.287729590450616,1.643864795225308,2.8224338538365963,False
45.5,46.5,46.5,0.78063595,1.4476154580665725,0.7238077290332863,2.8224338538365963,False
46.0,47.0,47.0,0.9611098,2.3303828907157733,1.5768635837159113,2.8224338538365963,False
46.5,47.5,47.5,0.9485792,3.365265526126287,2.0182723484768097,2.8224338538365963,False
47.0,48.0,48.0,0.87546676,1.1512535619249098,0.5756267809624549,2.8224338538365963,False
47.5,48.5,48.5,0.992141,1.925855720976451,1.5628891483747793,2.8224338538365963,False
48.0,49.0,49.0,0.93983155,1.6774603994557238,1.1212914110700773,2.8224338538365963,False
48.5,49.5,49.5,0.8815267,1.0615958083547992,0.5307979041773996,2.8224338538365963,False
49.0,50.0,50.0,0.8272963,0.9082309809823129,0.45411549049115646,2.8224338538365963,False
49.5,50.5,50.5,0.89059234,3.016036546421619,1.5080182732108094,2.8224338538365963,False
50.0,51.0,51.0,0.81900585,3.294094124960854,1.647047062480427,2.8224338538365963,False
50.5,51.5,51.5,0.7827013,0.14701021516952767,0.07350510758476383,2.8224338538365963,False
51.0,52.0,52.0,0.9134992,0.24866876843175248,0.24711761359570528,2.8224338538365963,False
51.5,52.5,52.5,0.9033052,2.0405761367839714,1.081216751384709,2.8224338538365963,False
52.0,53.0,53.0,0.9097334,1.514953874689646,0.8574105091490006,2.8224338538365963,False
52.5,53.5,53.5,0.87376714,1.027766878101028,0.513883439050514,2.8224338538365963,False
53.0,54.0,54.0,0.8504843,0.0,0.0,2.8224338538365963,False
53.5,54.5,54.5,0.76096344,0.7579721146756278,0.3789860573378139,2.8224338538365963,False
54.0,55.0,55.0,0.8437665,1.0704427938953425,0.5352213969476712,2.8224338538365963,False
54.5,55.5,55.5,0.7852916,0.460301037450756,0.230150518725378,2.8224338538365963,False
55.0,56.0,56.0,0.8169999,1.7784672024641424,0.8892336012320712,2.8224338538365963,False
55.5,56.5,56.5,0.81235105,1.6266029898588272,0.8133014949294136,2.8224338538365963,False
56.0,57.0,57.0,0.91455865,2.4220088894234983,1.3402162763709307,2.8224338538365963,False
56.5,57.5,57.5,0.8185071,2.477561611903826,1.238780805951913,2.8224338538365963,False
57.0,58.0,58.0,0.82907134,1.66960722764071,0.834803613820355,2.8224338538365963,False
57.5,58.5,58.5,0.8771162,0.014233396536372376,0.007116698268186188,2.8224338538365963,False
58.0,59.0,59.0,0.9392832,2.906272408349984,1.7323700939436466,2.8224338538365963,False
58.5,59.5,59.5,0.84150857,0.0,0.0,2.8224338538365963,False
