window_start_s,window_end_s,score_available_s,reconstruction,latent_score,combined_score,threshold,alarm
410.0,411.0,411.0,0.892477,1.0283635857470648,0.5141817928735324,2.8224338538365963,False
410.5,411.5,411.5,0.80016005,1.6897204784000754,0.8448602392000377,2.8224338538365963,False
411.0,412.0,412.0,0.88470757,0.38162624393611616,0.19081312196805808,2.8224338538365963,False
411.5,412.5,412.5,0.8978162,0.9286682128385898,0.4919570237914523,2.8224338538365963,False
412.0,413.0,413.0,0.9420808,0.0,0.2962090164400293,2.8224338538365963,False
412.5,413.5,413.5,0.83394206,1.9863620071737345,0.9931810035868672,2.8224338538365963,False
413.0,414.0,414.0,0.7916522,0.04965074144074879,0.024825370720374395,2.8224338538365963,False
413.5,414.5,414.5,0.9130738,1.7059308198377614,0.9731674334214812,2.8224338538365963,False
414.0,415.0,415.0,0.9191166,0.9395635855713351,0.6266501766981304,2.8224338538365963,False
414.5,415.5,415.5,0.83428496,1.0937095888495705,0.5468547944247852,2.8224338538365963,False
415.0,416.0,416.0,0.8758682,1.4306203077978166,0.7153101538989083,2.8224338538365963,False
415.5,416.5,416.5,0.76097506,0.5762791512945654,0.2881395756472827,2.8224338538365963,False
416.0,417.0,417.0,0.87689674,0.0,0.0,2.8224338538365963,False
416.5,417.5,417.5,0.88356405,0.0,0.0,2.8224338538365963,False
417.0,418.0,418.0,0.89247847,1.5006494066576226,0.7503247033288113,2.8224338538365963,False
417.5,418.5,418.5,0.9504723,1.5634071552869329,1.128830017459074,2.8224338538365963,False
418.0,419.0,419.0,0.8709071,0.6066483798678097,0.30332418993390486,2.8224338538365963,False
418.5,419.5,419.5,0.7633033,0.49354348603988096,0.24677174301994048,2.8224338538365963,False
419.0,420.0,420.0,0.87450576,0.0,0.0,2.8224338538365963,False
419.5,420.5,420.5,0.82588464,0.0,0.0,2.8224338538365963,False
420.0,421.0,421.0,0.817951,0.0,0.0,2.8224338538365963,False
420.5,421.5,421.5,0.8458655,0.0,0.0,2.8224338538365963,False
421.0,422.0,422.0,0.8058897,1.862840277760973,0.9314201388804865,2.8224338538365963,False
421.5,422.5,422.5,0.843646,0.4959482388461633,0.24797411942308165,2.8224338538365963,False
422.0,423.0,423.0,0.8479327,1.1203300302493164,0.5601650151246582,2.8224338538365963,False
422.5,423.5,423.5,0.89492124,0.0,0.010057191121475743,2.8224338538365963,False
423.0,424.0,424.0,0.9561082,0.663323204874581,0.7129853130559454,2.8224338538365963,False
423.5,424.5,424.5,0.9119522,1.481733790803325,0.854263461290166,2.8224338538365963,False
424.0,425.0,425.0,0.8559043,1.7841323091435308,0.8920661545717654,2.8224338538365963,False
424.5,425.5,425.5,0.7316535,0.3865173826680143,0.19325869133400714,2.8224338538365963,False
425.0,426.0,426.0,1.019734,0.0,0.7673884928142455,2.8224338538365963,False
425.5,426.5,426.5,0.8820893,1.0412545851364396,0.5206272925682198,2.8224338538365963,False
426.0,427.0,427.0,0.696923,1.1650839558619017,0.5825419779309509,2.8224338538365963,False
426.5,427.5,427.5,0.8746669,0.7956863892633691,0.39784319463168455,2.8224338538365963,False
427.0,428.0,428.0,0.90764236,1.1109352526350271,0.6427132529647719,2.8224338538365963,False
427.5,428.5,428.5,0.9661865,0.0,0.4424762644868169,2.8224338538365963,False
428.0,429.0,429.0,0.91186064,0.40150826485307967,0.31359518027841404,2.8224338538365963,False
428.5,429.5,429.5,0.7201031,3.3131036401361222,1.6565518200680611,2.8224338538365963,False
429.0,430.0,430.0,0.8095976,0.17877598786635399,0.08938799393317699,2.8224338538365963,False
429.5,430.5,430.5,0.93895257,4.859798834163792,2.7071271489409265,2.8224338538365963,False
430.0,431.0,431.0,0.8822689,5.514997591300869,2.7574987956504344,2.8224338538365963,False
430.5,431.5,431.5,0.9246038,0.35157509195152864,0.3659508455471403,2.8224338538365963,False
431.0,432.0,432.0,0.9599073,0.0,0.4043755391464391,2.8224338538365963,False
431.5,432.5,432.5,0.95219904,1.4536031699147807,1.08440547107583,2.8224338538365963,False
