recording_id,run_id,window_bin_s,availability_time_s,N,mean_e,mean_neg_log_p,min_p,median_p,max_e,top25_mean_e,score_A0,score_A1,score_A2,score_A3,score_A4,score_Full,phase,s1_capital,s1_log_capital,s1_total_fund,s1_reserve,s2_e_cusum
DS1,DS1,6.5,7.1251446000000005,8,0.5126728148784218,0.0579187947490835,0.7816326530612245,0.9959183673469387,0.5546438170558312,0.5450965986946632,0.05551060289144516,4.440892098500627e-16,0.0579187947490835,0.0,0.5126728148784218,0.0,outside,0.7563364074392109,-0.2792690183931504,1.0,0.5,0.0
DS1,DS1,7.0,7.6251446,8,0.5305678452043692,0.12407077682679493,0.46462585034013604,0.9982993197278911,0.6953942656999704,0.6188072396425268,0.0458189882338047,4.440892098500627e-16,0.12407077682679493,0.0,0.5305678452043692,0.0,outside,0.5186458166435436,-0.6565340629932958,1.0,0.25,0.0
DS1,DS1,7.5,8.1251446,8,0.5218597856624829,0.09344032582310685,0.5795918367346938,0.9959183673469387,0.630895915353965,0.5858040615530252,0.0316280834376812,4.440892098500627e-16,0.09344032582310685,0.0,0.5218597856624829,0.0,outside,0.33042792150053274,-1.1073667327324033,1.0,0.12500000000000003,0.0
DS1,DS1,8.0,8.6251446,9,0.5195961190538567,0.08612755675147944,0.6353741496598639,0.9959183673469387,0.6062034238739191,0.5567823362993447,0.039910688996315,4.440892098500627e-16,0.08612755675147944,0.0,0.5195961190538568,0.0,outside,0.20171430819784317,-1.6009028985218738,1.0,0.0625,0.0
DS1,DS1,8.5,9.1251446,9,0.5353716979141656,0.14781671570481147,0.5258503401360545,0.9959183673469387,0.6583642118949846,0.6041535142230503,0.038873132318258286,4.440892098500627e-16,0.14781671570481147,0.0,0.5353716979141656,0.0,outside,0.12251176611364287,-2.0995482037025637,1.0,0.03125,0.0
DS1,DS1,9.0,9.6251446,9,0.512665832887929,0.05757003795414422,0.7319727891156462,0.9850340136054422,0.5703916520751061,0.5331159101842595,0.043428778648376465,4.440892098500627e-16,0.05757003795414422,0.0,0.512665832887929,0.0,outside,0.07042219297434799,-2.6532468243832823,1.0,0.015625000000000007,0.0
DS1,DS1,9.5,10.14809752,11,3.0037306401673063,0.7877588306737348,0.0006802721088435374,0.9741496598639455,27.721756005376513,9.655165859473165,0.398151695728302,0.06744221909878007,0.7877588306737348,0.0,3.0037306401673063,1.0998550628267327,outside,0.1958751531585169,-1.63027779638658,1.0,0.007812500000000002,1.0998550628267327
DS1,DS1,10.0,10.64809752,11,3.0071679967038665,0.8018829474223558,0.0006802721088435374,0.9809523809523809,27.721756005376513,9.652300022130776,0.5817937254905701,0.08430277387347497,0.8018829474223558,0.0,3.0071679967038665,2.2008538338138948,outside,0.5811889919406357,-0.5426792876914001,1.0,0.003906250000000001,2.2008538338138948
DS1,DS1,10.5,11.14809752,11,3.002965017349608,0.7833139770961246,0.0006802721088435374,0.9680272108843537,27.721756005376513,9.65034032062749,1.752885103225708,0.0885179125671487,0.7833139770961246,0.09427073890851301,3.002965017349608,3.3004539735130054,outside,1.7413781702169013,0.5546768515676979,1.0,0.001953125,3.3004539735130054
DS1,DS1,11.0,11.64809752,11,3.0168024129179214,0.8340041143163218,0.0006802721088435374,0.9414965986394558,27.721756005376513,9.69032633917865,1.6316123008728027,0.08957169724056713,0.8340041143163218,0.17970040755515745,3.0168024129179214,4.404651440301639,outside,5.25142433210658,1.6584993411616094,1.0,0.0009765625,4.404651440301639
