recording_id,run_id,window_bin_s,availability_time_s,N,mean_e,mean_neg_log_p,min_p,median_p,max_e,top25_mean_e,score_A0,score_A1,score_A2,score_A3,score_A4,score_Full,phase,s1_capital,s1_log_capital,s1_total_fund,s1_reserve,s2_e_cusum
DS3,DS3,6.5,7.12328116,8,0.5205585457552724,0.09203801966018504,0.6693877551020408,0.9578231292517008,0.5927034320280904,0.5626901374959645,0.07311280816793442,4.440892098500627e-16,0.09203801966018504,0.0,0.5205585457552724,0.0,outside,0.7602792728776362,-0.2740694488875567,1.0,0.5,0.0
DS3,DS3,7.0,7.623281159999999,9,3.545899513773324,0.8997986684637593,0.0006802721088435374,0.9789115646258504,27.721756005376513,9.631660469051885,0.6673586368560791,0.1082010604090218,0.8997986684637593,0.008221062562531883,3.545899513773324,1.2657918693411059,outside,2.059399025585415,0.7224142050858007,1.0,0.25,1.2657918693411059
DS3,DS3,7.5,8.12328116,9,3.5519669548083908,0.9242888567376867,0.0006802721088435374,0.9959183673469387,27.721756005376513,9.648703579008565,0.3509528636932373,0.13525132551127714,0.9242888567376867,0.0,3.5519669548083903,2.5332933911643503,outside,6.995921416292946,1.9453273244307396,1.0,0.12500000000000003,2.5332933911643503
DS3,DS3,8.0,8.62328116,9,3.5455871807053225,0.9037928289977424,0.0006802721088435374,0.9959183673469387,27.721756005376513,9.619879026359223,1.1999149322509766,0.1976416121439113,0.9037928289977424,0.07475286902238926,3.545587180705323,3.7989971737384183,outside,24.64555009203602,3.2045963605426895,1.0,0.0625,3.7989971737384183
DS3,DS3,8.5,9.12328116,9,3.536336045394028,0.8637978863626014,0.0006802721088435374,0.9802721088435374,27.721756005376513,9.60152803587529,0.8152759671211243,0.15761146344499952,0.8637978863626014,0.09991346566627421,3.5363360453940276,5.062088349460344,outside,87.07568664761261,4.466777701924247,1.0,0.03125,5.062088349460344
DS3,DS3,9.0,9.62328116,9,3.553909874827909,0.9371670629358834,0.0006802721088435374,0.9530612244897959,27.721756005376513,9.643454248862296,1.233493447303772,0.14760392627027158,0.9371670629358834,0.17133360668602912,3.553909874827909,6.330136720072139,outside,309.41923779257667,5.734697113945431,1.0,0.015625000000000007,6.330136720072139
DS3,DS3,9.5,10.12328116,9,3.5458447439049956,0.9063686661358212,0.0006802721088435374,0.8918367346938776,27.721756005376513,9.613823097418532,1.1308585405349731,0.1451020419765896,0.9063686661358212,0.23472382475932438,3.5458447439049956,7.595913143320905,outside,1097.1326885778349,7.000455408820127,1.0,0.007812500000000002,7.595913143320905
DS3,DS3,10.0,10.71293596,10,3.252149496043303,0.8607307485332368,0.0006802721088435374,0.9081632653061225,27.721756005376513,9.642460975560255,0.7819393277168274,0.12156094158403605,0.8607307485332368,0.2469249522623916,3.252149496043303,8.77522930444288,outside,3568.030722792077,8.179769104310832,1.0,0.003906250000000001,8.77522930444288
DS3,DS3,10.5,11.21293596,11,3.00948811135685,0.8091908728743473,0.0006802721088435374,0.954421768707483,27.721756005376513,9.671531389722338,0.7976535558700562,0.09783245449478897,0.8091908728743473,0.2511447257080087,3.00948811135685,9.876999306069225,outside,10737.942116417275,9.28153874043132,1.0,0.001953125,9.876999306069225
DS3,DS3,11.0,11.71293596,11,3.0141386199952676,0.8202003660999048,0.0006802721088435374,0.926530612244898,27.721756005376513,9.68963644584573,0.7102354764938354,0.09190033272247719,0.8202003660999048,0.2589016537407808,3.0141386199952676,10.980313397251518,outside,32365.644065434797,10.384852770841388,1.0,0.0009765625,10.980313397251518
DS3,DS3,11.5,12.21293596,11,2.996800069488934,0.7589852351283309,0.0006802721088435374,0.9408163265306122,27.721756005376513,9.634829391122588,1.0372741222381592,0.09041730227939926,0.7589852351283309,0.2829235449913099,2.996800069488934,12.077858473146916,outside,96993.36340934908,11.482397836684552,1.0,0.00048828124999999995,12.077858473146916
DS3,DS3,12.0,12.71293596,11,3.0056176573357116,0.7868684894765181,0.0006802721088435374,0.9639455782312926,27.721756005376513,9.67026145760473,0.3900682032108307,0.09004654466862977,0.7868684894765181,0.25652580465839214,3.0056176573357116,13.178341563219536,outside,291524.96521786705,12.582880925077548,1.0,0.00024414062500000016,13.178341563219536
DS3,DS3,12.5,13.21293596,8,3.932518223850514,1.0380509692671762,0.0006802721088435374,0.939795918367347,27.721756005376513,14.190060108635748,0.772170901298523,0.16037520104913888,1.0380509692671762,0.2899064288912059,3.932518223850514,14.547621553323243,outside,1146427.2380686712,13.952160914869,1.0,0.00012207031250000008,14.547621553323243
DS3,DS3,13.0,13.71293596,8,3.9278050319600117,1.0231404028271938,0.0006802721088435374,0.8979591836734694,27.721756005376513,14.165825151071493,0.4461066424846649,0.17795736514426613,1.0231404028271938,0.28319963402763915,3.9278050319600113,15.91570230713552,outside,4502942.674283458,15.320241668641595,1.0,6.103515625000003e-05,15.91570230713552
DS3,DS3,13.5,14.21293596,8,1.5683700134154601,0.8355079211309968,0.004081632653061225,0.9459183673469388,8.758344461091689,4.731497594550044,0.2571974992752075,0.18235290616804795,0.8355079211309968,0.25753918331765546,1.56837001341546,16.365739179168855,outside,7062280.26245763,15.77027854067247,1.0,3.0517578125000014e-05,16.365739179168855
DS3,DS3,14.0,14.71293596,8,3.941628123781725,1.081138395191792,0.0006802721088435374,0.8040816326530612,27.721756005376513,14.162863313007144,1.0817004442214966,0.18345179142399343,1.081138395191792,0.33848739594404564,3.941628123781725,17.737333046509175,outside,27836882.50048687,17.14187240801118,1.0,1.5258789062500007e-05,17.737333046509175
DS3,DS3,14.5,15.21293596,8,3.9269062114933075,1.0207755663149052,0.0006802721088435374,0.8785714285714286,27.721756005376513,14.148606977919073,1.489121675491333,0.1837265127379798,1.0207755663149052,0.4727112876921611,3.9269062114933075,19.10518493882858,outside,109312826.79974893,18.509724300330383,1.0,7.629394531250002e-06,19.10518493882858
DS3,DS3,15.0,15.71293596,8,3.939474521780653,1.0714982683956955,0.0006802721088435374,0.8860544217687074,27.721756005376513,14.172996899350691,1.5581088066101074,0.18379519306647638,1.0714982683956955,0.6028589592287036,3.939474521780653,20.476232283137406,outside,430635096.08142084,19.880771644639182,1.0,3.814697265625001e-06,20.476232283137406
DS3,DS3,15.5,16.21293596,8,3.9519356786950905,1.1239071758520072,0.0006802721088435374,0.7707482993197279,27.721756005376513,14.182333323182563,1.3871837854385376,0.18381236314860053,1.1239071758520072,0.7167424541869851,3.9519356786950905,21.850437787256745,outside,1701842200.7024488,21.254977148758517,1.0,1.9073486328125e-06,21.850437787256745
DS3,DS3,16.0,16.71293596,7,0.5324965309944482,0.14162283054024322,0.5836734693877551,0.9714285714285714,0.6289683397417409,0.5881954462425965,0.049887366592884064,0.04595309078715038,0.14162283054024322,0.65745214291433,0.5324965309944482,21.22025889127255,outside,906225068.1740105,20.624798252774323,1.0,9.5367431640625e-07,21.22025889127255
DS3,DS3,16.5,17.21293596,7,0.5487509310297528,0.19982547115357563,0.4346938775510204,0.95578231292517,0.7163387430179102,0.6433651975465082,0.10625144094228745,0.060002280648666986,0.19982547115357563,0.6124100211580403,0.5487509310297528,20.620148273315717,outside,497291849.88298917,20.02468763481749,1.0,4.7683715820312495e-07,20.620148273315717
DS3,DS3,17.0,17.71293596,7,0.5630203515656043,0.2548901540103194,0.45034013605442175,0.926530612244898,0.7051247490535297,0.6877336390529377,0.08607089519500732,0.020900300732414997,0.2548901540103194,0.560903387314346,0.5630203515656043,20.045708770249067,outside,279985432.15182984,19.45024813175084,1.0,2.3841857910156247e-07,20.045708770249067
DS3,DS3,17.5,18.21293596,7,0.5330697030324953,0.14708883537380024,0.6571428571428571,0.908843537414966,0.5974412514899642,0.5833516326753599,0.07457584142684937,0.011124805753352,0.14708883537380024,0.505234353574098,0.5330697030324953,19.416605681802736,outside,149251751.17060047,18.821145043304504,1.0,1.1920928955078122e-07,19.416605681802736
