recording_id,run_id,window_bin_s,availability_time_s,N,mean_e,mean_neg_log_p,min_p,median_p,max_e,top25_mean_e,score_A0,score_A1,score_A2,score_A3,score_A4,score_Full,phase,s1_capital,s1_log_capital,s1_total_fund,s1_reserve,s2_e_cusum
DS2,DS2,6.5,7.12368472,7,0.5304845734397701,0.12142222178029778,0.463265306122449,0.9993197278911564,0.6963011722074983,0.6064123431964445,0.06552980095148087,3.33066907387547e-16,0.12142222178029778,0.0,0.53048457343977,0.0,outside,0.765242286719885,-0.26756278063258765,1.0,0.5,0.0
DS2,DS2,7.0,7.706335080000001,9,0.5313614400353859,0.13380481720078224,0.5653061224489796,0.9959183673469387,0.6378083304368429,0.5929466104870745,0.037444982677698135,4.163336342344338e-16,0.13380481720078224,0.0,0.5313614400353859,0.0,outside,0.5237798834386033,-0.6466837526887762,1.0,0.25,0.0
DS2,DS2,7.5,8.20633508,9,0.5163920336023302,0.07421908363277294,0.736734693877551,0.9836734693877551,0.5688123673757526,0.5461127254347408,0.041685476899147034,4.371503159461555e-16,0.07421908363277294,0.0,0.5163920336023302,0.0,outside,0.33092675496856055,-1.1058582121749079,1.0,0.12500000000000003,0.0
DS2,DS2,8.0,8.70633508,9,0.5340778899147327,0.1428604422229829,0.5571428571428572,0.9959183673469387,0.6418788123470264,0.6004181905490773,0.034501537680625916,4.423544863740859e-16,0.1428604422229829,0.0,0.5340778899147327,0.0,outside,0.20586079489026782,-1.5805550915763635,1.0,0.0625,0.0
DS2,DS2,8.5,9.20633508,9,0.5265585233417708,0.11407964517549177,0.5693877551020409,0.9850340136054422,0.6358064615110558,0.5750629893559219,0.04609556496143341,4.436555289810685e-16,0.11407964517549177,0.0,0.5265585233417708,0.0,outside,0.12319280231695226,-2.094004652341404,1.0,0.03125,0.0
DS2,DS2,9.0,9.70633508,9,0.52187834537775,0.09740594303807143,0.6707482993197279,0.9809523809523809,0.592185112191062,0.5612179506245553,0.05751728266477585,4.4398078963281416e-16,0.09740594303807143,0.0,0.5218783453777499,0.0,outside,0.07176230668909192,-2.634395917251398,1.0,0.015625000000000007,0.0
DS2,DS2,9.5,10.20633508,9,0.5395437365885718,0.1659995377860926,0.5510204081632653,0.9945578231292517,0.6449917226254878,0.6169123435285898,0.04289526864886284,4.440621047957506e-16,0.1659995377860926,0.0,0.5395437365885718,0.0,outside,0.04231621765514949,-3.1625848703045856,1.0,0.007812500000000002,0.0
DS2,DS2,10.0,10.70633508,9,0.5534396987352466,0.2075580711601463,0.3360544217687075,0.9768707482993197,0.8046586289619512,0.6557689380526598,0.06593545526266098,4.440824335864847e-16,0.2075580711601463,0.0,0.5534396987352467,0.0,outside,0.025163850927496505,-3.6823468013303486,1.0,0.003906250000000001,0.0
DS2,DS2,10.5,11.20633508,9,0.5329600999152907,0.14502496141518723,0.6714285714285714,0.9571428571428572,0.5919265491539566,0.5858950052061885,0.06028222292661667,4.440875157841682e-16,0.14502496141518723,0.0,0.5329600999152906,0.0,outside,0.014323515809424963,-4.245852630166162,1.0,0.001953125,0.0
DS2,DS2,11.0,11.70633508,9,0.5326399419467257,0.13641235830006063,0.4816326530612245,0.9714285714285714,0.6843902021579005,0.5905500663484695,0.0754334107041359,0.0014718216460342425,0.13641235830006063,0.0,0.5326399419467257,0.0,outside,0.008085682935897766,-4.817660320021618,1.0,0.0009765625,0.0
DS2,DS2,11.5,12.20633508,9,0.530809024430162,0.1316223849633325,0.5653061224489796,0.9850340136054422,0.6378083304368429,0.5890340576718317,0.07151944190263748,0.0003679554115088937,0.1316223849633325,0.0,0.530809024430162,0.0,outside,0.004521050627095463,-5.399010872525011,1.0,0.00048828124999999995,0.0
DS2,DS2,12.0,12.70633508,9,0.5684498067538135,0.2712056788823661,0.39319727891156464,0.95578231292517,0.7493289110375605,0.6832643724712867,0.049777451902627945,9.198885287755649e-05,0.2712056788823661,0.0,0.5684498067538134,0.0,outside,0.0026753492891946153,-5.9236753317585364,1.0,0.00024414062500000016,0.0
DS2,DS2,12.5,13.20633508,9,0.7357787726595221,0.7440393413622701,0.09047619047619047,0.638095238095238,1.515072627450963,1.033628088566755,0.3726213872432709,0.4301617717818204,0.7440393413622701,0.024022092256281102,0.735778772659522,0.0,outside,0.002000718784229728,-6.214248770873205,1.0,0.00012207031250000008,0.0
DS2,DS2,13.0,13.70633508,9,0.8058160635933119,0.8284551813666824,0.05170068027210884,0.5476190476190477,2.025870783575896,1.2631747347336888,0.31447359919548035,0.5740911860168123,0.8284551813666824,0.031140822586086053,0.8058160635933118,0.0,outside,0.001624063381965016,-6.422824009700654,1.0,6.103515625000003e-05,0.0
DS2,DS2,13.5,14.20633508,9,0.8396129699834601,0.7992907999996739,0.03197278911564626,0.6,2.625436965337453,1.3657713450736868,0.27166441082954407,0.36361582027897177,0.7992907999996739,0.022625396152337385,0.83961296998346,0.0,outside,0.001368479303291797,-6.594055153242919,1.0,3.0517578125000014e-05,0.0
DS2,DS2,14.0,14.70633508,9,0.639938399563611,0.4998734731631525,0.18231292517006803,0.8034013605442177,1.0716087251990103,0.8256152627840905,0.1825997680425644,0.521042729638344,0.4998734731631525,0.015533455709616326,0.6399383995636109,0.0,outside,0.0008812365591950422,-7.034184455931365,1.0,1.5258789062500007e-05,0.0
DS2,DS2,14.5,15.20633508,9,0.6415751942360397,0.5685414159739278,0.38231292517006804,0.5482993197278911,0.7588802139149727,0.7210445143450618,0.08848004043102264,0.14509920320659003,0.5685414159739278,0.0,0.6415751942360397,0.0,outside,0.0005681140808864202,-7.473188312779086,1.0,7.629394531250002e-06,0.0
DS2,DS2,15.0,15.70633508,9,0.6474926866933768,0.5653093648358036,0.2537414965986395,0.6619047619047619,0.9162002623867634,0.7824289700499657,0.10932472348213196,0.10704918879224136,0.5653093648358036,0.0,0.6474926866933769,0.0,outside,0.0003691944212656697,-7.904187165781078,1.0,3.814697265625001e-06,0.0
