run_id,t,available_s,m1_available_s,B0,M1,P0,P1,P2,P3,B0z,M1z,P3z,concordance,B0_M1,B0_P3,M1_P3,Full
os3,9.5,10.1516222,9.51,0.26882514357566833,0.9430872184329553,0.07226695233446447,0.030428661696863805,0.0786676671096579,0.03226783553605113,52.70346931627091,-0.4424677896797352,29.380024659173635,0.0,2860.497189513981,4082.1356669927213,864.6288855919726,4755.2569922791845
os3,10.0,10.6516222,10.01,0.15468457341194153,0.6757666451704638,0.023927317910438402,0.14051253032448968,0.016309516115604075,0.14045272636976008,13.56630199615741,-1.4357042763807595,144.0873142230727,0.0,185.0435876604513,21752.038953190655,20787.746674932765,21863.818255845083
os3,10.5,11.1516222,10.51,0.1542670577764511,0.7160250634952482,0.023798325916855687,0.1678386280766645,0.0060736553295881795,0.16948903840960466,13.423141862459875,-1.2861230844468892,174.8742071741574,0.0,181.44769430873734,31815.755110670263,30614.653198773263,31950.932837264074
os3,11.0,11.6516222,11.01,0.13291002810001373,0.9095170150004058,0.017665076881142185,0.04978107474537315,0.0017263834679213843,0.052907722810287904,6.10012216220444,-0.5671987466287287,51.26427769938115,0.0,37.49141824416342,2783.8430134115574,2631.6025444425336,2804.2182794742207
os3,11.5,12.1516222,11.51,0.13203980028629303,0.8170850390599594,0.01743450877421182,0.02904763005646009,0.0009725510046051264,0.029969008051511314,5.801733504224639,-0.9106321379366781,26.94260231771304,0.0,33.675981999218976,810.1011619278867,728.4851313943697,821.5665294363769
os3,12.0,12.6516222,12.01,0.12014984339475632,0.744653174236042,0.014435984226668808,0.05160941463325541,0.0013748587676332919,0.05121922349889206,1.7248375186385165,-1.1797546003977655,49.4739798310916,0.0,3.760735963007109,2509.341287583216,2453.7147839571226,2515.52480648728
os3,12.5,13.1516222,12.51,0.1206328496336937,1.180730481112443,0.014552283909093293,0.030480390412975907,0.0019381366800908675,0.029476440041993592,1.8904534426069628,0.4405018838895754,26.42033769404659,0.8327483028739004,4.198360961577741,724.7664399937989,698.0926021586819,725.2362530197898
os3,13.0,13.6516222,13.01,0.1148579940199852,1.1554886332290073,0.013192360076406907,0.02753642108782464,0.005282003178038473,0.027180611602626945,-0.08966186677872014,0.34671514685094423,23.986095208298213,0.0,0.12101157538247889,583.5941955356708,575.4070392654302,585.2364869400083
os3,13.5,14.1516222,13.51,0.11477489769458771,1.3211883959901138,0.013173277781846023,0.04777187009116005,0.010148444306812486,0.047273288929149344,-0.11815440703941121,0.9623768903652705,45.290147358704935,0.0,0.9291212132932786,2081.2134167364857,2051.2402047095106,2086.8829468508743
os3,14.0,14.6516222,14.01,0.12129637598991394,1.084986337289541,0.01471281098422297,0.059510648000181576,0.011206450308608987,0.06164563546808002,2.117967130224318,0.08476204736199854,60.52899359175155,0.17952323020322977,4.706666165172694,3756.213038888397,3665.944097320607,3764.4307248129503
os3,14.5,15.1516222,14.51,0.12624171376228333,1.0510288158227634,0.01593697003305097,0.08504043033554227,0.010262450808588074,0.08445959861023994,3.8136526483014475,-0.04140799973579138,84.7183961606402,0.0,14.965228824857897,7382.086661989913,7182.17515501187,7405.938539524769
os3,15.0,15.6516222,15.01,0.1331053078174591,0.7026575661291042,0.017717022682176835,0.07114391221141071,0.01036166597837847,0.07401007994566317,6.1670807814309,-1.335790365785901,73.63888261652248,0.0,38.09043469441203,5657.251688205904,5433.1679589771675,5682.016647310788
os3,15.5,16.1516222,15.51,0.13452869653701782,0.4656548271645554,0.01809797028857465,0.07937770573993118,0.019281040880936923,0.08036938993644557,6.6551403942313545,-2.2163801569671473,80.38159138960361,0.0,45.38580025437706,6738.113880004444,6479.627748200552,6764.934281735753
os3,16.0,16.6516222,16.01,0.09108296036720276,0.9351967556426437,0.008296104575431605,0.2510530428256016,0.015513367547321018,0.2501273509094032,-8.241780511144658,-0.47178500774734244,260.3741525970025,0.0,71.8201532804368,68364.81185646147,67846.47178620336,68402.67893884833
os3,16.5,17.1516222,16.51,0.13413923978805542,0.8254463821724338,0.017993335316795762,0.09807191229916216,0.004301693934371215,0.097395538097813,6.521601250995737,-0.8795653518835856,98.43423526855167,0.0,42.61423350401403,10040.389729943518,9701.006166659352,10078.293358018573
os3,17.0,17.6516222,17.01,0.1382080316543579,1.1869986116506734,0.019101459666045904,0.028262103373052468,0.005089117860337972,0.026715213178321387,7.916731727685814,0.46379128461917085,23.4926382069739,3.6717111779687515,66.30781631037176,670.2914327991928,551.9244069441955,703.070795682292
os3,17.5,18.1516222,17.51,0.13645340502262115,0.7453543938453328,0.0186195292330006,0.03278508817302725,0.002032650276841933,0.03080198365944082,7.3150953772443845,-1.177149200848312,27.825797498871026,0.0,53.52736069386321,891.129999236238,777.8700418782233,906.8292467024928
os3,18.0,18.6516222,18.01,0.1204976812005043,0.7738203122975664,0.014519692828903728,0.012750053925039173,0.0004314528188267589,0.012294038274538,1.8441061221183537,-1.0713833464318177,8.202019777801494,0.0,3.9701932563803193,75.52085298367365,68.92058444826631,77.00808996264175
os3,18.5,19.1516222,18.51,0.1205032467842102,0.8105415354407739,0.014521033006094086,0.02371839652814575,0.00030168038159356265,0.022951143247868486,1.8460144810867691,-0.9349446944530576,19.501634878099683,0.0,3.7867606798891837,398.5501574235064,382.3839847454269,400.9333632658868
os3,19.0,19.6516222,19.01,0.11845102161169052,1.1470085469488203,0.014030643839420678,0.010886982840878004,0.0001761938141859415,0.011023163592804667,1.1423358518295241,0.31520716749469785,6.854524864291901,0.36007244818282713,1.5830463865018318,50.97742777005394,47.00364210841166,51.26543544497831
os3,19.5,20.1516222,19.51,0.1153721809387207,1.41732237550854,0.013310739236900638,0.011447278247794252,0.00020244815724425745,0.01222854360051883,0.08664546586819755,1.3195651714771435,8.13257647125735,0.11433433902608507,1.8483124602621328,67.33228785149119,67.3709133142658,69.92681678575754
os3,20.0,20.6516222,20.01,0.11625714600086212,1.1536390450637317,0.013515724368821067,0.009716898712691126,0.00014660641107344153,0.009509588747743021,0.39008731533330687,0.3398429543043638,5.249697547915639,0.13256842567952895,0.3252856669936537,28.64488751644081,27.601103178643086,29.010403536859613
os3,20.5,21.1516222,20.51,0.11663108319044113,0.9849204717082278,0.013602810024700714,0.009055867005674796,0.00041185801934348,0.00974061361359422,0.5183050238551238,-0.28703525785733,5.494650756995342,0.0,0.30775658118226734,31.634482846556313,30.375239545606853,32.053970845373534
os3,21.0,21.6516222,21.01,0.11439066380262375,0.9176859490236857,0.013085224154027722,0.006516373542204405,0.0004525114357778946,0.006444960172591671,-0.24990270738766723,-0.5368468615106018,2.0003044518313593,0.0,0.4115921970063608,4.0012388007808175,4.347759189714152,4.361360223953987
os3,21.5,22.1516222,21.51,0.11548440158367157,1.20309176734714,0.013336646158668388,0.005766815061027408,0.00036448319907830405,0.0058580325466233,0.12512431832103796,0.5235858198051905,1.3779913300434854,0.06551331878568628,0.3234489972174302,1.986708514165026,2.137177782386503,2.518565628148642
os3,22.0,22.6516222,22.01,0.11612343043088913,0.8991833189978092,0.01348465008790435,0.004886758221740313,0.00046460214878761937,0.0045497900294060485,0.3442381608404688,-0.6055938607308412,-0.009124302146857402,0.0,0.42438919259548746,0.11961234405756434,0.36678630745343965,0.46573241483236666
os3,22.5,23.1516222,22.51,0.11681423336267471,0.9188429971049987,0.013645564980827314,0.005102635698190123,0.00012472722587536105,0.004612212821028119,0.5811045956912493,-0.5325478195131906,0.057061920150911785,0.0,0.5276996944986101,0.3544059633004334,0.28862440391934946,0.6604466261057637
os3,23.0,23.6516222,23.01,0.11446592956781387,1.126296521526782,0.013102448595540118,0.004008076662647625,0.00011334224613647928,0.00408138241321671,-0.22409515410931152,0.23825110267866395,-0.5057719176327781,0.0,0.09082873620193116,0.33892924042607214,0.319002435374916,0.4798973053809738
os3,23.5,24.1516222,23.51,0.11275675147771835,0.9895932957051542,0.012714082903936151,0.004963359398600193,0.00026663239747096856,0.004932205752034754,-0.8101478503240568,-0.26967325974010314,0.39634702283497303,0.0,0.8334866608482832,0.7458786527554748,0.23548962119220074,0.9443183475008504
os3,24.0,24.6516222,24.01,0.11411802470684052,0.9518715786848918,0.01302292277557784,0.0043076304759024795,0.00016101393539703533,0.0044216495852007235,-0.34338674986587653,-0.4098292725313292,-0.1449902527896339,0.0,0.34710340237042997,0.15345996723411237,0.18603844556082505,0.38227466935377713
os3,24.5,25.1516222,24.51,0.11627323180437088,1.2765875221987957,0.013519464747735712,0.0042051005838792295,0.0004674784482525604,0.004063776340065516,0.3956029070505876,0.7966611931121986,-0.5244394498128618,0.3151614839295753,0.9332496351399764,0.3864550772109579,0.9318964063867909,1.1681755317871882
os3,25.0,25.6516222,25.01,0.11484339088201523,1.1101719156365821,0.013189003805848643,0.004224458826924992,0.0005670253481874176,0.0035481563119076336,-0.09466907371057297,0.17833971348642816,-1.0711458837617986,0.0,0.035887088918663435,1.1992372741068402,1.1898135015552227,1.3338971236176311
os3,25.5,26.1516222,25.51,0.1144769936800003,1.0371722379700596,0.013104982269176842,0.0049321131071677436,0.00018864174080602796,0.0045894706944878995,-0.22030142844920875,-0.09289247224066098,0.03294868516731699,0.0,0.06657745008321178,0.04856836920045654,0.009879223117418855,0.10095878495441905
os3,26.0,26.6516222,26.01,0.11719416081905365,0.8498436793819699,0.013734471185734442,0.004600186591923292,0.00025450251062727585,0.004377964897640327,0.7113762809340916,-0.7889165646628362,-0.1913086625683262,0.0,0.9587770775075832,0.5170476859070633,0.651630709136588,1.043544267012505
os3,26.5,27.1516222,26.51,0.1138690859079361,1.032395887710187,0.012966169250688608,0.0036799975466386445,0.00025920518090167985,0.0030420130212374364,-0.42874429986948187,-0.11063912485879297,-1.607804233706178,0.0,0.21997578471208715,2.9828508062089902,2.589817467832386,3.017351729262414
os3,27.0,27.6516222,27.01,0.11406144499778748,0.5919534997065785,0.013010014341733248,0.004633155193330919,0.00031645618221478103,0.004052468543795895,-0.362787122029392,-1.7471141806913002,-0.5364289859766764,0.0,3.522077982954729,0.474249420644536,3.2939742017572633,4.27458373733003
os3,27.5,28.1516222,27.51,0.11580350250005722,0.5107123882655917,0.01341045054771565,0.00418816828954292,0.00029467244749432355,0.0038671137925403104,0.2345394538742647,-2.048967626232501,-0.7329586581006693,0.0,4.215950090167168,0.5584663403807059,4.661069107250101,4.98580608754387
os3,28.0,28.6516222,28.01,0.11582445353269577,1.1179110542890427,0.013415303952212711,0.004290702112184158,9.125858778737796e-05,0.004655295808058744,0.24172326300302496,0.2070946828157588,0.10274235325497538,0.0500596024808017,0.12308612874671462,0.07622581987797696,0.05238061976482828,0.2907419894711748
os3,28.5,29.1516222,28.51,0.11627000570297241,0.9038841933140913,0.013518713865493403,0.004439760549032915,0.00012737647992294,0.0046139670442049635,0.3944967230702344,-0.5881276409283632,0.0589219043349817,0.0,0.4325283448052584,0.16731953519407994,0.3513891043378911,0.49877730026314854
os3,29.0,29.6516222,29.01,0.1168222650885582,1.5893237378033325,0.013647441297888937,0.0044172318817352115,8.423309059215898e-05,0.004908487528918804,0.5838585595037684,1.9586406706371644,0.3711988430296769,1.1435691205437097,4.735607000637192,0.5399733578036945,3.9391516823682267,7.861609390201434
os3,29.5,30.1516222,29.51,0.11649663001298904,0.9842255874262478,0.01357146476268609,0.0041190738963553285,0.00012771645382962784,0.004001721038076964,0.4722029543182789,-0.28961711833471243,-0.5902360267592439,0.0,0.2665554628632145,0.5106622554278555,0.4237137797547859,0.6977650783058827
os3,30.0,30.6516222,30.01,0.11611302942037582,0.9520937597967101,0.013482235748537304,0.0038310460508148353,8.389393336330698e-05,0.0035623801586833806,0.3406718032502308,-0.40900375287820095,-1.0560644902488538,0.0,0.24132123073688022,1.1605294045415113,1.2610972368555518,1.3464227714775483
os3,30.5,31.1516222,30.51,0.11656966060400009,1.3402656783238203,0.01358848526245292,0.0038822461542418435,0.00033986122167723365,0.004144729529092798,0.49724409837237143,1.0332590250610094,-0.4386056441555928,0.5137819523015772,1.54731975288008,0.3920205915842379,1.28425172889144,1.8884623571225816
os3,31.0,31.6516222,31.01,0.1116442158818245,1.467226210264727,0.012464430658215045,0.004750655415953261,0.00028678345588526024,0.005094498686953008,-1.1916203776088152,1.5049841570090683,0.5684244962823334,0.0,3.145354238718865,1.600982793733657,2.54561484859859,3.5719093851467325
os3,31.5,32.1516222,31.51,0.108775794506073,0.7469810971633293,0.011832174196493541,0.006238052102207645,0.00017763057813276566,0.006445671432764124,-2.1751609991980057,-1.1711051427021204,2.0010585934303218,0.0,7.241599039576299,7.784875930670723,5.500372395342653,11.522926577078362
os3,32.0,32.6516222,32.01,0.11654714494943619,1.513869123201731,0.0135832370987793,0.007182569045145355,0.0004624393558842748,0.0068546744920017,0.48952380278662694,1.6782871033915785,2.434720188750496,0.8215614850199985,3.459294203443705,6.558573708013256,8.539245002674615,10.57344281123044
os3,32.5,33.1516222,32.51,0.11696020513772964,1.2852092744259294,0.013679689797899956,0.004965314386583913,0.0008530167246790013,0.00583532482439009,0.6311562274304638,0.8286955359492396,1.3539145735808378,0.5230363481581884,1.313400349470339,2.4783738021538455,2.463538209413419,3.5738294400753636
os3,33.0,33.6516222,33.01,0.11263520270586014,0.7135646023189803,0.012686687650033533,0.006166208240777778,0.0007599986287757558,0.006727344099840844,-0.8518251839394888,-1.2952649914260461,2.2997131276782565,0.0,2.8886810586939413,5.6182353449374185,7.124921814520618,8.122207227990385
os3,33.5,34.1516222,33.51,0.1144813522696495,0.9674406175767121,0.013105980083673153,0.005476357910794239,0.0008288901253363026,0.006002682177046062,-0.21880693046189553,-0.3519821068549382,1.5313617953122352,0.0,0.20577928090237269,2.3460423730789723,2.4984525496438588,2.5231490902473066
