physical_recording_id,window_end_s,decision_time_s,window_start_s,tracked_prn_count,min_p,median_p,mean_q,max_q,mean_neg_log_p,median_neg_log_p,score_A2,score_A0,min_residual_age_s,median_residual_age_s,max_residual_age_s,prn_set_hash,producer_chain_id,score_B0_Exact,score_B0_Enhanced,scenario,phase,stable_pre,post,persistent
texbat-DS3-cmte-reconstructed,7.5,7.5,6.04107404,9,0.0119402985074626,0.9865671641791044,19.909934818570036,172.74090805134244,0.5307247862104598,0.013523872533325543,0.5307247862104598,0.995590630777157,0.19017044000000016,0.4485898000000006,0.4589259600000002,c54b7fe9ba537b468bbb8a8b82a30cd86eb07196f651f31c113b290848aa362c,epochfix-3cbfeb8a73020625ac87,0.036030455011091374,0.14796202459998375,DS3,excluded,False,False,False
texbat-DS3-cmte-reconstructed,8.0,8.0,6.54107404,9,0.0149253731343283,0.9791044776119404,8.370281301626639,69.6682297299167,0.490841663110932,0.021116923440922582,0.490841663110932,0.2856013552508325,0.19017044000000016,0.4485898000000006,0.4589259600000002,c54b7fe9ba537b468bbb8a8b82a30cd86eb07196f651f31c113b290848aa362c,epochfix-3cbfeb8a73020625ac87,0.0630532962694099,0.14796202459998375,DS3,excluded,False,False,False
texbat-DS3-cmte-reconstructed,8.5,8.5,7.04107404,9,0.0149253731343283,0.9955223880597016,13.500285853099335,115.67944157974584,0.5047808156992912,0.004487666469387905,0.5047808156992912,0.5906691415610431,0.19017043999999927,0.4485898000000006,0.4589259600000002,c54b7fe9ba537b468bbb8a8b82a30cd86eb07196f651f31c113b290848aa362c,epochfix-3cbfeb8a73020625ac87,0.0833204272131488,0.14796202459998375,DS3,excluded,False,False,False
texbat-DS3-cmte-reconstructed,9.0,9.0,7.54107404,9,0.0149253731343283,0.9985074626865672,10.990227641049374,92.83267629019868,0.5166969681317587,0.0014936522567832536,0.5166969681317587,0.3174438114215523,0.19017043999999927,0.4485898000000006,0.4589259600000002,c54b7fe9ba537b468bbb8a8b82a30cd86eb07196f651f31c113b290848aa362c,epochfix-3cbfeb8a73020625ac87,0.11703032845969175,0.20425291194495843,DS3,excluded,False,False,False
texbat-DS3-cmte-reconstructed,9.5,9.5,8.04107404,9,0.0149253731343283,0.9970149253731344,17.48008698064514,150.17320940373207,0.520818002070635,0.0029895388483659373,0.520818002070635,0.6447729345890097,0.19017043999999927,0.4485898000000006,0.4589259600000002,c54b7fe9ba537b468bbb8a8b82a30cd86eb07196f651f31c113b290848aa362c,epochfix-3cbfeb8a73020625ac87,0.12380320135586018,0.16203474643622742,DS3,excluded,False,False,False
texbat-DS3-cmte-reconstructed,10.0,10.0,8.54107404,9,0.0149253731343283,0.9925373134328358,14.476962278071031,123.157854728869,0.5158970941239089,0.007490671729157626,0.5158970941239089,0.5492631425566763,0.19017043999999927,0.4485898000000006,0.4589259600000002,c54b7fe9ba537b468bbb8a8b82a30cd86eb07196f651f31c113b290848aa362c,epochfix-3cbfeb8a73020625ac87,0.1288828560279865,0.15148020505904466,DS3,excluded,False,False,False
texbat-DS3-cmte-reconstructed,10.5,10.5,9.04107404,9,0.0149253731343283,0.9925373134328358,15.956277604798323,134.90079732309025,0.5686726898381733,0.007490671729157626,0.5686726898381733,0.3414771398601162,0.19017043999999927,0.4485898000000006,0.4589259600000002,c54b7fe9ba537b468bbb8a8b82a30cd86eb07196f651f31c113b290848aa362c,epochfix-3cbfeb8a73020625ac87,0.13269259703208125,0.148841569714749,DS3,excluded,False,False,False
texbat-DS3-cmte-reconstructed,11.0,11.0,9.54107404,10,0.0119402985074626,0.9611940298507462,20.782020825750344,199.5853117958372,0.4856920948329286,0.0395982760320157,0.4856920948329286,0.3718046060278751,0.19017043999999927,0.43315960000000064,0.4589259600000002,d0ad6240079d5d58a3c903c4f407865c4c8bcf283039f8637d874e136a642c1e,epochfix-9b59155aaa3626a2a3de,0.12791639856484466,0.12488712425052155,DS3,excluded,False,False,False
texbat-DS3-cmte-reconstructed,11.5,11.5,10.04107404,11,0.0149253731343283,0.9970149253731344,14.34509366250755,150.25561827793996,0.42022641259204185,0.0029895388483659373,0.42022641259204185,0.3367317015974467,0.19017043999999927,0.4485898000000006,0.4589259600000002,6f985c1bf0e5d68e8f4ebf0a2ee4f259466f97d17d7c411ac0aa297482a7282a,epochfix-018e64598f62f5c9a3a4,0.11839094611795203,0.10072132350389182,DS3,excluded,False,False,False
texbat-DS3-cmte-reconstructed,12.0,12.0,10.54107404,11,0.0149253731343283,0.9597014925373134,11.812970816170887,119.07052648212353,0.4821552046663088,0.041132988147392385,0.4821552046663088,0.610995243825371,0.19017043999999927,0.4485898000000006,0.4589259600000002,6f985c1bf0e5d68e8f4ebf0a2ee4f259466f97d17d7c411ac0aa297482a7282a,epochfix-018e64598f62f5c9a3a4,0.11124685678278257,0.09467987331723438,DS3,excluded,False,False,False
