physical_recording_id,window_end_s,decision_time_s,window_start_s,tracked_prn_count,min_p,median_p,mean_q,max_q,mean_neg_log_p,median_neg_log_p,score_A2,score_A0,min_residual_age_s,median_residual_age_s,max_residual_age_s,prn_set_hash,producer_chain_id,score_B0_Exact,score_B0_Enhanced,scenario,phase,stable_pre,post,persistent
texbat-ds4-method-a-9tap-external-validation,7.5,7.5,6.04046532,8,0.928358208955224,0.9977611940298508,0.6839837338123891,1.1692298764173474,0.019242361866882513,0.0022415955525745953,0.019242361866882513,0.0582089557448891,0.37418684000000013,0.4374875600000001,0.45953468,e521d62de27e17a8a44dbc1ad6e63746b6179394b0b3fbc26803fdd58f5bb814,epochfix-318cc53e659641850808,0.0,-0.0,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.0,8.0,6.54046532,9,0.8597014925373134,0.9970149253731344,0.6329574350213244,1.572015991554631,0.02674674825143171,0.0029895388483659373,0.02674674825143171,0.0391647164950866,0.0832380800000001,0.4175807200000001,0.45953468,b695cd2b4ce7e01c5ac962af06f1c5bc87323ed2a7f0efe73932b326489350f3,epochfix-ce85b84951615187983c,0.0,-0.0,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.5,8.5,7.04046532,10,0.0149253731343283,0.9970149253731344,7.368002874571948,67.20036052811827,0.461062672208964,0.0029895388483659373,0.461062672208964,0.3219593225780753,0.08323807999999921,0.4173196800000012,0.45953468000000086,61d11e6270798967f57664adf2334910ce31a29acbd2fbdabb77dbe9f69e60d0,epochfix-61be7bbad5fd2c32043e,0.02839695079078372,0.0876767318218343,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.0,9.0,7.54046532,10,0.0059701492537313,0.9977611940298508,32.09942553257666,314.3535161738809,0.5490299017765407,0.0022415955525745953,0.5490299017765407,0.6279432317949076,0.08323807999999921,0.4173196800000012,0.45953468000000086,61d11e6270798967f57664adf2334910ce31a29acbd2fbdabb77dbe9f69e60d0,epochfix-61be7bbad5fd2c32043e,0.04969466388387151,0.10959591477729289,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.5,9.5,8.04046532,10,0.008955223880597,0.9932835820895523,28.483647402704502,278.37349725740035,0.492418783990389,0.006739356786890036,0.492418783990389,0.4492312825709634,0.08323807999999921,0.4173196799999994,0.45953468000000086,61d11e6270798967f57664adf2334910ce31a29acbd2fbdabb77dbe9f69e60d0,epochfix-61be7bbad5fd2c32043e,0.06566794870368736,0.11507571051615753,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.0,10.0,8.54046532,10,0.0149253731343283,0.9962686567164181,15.05297810011995,144.78601805786172,0.43283415418124793,0.003738602658876921,0.43283415418124793,0.96180255539648,0.08323807999999921,0.4173196799999994,0.45953468000000086,61d11e6270798967f57664adf2334910ce31a29acbd2fbdabb77dbe9f69e60d0,epochfix-61be7bbad5fd2c32043e,0.07764791231854924,0.11644565945087368,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.5,10.5,9.04046532,11,0.0149253731343283,0.9970149253731344,10.74848853617314,111.21643524191704,0.40740366432076736,0.0029895388483659373,0.40740366432076736,0.9166903568906796,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.08068958143323048,0.09861095730397984,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.0,11.0,9.54046532,11,0.0149253731343283,0.9985074626865672,12.843312902552869,132.80315789777492,0.44672541318403225,0.0014936522567832536,0.44672541318403225,0.9511738018766296,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.0829708332692414,0.09415228176725639,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.5,11.5,10.04046532,11,0.0149253731343283,0.9970149253731344,9.613594056494376,95.959227918334,0.4739958183662622,0.0029895388483659373,0.4739958183662622,0.5196371185409852,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.08468177214624958,0.09303761288307552,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,12.0,12.0,10.54046532,11,0.0149253731343283,0.9985074626865672,11.843356617633107,122.08420427746728,0.4394833257340309,0.0014936522567832536,0.4394833257340309,0.7744395772385416,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.08596497630400572,0.0927589456620303,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,12.5,12.5,11.04046532,11,0.0149253731343283,0.9970149253731344,9.44642511072738,95.09248492030832,0.4485582264991414,0.0029895388483659373,0.4485582264991414,0.2505005054768153,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.08692737942232283,0.092689278856769,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,13.0,13.0,11.54046532,11,0.0059701492537313,0.9880597014925372,29.69949945771224,314.77689127703286,0.5906557687599459,0.012012156448003658,0.5906557687599459,1.1076870679741722,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.08764918176106067,0.09267186215545367,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,13.5,13.5,12.04046532,11,0.0149253731343283,0.5791044776119403,18.534950570669523,145.87181814680395,1.0031545760245661,0.5462723727617383,1.0031545760245661,0.5061718514852235,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.30592920383984035,0.7580356630343927,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,14.0,14.0,12.54046532,11,0.0149253731343283,0.7686567164179104,13.606188518069313,99.12072440635784,1.001849337124205,0.2631108117212756,1.001849337124205,0.539092668165013,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.685818575697991,1.5812153823602495,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,14.5,14.5,13.04046532,11,0.0149253731343283,0.4402985074626865,11.83507163093725,86.65999192342208,1.0568738543238785,0.8203023560451921,1.0568738543238785,0.2903390786130318,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,1.0588343353967655,2.0473365737301017,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,15.0,15.0,13.54046532,11,0.0149253731343283,0.4865671641791044,17.30508225908885,137.22469379857347,1.0855425826295768,0.7203803310183042,1.0855425826295768,0.8208771397022777,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.8913229404128842,0.8106103261463776,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,15.5,15.5,14.04046532,11,0.0149253731343283,0.4925373134328358,13.51441624282708,99.27214398084745,1.0313125816819673,0.7081850579244858,1.0313125816819673,0.4056662640253341,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.908684522828708,0.9375202790321236,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,16.0,16.0,14.54046532,11,0.0044776119402985,0.5044776119402985,37.17260892180312,344.3651507292622,1.2407932650306772,0.684231816901993,1.2407932650306772,0.841245707110431,0.08323807999999921,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.7787105809868411,0.5331562524718831,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,16.5,16.5,15.04046532,11,0.0014925373134328,0.6925373134328359,44.01512287454069,445.3974998254125,1.0857115066929983,0.3673931601587564,1.0857115066929983,1.2980265253523382,0.08323808000000099,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.6140077195067066,0.22569073232988351,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,17.0,17.0,15.54046532,11,0.0149253731343283,0.5925373134328358,12.413335193574802,87.73407421025955,1.0009338024210273,0.5233414316978214,1.0009338024210273,0.4199581160517255,0.08323808000000099,0.4170586400000005,0.45953468000000086,56ab1ac111751077d42a37876a87a57077b75ae63c1d52c3692262443639f53b,epochfix-58e8f85ed019464b4930,0.55770297849534,0.3551988657963231,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,17.5,17.5,16.04046532,10,0.1402985074626865,0.5902985074626865,4.621538625811219,16.560853578307352,0.7165692499717855,0.5381876481881569,0.7165692499717855,0.1072613024670862,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.5365606144351708,0.4501315850605405,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,18.0,18.0,16.54046532,10,0.117910447761194,0.5014925373134329,4.906916731698407,18.12599636509644,0.731126955916171,0.6901709812962976,0.731126955916171,0.1712442590642061,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.5230540280906354,0.4815410648573336,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,18.5,18.5,17.04046532,10,0.2343283582089552,0.576865671641791,4.1784145360898695,9.848186364930612,0.6732596748856882,0.5510579285925352,0.6732596748856882,0.1285261841324489,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.6754358556544433,0.9852388065097657,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,19.0,19.0,17.54046532,10,0.2970149253731343,0.6373134328358209,3.7129046788174724,6.929663083630987,0.6243538507077061,0.45980494489600665,0.6243538507077061,0.1287591909422703,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.6248602723044983,0.6076415702389012,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,19.5,19.5,18.04046532,10,0.0791044776119403,0.6671641791044776,7.269300874212915,21.97853916628453,0.887963477501058,0.43773882403206416,0.887963477501058,0.2550934931707449,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.7517905388148405,1.0167639328551576,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,20.0,20.0,18.54046532,10,0.0567164179104477,0.6634328358208955,8.382096320433174,29.158752780146944,0.9692678369863635,0.41078907527604536,0.9692678369863635,0.2228267816908402,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.6821262846747962,0.6155228518252491,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,20.5,20.5,19.04046532,10,0.1552238805970149,0.7082089552238806,4.795959580914757,15.32438373703133,0.6593236360705645,0.345549911802403,0.6593236360705645,0.1376043534377801,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.77377234086331,0.9529135422356323,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,21.0,21.0,19.54046532,10,0.0671641791044776,0.3716417910447761,8.22587875183415,25.087805407234647,1.0554697317544302,0.99140793922405,1.0554697317544302,0.1918937519615571,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.7009628229117398,0.6072365541511066,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,21.5,21.5,20.04046532,10,0.0671641791044776,0.5664179104477611,8.441567341433018,25.01410597054068,1.0370183984309338,0.5684934231059429,1.0370183984309338,0.2427775358733112,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.8088674517702716,1.016662678833209,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,22.0,22.0,20.54046532,10,0.0582089552238805,0.5970149253731343,9.76508302111267,28.67282072599421,1.1149074641179455,0.5180964959487917,1.1149074641179455,0.2193435019643852,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.1349024832739767,1.8628672016277639,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,22.5,22.5,21.04046532,10,0.0611940298507462,0.4373134328358209,8.222874926990865,27.07590047747675,1.033878040533788,0.8347107945547159,1.033878040533788,0.2186908200616667,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.1343221970419493,1.3305703407023732,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,23.0,23.0,21.54046532,10,0.0402985074626865,0.4313432835820895,7.282979176796166,31.738746738341995,0.9873203592889283,0.8455666217850247,0.9873203592889283,0.1807399810878294,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.1129192751386747,1.1316754144549133,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,23.5,23.5,22.04046532,10,0.0835820895522388,0.46940298507462686,6.4439395999409355,21.16421266127472,0.8817197182873011,0.7562949000180685,0.8817197182873011,0.1904188099690487,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.8751158437727476,0.4072135882221352,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,24.0,24.0,22.54046532,10,0.1865671641791045,0.6843283582089552,3.8743704733802233,13.253259503279349,0.5671323031253871,0.38232386426791154,0.5671323031253871,0.109753067150087,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.6967632702483023,0.22609813166394072,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,24.5,24.5,23.04046532,10,0.1820895522388059,0.6119402985074627,5.095039390649367,14.171991217740258,0.7060137463246378,0.49116814567148814,0.7060137463246378,0.1349759565526838,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.5697202451381143,0.2012261494744041,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,25.0,25.0,23.54046532,10,0.1328358208955224,0.5074626865671642,5.267221306375305,17.307634948402818,0.807538374806476,0.6788557252693929,0.807538374806476,0.1373043486962701,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.6894678112107986,0.849339366647921,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,25.5,25.5,24.04046532,10,0.0641791044776119,0.6380597014925373,6.178156407587782,25.610455542115915,0.8005357731570634,0.4591041817592514,0.8005357731570634,0.2336776902334252,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.634925831025453,0.5737829978983626,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,26.0,26.0,24.54046532,10,0.0731343283582089,0.7350746268656716,7.090872497042829,23.75075095186822,0.8702665962196242,0.3102428460572382,0.8702665962196242,0.2460457750696579,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.5968279405333471,0.5124539180667891,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,26.5,26.5,25.04046532,10,0.0238805970149253,0.6305970149253732,8.973705684392487,42.28066135570105,1.0126874278496838,0.46886880754855603,1.0126874278496838,0.2157918192122475,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.7097985827572232,0.9271463087960172,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,27.0,27.0,25.54046532,10,0.0761194029850746,0.45820895522388055,6.865861933455787,22.814064216855137,0.9480495498295213,0.7804511856324333,0.9480495498295213,0.2000748122299339,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.8154942716543843,1.0966401174944367,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,27.5,27.5,26.04046532,10,0.0343283582089552,0.5022388059701492,9.073116759733187,36.06501868669322,1.101670965348811,0.7005304524390498,1.101670965348811,0.1988923769312177,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.085453878499092,1.7143772375058104,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,28.0,28.0,26.54046532,10,0.0283582089552238,0.48507462686567165,10.094360209546831,39.26813994466388,1.1660462319840428,0.7271776145170135,1.1660462319840428,0.1717517678467613,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.931915381491673,0.790042465612835,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,28.5,28.5,27.04046532,10,0.2149253731343283,0.5507462686567164,4.721373738977675,11.28373148355163,0.7247675844149594,0.6199406346872594,0.7247675844149594,0.1688062131342117,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.8167615087361088,0.5589587726395912,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,29.0,29.0,27.54046532,10,0.0761194029850746,0.44402985074626866,8.075378102151767,22.55879748171968,1.0864581254380032,0.8315805709932411,1.0864581254380032,0.1528211933450126,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,0.8957164661385484,1.00459323345533,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,29.5,29.5,28.04046532,10,0.0149253731343283,0.4388059701492537,10.018107035264642,54.92196774949387,1.0987434555184363,0.8292881051312608,1.0987434555184363,0.1980435455258216,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.145620524362215,1.6913655164960337,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,30.0,30.0,28.54046532,10,0.0597014925373134,0.5305970149253731,8.259425824409213,28.0766673481184,1.076561657426467,0.6402842873449549,1.076561657426467,0.2318414094125921,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.142360727858128,1.2876949194194407,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,30.5,30.5,29.04046532,10,0.0641791044776119,0.44104477611940296,8.557238234602952,25.43267614003341,1.1059658188363337,0.8191259186713797,1.1059658188363337,0.2291878604482606,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.1006791549272517,1.0643463587277455,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,31.0,31.0,29.54046532,10,0.1388059701492537,0.45746268656716416,6.406374128002907,16.735533543165495,0.8799079511563932,0.7820719325945188,0.8799079511563932,0.2032881969773876,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.0876869935526514,1.0651194189612563,DS4,excluded,False,False,False
texbat-ds4-method-a-9tap-external-validation,31.5,31.5,30.04046532,10,0.0208955223880597,0.4805970149253731,11.376670509838851,45.40413686796175,1.254893298399406,0.7335418080236058,1.254893298399406,0.1417570320487715,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.670146501951338,2.8624975251574805,DS4,stable_pre,True,False,False
texbat-ds4-method-a-9tap-external-validation,32.0,32.0,30.54046532,10,0.1865671641791045,0.4343283582089552,6.11944063230158,13.489228098651449,0.8658545896076045,0.8351130709876367,0.8658545896076045,0.2234878753391349,0.08323808000000099,0.4173196800000003,0.45953468000000086,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.3732434437277607,1.0846325498815685,DS4,stable_pre,True,False,False
texbat-ds4-method-a-9tap-external-validation,32.5,32.5,31.04046532,10,0.0417910447761194,0.37462686567164183,9.099102439256345,31.186813208538453,1.2047485840769354,0.9826190419783376,1.2047485840769354,0.2304720574204186,0.08323808000000099,0.4173196799999985,0.4595346799999973,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.470179535436146,1.607522341552811,DS4,stable_pre,True,False,False
texbat-ds4-method-a-9tap-external-validation,33.0,33.0,31.54046532,10,0.0164179104477611,0.43507462686567167,9.976034768109129,53.8003064446227,1.1332537864502727,0.8739826876953403,1.1332537864502727,0.338503520200258,0.08323808000000099,0.4173196799999985,0.4595346799999973,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.5428816042174347,1.7382447894706217,DS4,stable_pre,True,False,False
texbat-ds4-method-a-9tap-external-validation,33.5,33.5,32.04046532,10,0.0343283582089552,0.6328358208955224,9.572119883175976,35.671542523889094,1.0699590096547567,0.4642670051538399,1.0699590096547567,0.2251863080271915,0.08323808000000099,0.4173196799999985,0.4595346799999973,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.27498617578043,0.7960093536040378,DS4,stable_pre,True,False,False
texbat-ds4-method-a-9tap-external-validation,34.0,34.0,32.54046532,10,0.0776119402985074,0.5358208955223881,7.926924091395622,22.37542405893813,1.007676272100491,0.6602545617911797,1.007676272100491,0.1795341047207031,0.08323808000000099,0.4173196799999985,0.4595346799999973,61a7711d7dd99a09d6f523148726230a5e277ede3c6c7fca21bbb1fae1914fb2,epochfix-cd4fdcf06b3949b5fde5,1.4300728065936261,1.6392195465332104,DS4,stable_pre,True,False,False
