physical_recording_id,window_end_s,tracked_prn_count,min_p,median_p,mean_q,max_q,mean_neg_log_p,median_neg_log_p,score_A2,window_start_s,producer_chain_id,score_A0,score_B0_Exact,score_B0_Enhanced,phase,scenario,stable_pre,post,persistent
texbat-DS7-cmte-reconstructed,7.04125756,1,1.0,1.0,0.2919313452158856,0.2919313452158856,0.0,0.0,0.0,6.04125756,producer-ec6b58a49bce20c18a7b,0.028838507024906063,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.04256928,1,0.9985074626865672,0.9985074626865672,0.5095977613568079,0.5095977613568079,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,6.04256928,producer-f66b562358e5caddccfa,0.01832257285666167,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.04264176,1,0.9985074626865672,0.9985074626865672,0.4889554554226578,0.4889554554226578,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,6.04264176,producer-2c1dff2ac112b78c0e98,0.019648926402341227,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.08359512,1,0.9522388059701492,0.9522388059701492,1.0187242800139442,1.0187242800139442,0.048939429040221916,0.048939429040221916,0.048939429040221916,6.08359512,producer-17dea965428359a26f50,0.046430667293122334,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.08373364,1,0.9940298507462687,0.9940298507462687,0.6449548066032708,0.6449548066032708,0.005988041844622557,0.005988041844622557,0.005988041844622557,6.08373364,producer-5b2bbbf3b4c9ecf5ddd7,0.021113052471812502,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.08420332,1,0.9238805970149254,0.9238805970149254,1.1917557150521159,1.1917557150521159,0.0791724397004156,0.0791724397004156,0.0791724397004156,6.08420332,producer-fd77c8fa56760f618dff,0.02687578603192323,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.12360144,1,1.0,1.0,0.2710612839224205,0.2710612839224205,0.0,0.0,0.0,6.12360144,producer-569b97b2174216277d16,0.024231744075957337,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.54125756,1,1.0,1.0,0.26474482984898323,0.26474482984898323,0.0,0.0,0.0,6.54125756,producer-ec6b58a49bce20c18a7b,0.02201348878044678,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.54256928,1,0.9985074626865672,0.9985074626865672,0.499238247444164,0.499238247444164,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,6.54256928,producer-f66b562358e5caddccfa,0.017383449187207124,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.54264176,1,1.0,1.0,0.30771931576254363,0.30771931576254363,0.0,0.0,0.0,6.54264176,producer-2c1dff2ac112b78c0e98,0.02071225540343818,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.58359512,1,0.9985074626865672,0.9985074626865672,0.41690840763683107,0.41690840763683107,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,6.58359512,producer-17dea965428359a26f50,0.017687819009720725,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.58373364,1,0.9985074626865672,0.9985074626865672,0.4315338889042158,0.4315338889042158,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,6.58373364,producer-5b2bbbf3b4c9ecf5ddd7,0.015411592790807135,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.58420332,1,0.8925373134328358,0.8925373134328358,1.418717355271973,1.418717355271973,0.11368695843438001,0.11368695843438001,0.11368695843438001,6.58420332,producer-fd77c8fa56760f618dff,0.05104289389157629,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.62360144,1,1.0,1.0,0.20263015399287637,0.20263015399287637,0.0,0.0,0.0,6.62360144,producer-569b97b2174216277d16,0.017991777186974374,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,7.78739544,1,0.9597014925373134,0.9597014925373134,0.9655362870148,0.9655362870148,0.041132988147392385,0.041132988147392385,0.041132988147392385,6.78739544,producer-79f8ee035f4ca217e102,0.04794380083512525,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.04125756,1,0.9925373134328358,0.9925373134328358,0.6933642366754875,0.6933642366754875,0.007490671729157626,0.007490671729157626,0.007490671729157626,7.04125756,producer-ec6b58a49bce20c18a7b,0.030764793962583723,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.04256928,1,0.9746268656716418,0.9746268656716418,0.8355775457480538,0.8355775457480538,0.025700583108580664,0.025700583108580664,0.025700583108580664,7.04256928,producer-f66b562358e5caddccfa,0.01972489065821107,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.04264176,1,0.9970149253731343,0.9970149253731343,0.5903683623076165,0.5903683623076165,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,7.04264176,producer-2c1dff2ac112b78c0e98,0.018551486732621393,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.08359512,1,1.0,1.0,0.18537081868215688,0.18537081868215688,0.0,0.0,0.0,7.08359512,producer-17dea965428359a26f50,0.023422549248320948,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.08373364,1,1.0,1.0,0.38392674467658006,0.38392674467658006,0.0,0.0,0.0,7.08373364,producer-5b2bbbf3b4c9ecf5ddd7,0.025418869859806476,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.08420332,1,0.9955223880597015,0.9955223880597015,0.6271578199758121,0.6271578199758121,0.004487666469388017,0.004487666469388017,0.004487666469388017,7.08420332,producer-fd77c8fa56760f618dff,0.027403187285814475,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.12360144,1,1.0,1.0,0.16112074691745398,0.16112074691745398,0.0,0.0,0.0,7.12360144,producer-569b97b2174216277d16,0.014580486240287112,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.287395440000001,1,0.9925373134328358,0.9925373134328358,0.711405861779674,0.711405861779674,0.007490671729157626,0.007490671729157626,0.007490671729157626,7.28739544,producer-79f8ee035f4ca217e102,0.019883930217864804,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.54125756,1,0.9701492537313433,0.9701492537313433,0.8741902483632438,0.8741902483632438,0.030305349495328922,0.030305349495328922,0.030305349495328922,7.54125756,producer-ec6b58a49bce20c18a7b,0.030265061971476426,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.54256928,1,0.9985074626865672,0.9985074626865672,0.47963695053700695,0.47963695053700695,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,7.54256928,producer-f66b562358e5caddccfa,0.020072607574806754,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.54264176,1,1.0,1.0,0.3151215820813494,0.3151215820813494,0.0,0.0,0.0,7.54264176,producer-2c1dff2ac112b78c0e98,0.01856626854789071,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.58359512,1,1.0,1.0,0.15258836029813466,0.15258836029813466,0.0,0.0,0.0,7.58359512,producer-17dea965428359a26f50,0.02526826654065808,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.58373364,1,1.0,1.0,0.14945023469641835,0.14945023469641835,0.0,0.0,0.0,7.58373364,producer-5b2bbbf3b4c9ecf5ddd7,0.008852608579047662,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.58420332,1,0.9985074626865672,0.9985074626865672,0.44110716372899256,0.44110716372899256,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,7.58420332,producer-fd77c8fa56760f618dff,0.017519079432046707,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.62360144,1,1.0,1.0,0.19786196646436216,0.19786196646436216,0.0,0.0,0.0,7.62360144,producer-569b97b2174216277d16,0.009484184718907232,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,8.787395440000001,1,0.9522388059701492,0.9522388059701492,1.0153460467430138,1.0153460467430138,0.048939429040221916,0.048939429040221916,0.048939429040221916,7.78739544,producer-79f8ee035f4ca217e102,0.027375611246733413,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.04125756,1,0.9940298507462687,0.9940298507462687,0.6418541959588486,0.6418541959588486,0.005988041844622557,0.005988041844622557,0.005988041844622557,8.04125756,producer-ec6b58a49bce20c18a7b,0.025679706018458665,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.04256928,1,1.0,1.0,0.2319343902090057,0.2319343902090057,0.0,0.0,0.0,8.04256928,producer-f66b562358e5caddccfa,0.0117953487836049,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.04264176,1,1.0,1.0,0.35197249793227453,0.35197249793227453,0.0,0.0,0.0,8.04264176,producer-2c1dff2ac112b78c0e98,0.022560803538839082,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.08359512,1,1.0,1.0,0.14729298977084865,0.14729298977084865,0.0,0.0,0.0,8.08359512,producer-17dea965428359a26f50,0.01511258493202705,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.08373364,1,1.0,1.0,0.09696919199020906,0.09696919199020906,0.0,0.0,0.0,8.08373364,producer-5b2bbbf3b4c9ecf5ddd7,0.01070088994156661,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.08420332,1,0.9985074626865672,0.9985074626865672,0.42964591661187346,0.42964591661187346,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,8.08420332,producer-fd77c8fa56760f618dff,0.016965312638287714,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.12360144,1,1.0,1.0,0.2626222545800447,0.2626222545800447,0.0,0.0,0.0,8.12360144,producer-569b97b2174216277d16,0.013901395611666529,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.28739544,1,0.9925373134328358,0.9925373134328358,0.6872110003759716,0.6872110003759716,0.007490671729157626,0.007490671729157626,0.007490671729157626,8.287395440000001,producer-79f8ee035f4ca217e102,0.04329423100872629,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.54125756,1,0.9925373134328358,0.9925373134328358,0.6631041390189304,0.6631041390189304,0.007490671729157626,0.007490671729157626,0.007490671729157626,8.54125756,producer-ec6b58a49bce20c18a7b,0.03729715672550509,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.54256928,1,0.9985074626865672,0.9985074626865672,0.4145126791101311,0.4145126791101311,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,8.54256928,producer-f66b562358e5caddccfa,0.013802360059469505,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.54264176,1,0.9985074626865672,0.9985074626865672,0.43619317104620264,0.43619317104620264,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,8.54264176,producer-2c1dff2ac112b78c0e98,0.013776825780721539,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.58359512,1,1.0,1.0,0.16390177424719146,0.16390177424719146,0.0,0.0,0.0,8.58359512,producer-17dea965428359a26f50,0.02153541613118549,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.58373364,1,1.0,1.0,0.23624236024305453,0.23624236024305453,0.0,0.0,0.0,8.58373364,producer-5b2bbbf3b4c9ecf5ddd7,0.014081786559762404,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.58420332,1,0.9791044776119403,0.9791044776119403,0.8225987264172989,0.8225987264172989,0.021116923440922697,0.021116923440922697,0.021116923440922697,8.58420332,producer-fd77c8fa56760f618dff,0.022162923070887,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.62360144,1,1.0,1.0,0.31858817263637473,0.31858817263637473,0.0,0.0,0.0,8.62360144,producer-569b97b2174216277d16,0.007934837960540725,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.78739544,1,0.9507462686567164,0.9507462686567164,1.042140882214881,1.042140882214881,0.05050805681284841,0.05050805681284841,0.05050805681284841,8.787395440000001,producer-79f8ee035f4ca217e102,0.024309549185102728,0.0,-0.0,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,9.79926672,1,0.014925373134328358,0.014925373134328358,71.8734566295681,71.8734566295681,4.204692619390966,4.204692619390966,4.204692619390966,8.79926672,producer-8c2a9506e38530130e86,0.3880263369032191,0.40235947810852507,1.215275237224718,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.04125756,1,0.9850746268656716,0.9850746268656716,0.7856458268431383,0.7856458268431383,0.015037877364540559,0.015037877364540559,0.015037877364540559,9.04125756,producer-ec6b58a49bce20c18a7b,0.03688284516640042,0.3017696085813938,0.3038188093061795,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.04256928,1,1.0,1.0,0.30004949318603374,0.30004949318603374,0.0,0.0,0.0,9.04256928,producer-f66b562358e5caddccfa,0.008577350501937,0.22632720643604534,0.07595470232654487,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.04264176,1,1.0,1.0,0.30228274349281675,0.30228274349281675,0.0,0.0,0.0,9.04264176,producer-2c1dff2ac112b78c0e98,0.01724610594756149,0.169745404827034,0.01898867558163622,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.08359512,1,1.0,1.0,0.3288015508057984,0.3288015508057984,0.0,0.0,0.0,9.08359512,producer-17dea965428359a26f50,0.018651129413412754,0.1273090536202755,0.004747168895409055,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.08373364,1,1.0,1.0,0.18170381107448388,0.18170381107448388,0.0,0.0,0.0,9.08373364,producer-5b2bbbf3b4c9ecf5ddd7,0.011178767864680245,0.09548179021520663,0.0011867922238522636,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.08420332,1,0.9850746268656716,0.9850746268656716,0.786899955219989,0.786899955219989,0.015037877364540559,0.015037877364540559,0.015037877364540559,9.08420332,producer-fd77c8fa56760f618dff,0.02371256391482526,0.07161134266140497,0.0002966980559630659,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.12360144,1,0.9985074626865672,0.9985074626865672,0.43958141973174586,0.43958141973174586,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,9.12360144,producer-569b97b2174216277d16,0.008380016145821862,0.05370850699605373,7.417451399076648e-05,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.28739544,1,0.8895522388059701,0.8895522388059701,1.4560526981299164,1.4560526981299164,0.11703704531966201,0.11703704531966201,0.11703704531966201,9.28739544,producer-79f8ee035f4ca217e102,0.015820268608142625,0.040281380247040297,1.854362849769162e-05,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.29926672,1,0.014925373134328358,0.014925373134328358,146.0678899749804,146.0678899749804,4.204692619390966,4.204692619390966,4.204692619390966,9.29926672,producer-8c2a9506e38530130e86,0.5653325843912101,0.4325705132938053,1.2152798731318424,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.54125756,1,0.9970149253731343,0.9970149253731343,0.530898558621526,0.530898558621526,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,9.54125756,producer-ec6b58a49bce20c18a7b,0.022898816206242963,0.32442788497035396,0.3038199682829606,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.54256928,1,1.0,1.0,0.40331726847162075,0.40331726847162075,0.0,0.0,0.0,9.54256928,producer-f66b562358e5caddccfa,0.013525638516635314,0.2433209137277655,0.07595499207074015,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.54264176,1,0.9985074626865672,0.9985074626865672,0.4363585781261362,0.4363585781261362,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,9.54264176,producer-2c1dff2ac112b78c0e98,0.014910911779246095,0.18249068529582413,0.018988748017685037,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.58359512,1,1.0,1.0,0.26158335996123155,0.26158335996123155,0.0,0.0,0.0,9.58359512,producer-17dea965428359a26f50,0.011330267468439192,0.1368680139718681,0.004747187004421259,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.58373364,1,1.0,1.0,0.1418182809520188,0.1418182809520188,0.0,0.0,0.0,9.58373364,producer-5b2bbbf3b4c9ecf5ddd7,0.01411763035323886,0.10265101047890107,0.0011867967511053148,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.58420332,1,0.9835820895522388,0.9835820895522388,0.7894704142542028,0.7894704142542028,0.016554177882504528,0.016554177882504528,0.016554177882504528,9.58420332,producer-fd77c8fa56760f618dff,0.023421777418393443,0.0769882578591758,0.0002966991877763287,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.62360144,1,0.9925373134328358,0.9925373134328358,0.6903833712007933,0.6903833712007933,0.007490671729157626,0.007490671729157626,0.007490671729157626,9.62360144,producer-569b97b2174216277d16,0.020094585992200296,0.05774119339438186,7.417479694408218e-05,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.78739544,1,0.7850746268656716,0.7850746268656716,1.9215181830888044,1.9215181830888044,0.2419764996473019,0.2419764996473019,0.2419764996473019,9.78739544,producer-79f8ee035f4ca217e102,0.03173763715806798,0.04330589504578639,1.8543699236020544e-05,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,10.79926672,1,0.014925373134328358,0.014925373134328358,114.0636978873724,114.0636978873724,4.204692619390966,4.204692619390966,4.204692619390966,9.79926672,producer-8c2a9506e38530130e86,0.18086048556349535,0.43483889939286485,1.215279873149527,excluded,DS7,False,False,False
texbat-DS7-cmte-reconstructed,11.04125756,1,1.0,1.0,0.24817893360401172,0.24817893360401172,0.0,0.0,0.0,10.04125756,producer-ec6b58a49bce20c18a7b,0.024218164466118592,0.3261291745446486,0.3038199682873817,excluded,DS7,False,False,False
