physical_recording_id,history_id,role,split,prn,segment,channel,window_start_s,window_end_s,window_bin_s,target_window_index,residual_000,residual_001,residual_002,residual_003,residual_004,residual_005,residual_006,residual_007,residual_008,q,p,rmse
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,6.08359512,7.08359512,6.5,12,-0.05506511701815686,-0.07008093723739467,-0.0910312367817041,-0.04283385094394465,-0.004396602511405945,-0.006315532522564116,0.018630463575991213,0.012169818070590949,-0.027980660195166762,1.0187242800139442,0.9522388059701492,0.046430667293122334
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,6.58359512,7.58359512,7.0,13,-0.0031553870656647054,-0.00921990313780463,-0.02490820059764204,0.004126888822088837,-0.0036341100931167603,-0.01042254793241898,-0.0031243884590416993,-0.01251490110036721,-0.042368583971515855,0.41690840763683107,0.9985074626865672,0.017687819009720725
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,7.08359512,8.08359512,7.5,14,-0.0161171209814982,-0.018310392487657368,-0.019716924494951438,-0.0059809404466926175,-0.003364473581314087,-0.008192039671187146,-0.023151342435155348,-0.026991637261459756,-0.05074464663983444,0.18537081868215688,1.0,0.023422549248320948
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,7.58359512,8.58359512,8.0,15,-0.03326407972528461,-0.03339509357558912,-0.03003886288061286,-0.027410346501309246,-0.0037407726049423218,-0.004832572914318545,-0.016625954379734853,-0.009546699292538013,-0.03828925469736727,0.15258836029813466,1.0,0.02526826654065808
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,8.08359512,9.08359512,8.5,16,-0.013912823021574372,-0.00789020742783364,0.004142680494224615,0.005293322363044584,-0.0036538392305374146,-0.00035802049752414744,-0.009620971989367816,-0.01621414202820226,-0.037223228035988154,0.14729298977084865,1.0,0.01511258493202705
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,8.58359512,9.58359512,9.0,17,-0.006768585087996493,-0.016636615243198094,-0.008465207832683508,-0.0032792827599384122,-0.004010304808616638,-0.0288994466696314,-0.029415317760264514,-0.026469105617894673,-0.036767215667747044,0.16390177424719146,1.0,0.02153541613118549
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,9.08359512,10.08359512,9.5,18,-0.010049023355297615,-0.021735344298339232,-0.027592331548349835,-0.031972254775806175,-0.0043290406465530396,0.0069744237696336975,0.0004233729712596612,0.025011450600889468,0.008982019372367145,0.3288015508057984,1.0,0.018651129413412754
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,9.58359512,10.58359512,10.0,19,0.0115537348434957,0.012860160181696445,0.024765975634111703,0.006835243192796825,-0.004745155572891235,0.003220882255042995,-0.0092951905494508,0.004464724588893798,-0.007563274680552873,0.26158335996123155,1.0,0.011330267468439192
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,10.08359512,11.08359512,10.5,20,0.0017132514131510679,-0.018419829757410744,-0.006166031026698493,0.014960017460463021,-0.005986861884593964,0.028221383870525113,0.015709452758484926,0.005899945373886495,-0.006985390218103016,0.7178569038380619,0.9925373134328358,0.014010822723142944
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,10.58359512,11.58359512,11.0,21,0.011316449179680277,-0.004031239538657944,0.0037885114911180573,0.0007022856585969794,-0.004779726266860962,0.027758820555666225,0.008827453903762245,-0.005577293975548375,-0.021343171856210097,0.35694658701555443,1.0,0.012983399554573023
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,11.08359512,12.08359512,11.5,22,0.027899496812631847,0.009931721930922649,0.0010627161937161733,-0.03519609993016709,-0.004605382680892944,-0.012577318721256614,-0.035525175189634994,-0.029773273484252294,-0.038899023109972286,0.6631535816234149,0.9925373134328358,0.02572921862591235
texbat-DS7-cmte-reconstructed,a2-history-9d7bc381d4bd5fcda1bf,confirmatory:DS7,evaluation,G19,0:0,0,11.58359512,12.58359512,12.0,23,0.05441394855109341,0.023387610986320917,0.022390865199905213,0.004311252158808732,-0.0046888068318367004,0.013270700506908262,-0.022231873677418634,-0.014380897072341137,-0.028241235626625505,0.8573285394177022,0.9716417910447761,0.025220199318818866
texbat-DS7-cmte-reconstructed,a2-history-db8c12fbd7d3005bbfff,confirmatory:DS7,evaluation,G30,0:0,1,11.0612202,12.0612202,11.5,12,0.050791898378114375,-0.14440436038261417,-0.14082103385027267,-0.3719911526331616,0.012215077877044678,-0.1597972004329229,-0.14069712498652098,-0.03938501281983875,0.1392320821783546,52.868262611421216,0.016417910447761194,0.16601780485709827
texbat-DS7-cmte-reconstructed,a2-history-db8c12fbd7d3005bbfff,confirmatory:DS7,evaluation,G30,0:0,1,11.5612202,12.5612202,12.0,13,0.5367348585305338,0.3851239311832737,0.06619069509684117,-0.4415208722306554,0.012763798236846924,1.2083905125693493,0.5137644119362594,0.34208130963363814,0.6464505401183178,212.5631486811414,0.011940298507462687,0.56715361225742
texbat-DS7-cmte-reconstructed,a2-history-db8c12fbd7d3005bbfff,confirmatory:DS7,evaluation,G30,0:0,1,12.0612202,13.0612202,12.5,14,0.748133866893613,0.5939903594586475,0.39677888494120683,0.11869061072586629,0.012574851512908936,0.552590889011551,0.19958331752195058,0.33103404710455564,0.5063349883744577,108.55537449520882,0.014925373134328358,0.4466364110983675
texbat-DS7-cmte-reconstructed,a2-history-db8c12fbd7d3005bbfff,confirmatory:DS7,evaluation,G30,0:0,1,12.5612202,13.5612202,13.0,15,0.19224867931203882,0.10106934939233536,0.26178177918273615,-0.061216282966797486,0.012965798377990723,-0.10047083107366017,0.0829020634721358,0.4056364128000727,0.4057458036648516,79.85864021016675,0.014925373134328358,0.22748809732703204
texbat-DS7-cmte-reconstructed,a2-history-db8c12fbd7d3005bbfff,confirmatory:DS7,evaluation,G30,0:0,1,13.0612202,14.0612202,13.5,16,-0.5443696050348894,-0.8326031667716878,-0.776576951225401,-1.4247741503939073,0.01296311616897583,-0.7356051253066296,-0.21564816327725822,0.05321087409636149,0.02934944229818104,170.32292601391038,0.011940298507462687,0.6842757161146266
texbat-DS7-cmte-reconstructed,a2-history-db8c12fbd7d3005bbfff,confirmatory:DS7,evaluation,G30,0:0,1,13.5612202,14.5612202,14.0,17,-0.7616162381160345,-0.9762751484415535,-1.0635158775727547,-1.2973747318875102,0.012480854988098145,-1.2993248656775513,-0.8730385915142742,-0.6865763451091871,-0.7018879220430181,120.168703768413,0.014925373134328358,0.9286819016321488
