physical_recording_id,history_id,role,split,prn,segment,channel,window_start_s,window_end_s,window_bin_s,target_window_index,residual_000,residual_001,residual_002,residual_003,residual_004,residual_005,residual_006,residual_007,residual_008,q,p,rmse
texbat-DS3-cmte-reconstructed,a2-history-ab5b150d53bf14c436a4,development:DS3,evaluation,G16,0:0,0,6.0838864,7.0838864,6.5,12,-0.05051480458107918,-0.02711547637863629,0.024925060439197733,-0.012510574806109509,-0.0014588013291358948,-0.048177304920857866,-0.04369586924715224,-0.039293276921344794,-0.056200869329395386,1.045190416356303,0.9507462686567164,0.03800552121526937
texbat-DS3-cmte-reconstructed,a2-history-ab5b150d53bf14c436a4,development:DS3,evaluation,G16,0:0,0,6.5838864,7.5838864,7.0,13,-0.01553084413394723,0.010876414059064421,0.07273396255452133,0.04649451291539958,-0.0033152028918266296,-0.05923794935675342,-0.021355073998405277,0.0023999681758340163,-0.015193196387832758,1.2826179496264019,0.9134328358208955,0.03655168335662811
texbat-DS3-cmte-reconstructed,a2-history-ab5b150d53bf14c436a4,development:DS3,evaluation,G16,0:0,0,7.0838864,8.0838864,7.5,14,0.06369166472992507,0.07856620777061563,0.11446967553319753,0.1526628082114881,-0.005161985754966736,-0.06313123576811602,-0.02686810136817505,-0.00915405072199832,-0.015397091212181663,1.6834726860944904,0.8402985074626865,0.07578733238280029
texbat-DS3-cmte-reconstructed,a2-history-ab5b150d53bf14c436a4,development:DS3,evaluation,G16,0:0,0,7.5838864,8.5838864,8.0,15,0.0994020446914469,0.1097148126791079,0.1343932000326291,0.17904881735996048,-0.0033447518944740295,-0.07393429400039281,-0.023234898234211904,0.00879317352106826,0.020011609004187664,2.284804041982531,0.7268656716417911,0.09341260318792181
texbat-DS3-cmte-reconstructed,a2-history-ab5b150d53bf14c436a4,development:DS3,evaluation,G16,0:0,0,8.0838864,9.0838864,8.5,16,0.060844398612612594,0.07438125810560732,0.10483772140234922,0.06846272809781584,-0.001433342695236206,-0.04232172763804354,0.015861630860582843,0.037716297929270906,0.03990555286498605,1.7954275841539755,0.8149253731343283,0.057708512833793864
texbat-DS3-cmte-reconstructed,a2-history-ab5b150d53bf14c436a4,development:DS3,evaluation,G16,0:0,0,8.5838864,9.5838864,9.0,17,0.028081763983374385,0.04072142480981821,0.06213305667890259,-0.03771669376433656,-0.005771230906248093,0.0386939784180933,0.07529904682228562,0.0563663643908866,0.036792053070241984,1.782546845072222,0.8164179104477612,0.046501117496540595
texbat-DS3-cmte-reconstructed,a2-history-ab5b150d53bf14c436a4,development:DS3,evaluation,G16,0:0,0,9.0838864,10.0838864,9.5,18,-0.061849673344084435,-0.0502197293285242,-0.03000073079408122,-0.10498232346849135,-0.008453398942947388,0.11505789435660063,0.09053418516805331,0.05093277534154785,0.040126036328096845,2.9979657558991537,0.5761194029850746,0.06990406082825633
texbat-DS3-cmte-reconstructed,a2-history-ab5b150d53bf14c436a4,development:DS3,evaluation,G16,0:0,0,9.5838864,10.5838864,10.0,19,-0.0706803785706773,-0.06286612467359598,-0.05285820506119915,-0.07373517918843203,-0.006164725869894028,0.05644057507572951,0.007044032198367578,-0.010658757099466426,-0.008699811368635874,1.2854083644001815,0.9119402985074627,0.0478901388700212
texbat-DS3-cmte-reconstructed,a2-history-ab5b150d53bf14c436a4,development:DS3,evaluation,G16,0:0,0,10.0838864,11.0838864,10.5,20,-0.0003952371215796835,-0.005532496146412602,-0.004043233811501679,-0.027250276812467666,-0.0006514787673950195,0.04109264957442324,0.023418307711684155,0.019289110884162824,-0.004299287777823513,0.5113324522039038,0.9985074626865672,0.019487007454571815
texbat-DS3-cmte-reconstructed,a2-history-ab5b150d53bf14c436a4,development:DS3,evaluation,G16,0:0,0,10.5838864,11.5838864,11.0,21,-0.014719508883997034,-0.008820793781597572,0.006757917666403185,-0.004526221638946948,0.0002932697534561157,0.053454445451359967,0.03440813407534132,0.03186654459828707,-0.005739807000320132,0.9575334078260103,0.9597014925373134,0.024609013623009515
