i_mean,q_mean,i_std,q_std,iq_corr,power_mean,power_std,phase_inc_mean,phase_inc_std,phase_coh,psd_entropy,psd_flatness,amp_mean,amp_std,amp_skew,amp_kurt,damp_mean,damp_std,damp_skew,damp_kurt,ac_00,ac_01,ac_02,ac_03,ac_04,ac_05,ac_06,ac_07,ac_08,ac_09,ac_10,ac_11,ac_12,ac_13,ac_14,ac_15,ac_16,ac_17,ac_18,ac_19,ac_20,psd_band_00,psd_band_01,psd_band_02,psd_band_03,psd_band_04,psd_band_05,psd_band_06,psd_band_07,psd_band_08,psd_band_09,psd_band_10,psd_band_11,psd_band_12,psd_band_13,psd_band_14,psd_band_15,scenario,window_index,window_start_s,window_mid_s,window_end_s,block_ms,stride_s
-14.914600372314453,-12.884819984436035,1840.2843017578125,1838.649169921875,-0.0018738605005006268,6767665.0,6753587.0,-0.026755640283226967,1.6928449869155884,0.10871540009975433,0.9575062645599334,0.5426238307463425,2307.125732421875,1202.0133056640625,0.6319020390510559,3.2614142894744873,0.010935013182461262,1684.49853515625,0.007131397724151611,3.1414735317230225,0.13543318212032318,-0.008725320920348167,0.13571396470069885,0.04572558403015137,-9.000836871564388e-05,0.04572566971182823,-0.0012421129504218698,-0.002441444667056203,0.0027392511256039143,-0.016637325286865234,-0.0013631082838401198,0.016693072393536568,-0.0033264043740928173,0.0018550488166511059,0.0038086967542767525,0.005419132299721241,-0.00366774620488286,0.006543650757521391,-0.0008754205191507936,-0.0011666384525597095,0.0014585631433874369,0.04218790672435017,0.05534735253727971,0.05549768379762916,0.05895116116666442,0.06080026675311348,0.06224618567570161,0.0771244136679736,0.09260563754090434,0.0921301403953362,0.07454842819061011,0.06050750627227498,0.06129275439413942,0.054768078746281035,0.05538481913437196,0.054802967151193156,0.041804697852176664,os1,0,0.0,0.005,0.01,10.0,0.5
-18.00157928466797,4.037179946899414,1839.9095458984375,1835.0772705078125,-0.003942693203530019,6753115.0,6744910.5,-0.005346545949578285,1.6949316263198853,0.10665509849786758,0.9577272270598857,0.5448327996969371,2303.58251953125,1202.7568359375,0.6293609142303467,3.244774341583252,0.04973648115992546,1687.051025390625,-0.011295024305582047,3.1260571479797363,0.13581779599189758,0.0007785081397742033,0.13582003116607666,0.05094839259982109,-0.0006437641568481922,0.05095245689153671,0.007216576021164656,-0.00036370172165334225,0.007225735578685999,-0.013963745906949043,0.005167300347238779,0.014889162965118885,-0.008845902048051357,-0.0003899201692547649,0.00885449256747961,0.004374006763100624,3.1595835025655106e-05,0.0043741208501160145,-0.0002331261639483273,-0.004772649146616459,0.0047783395275473595,0.04278752075820472,0.055307149117520056,0.05640358503393651,0.05735332248371704,0.05806981183583738,0.0589694673411819,0.0781934982799511,0.09308077465310732,0.09279444385334176,0.0758256497728158,0.06040129254501536,0.05713638645298731,0.059954788264223846,0.05472841196989753,0.056130918253744916,0.04286297938451736,os1,1,0.5,0.505,0.51,10.0,0.5
-13.917019844055176,-12.597339630126953,1837.691162109375,1830.8067626953125,0.004805472871860394,6729314.0,6664528.5,-0.026940392330288887,1.7016652822494507,0.10117004066705704,0.9578713588521197,0.544260979182966,2302.021728515625,1195.8302001953125,0.6109305024147034,3.1926581859588623,-0.06983187794685364,1675.085205078125,-0.009059148840606213,3.0765936374664307,0.13178852200508118,-0.006256261374801397,0.1319369375705719,0.048460423946380615,0.0046012080274522305,0.04867837205529213,0.0006973682320676744,-0.0023035232443362474,0.0024067701306194067,-0.010073336772620678,9.378330105391797e-06,0.010073340497910976,0.0026523657143115997,0.006049300543963909,0.006605231203138828,0.003508930094540119,-0.002628935035318136,0.004384505562484264,-0.004111303016543388,-0.008894501253962517,0.009798722341656685,0.042299007862137875,0.056142564588547966,0.05954507626723725,0.05855044204692496,0.05867927459816583,0.061297797570492946,0.0765392365425349,0.08813283298186339,0.09195908627336893,0.0760317413076356,0.060566715746551036,0.054639426397201964,0.05832998705929361,0.05821252224091787,0.055129051094467404,0.04394523742265852,os1,2,1.0,1.005,1.01,10.0,0.5
14.552720069885254,5.204360008239746,1851.42236328125,1830.7440185546875,-0.0072391209510228,6779627.0,6754796.0,-0.005634210538119078,1.6916004419326782,0.11102220416069031,0.9579863459467363,0.5451502556141252,2308.879150390625,1203.621337890625,0.6247220039367676,3.227565288543701,0.013521874323487282,1689.076416015625,-0.006345976609736681,3.113238573074341,0.1388019174337387,-0.005238486919552088,0.1389007270336151,0.04899345338344574,0.00374894798733294,0.049136679619550705,-0.002420858945697546,-0.00908275693655014,0.009399842470884323,-0.010446591302752495,-0.004695747047662735,0.011453441344201565,0.002150143962353468,0.0023347504902631044,0.0031739845871925354,-0.0005360269569791853,0.0003183424996677786,0.0006234314641915262,-0.007974241860210896,-0.00724697345867753,0.010775303468108177,0.04368833641916728,0.053916469782290824,0.05812098824179042,0.05992084481673025,0.05421409693968776,0.05857967285221894,0.07847461703766834,0.09406828172691918,0.09020860572564576,0.07969657498634442,0.06329707407762449,0.05668573912960567,0.055823274110939944,0.05508246363052781,0.05622230850474653,0.04200065201809239,os1,3,1.5,1.505,1.51,10.0,0.5
-15.46780014038086,2.3561201095581055,1845.970458984375,1835.170654296875,0.0021941396593373533,6775703.0,6751078.5,-0.013481919653713703,1.6933095455169678,0.10748758912086487,0.9577085691917924,0.5404633816828767,2307.57958984375,1204.48291015625,0.6198522448539734,3.2226099967956543,-0.017931316047906876,1689.809326171875,0.0008352401200681925,3.11000657081604,0.13246779143810272,-0.010109459049999714,0.13285298645496368,0.0487421378493309,-0.0016992426244542003,0.04877174645662308,-0.0003285408893134445,-0.0017373854061588645,0.0017681762110441923,-0.01480186264961958,0.0010139885125681758,0.014836553484201431,-0.004093935713171959,0.0011937309755012393,0.004264423158019781,0.0029181018471717834,-0.002482712035998702,0.0038313413970172405,0.0025032558478415012,0.004507069475948811,0.005155576393008232,0.04754873511498778,0.05601472185021959,0.05608943908872667,0.059286250158342525,0.05914695363225758,0.0620909263240384,0.07882787847527051,0.09156320217345282,0.08919539928851683,0.07144762632646684,0.06374483977835982,0.05492995790751323,0.05760450777280696,0.05489350395497857,0.054241589971755565,0.043374468182306336,os1,4,2.0,2.005,2.01,10.0,0.5
2.069000005722046,-24.614200592041016,1843.763671875,1841.325927734375,0.0027351181513968724,6790555.0,6799520.5,-0.022027738392353058,1.6977922916412354,0.10275451838970184,0.958170750938283,0.5464787289764773,2308.065185546875,1209.7066650390625,0.6315819621086121,3.20790958404541,-0.03948294743895531,1699.003173828125,0.005195509642362595,3.0828328132629395,0.13168688118457794,-0.006504823453724384,0.13184744119644165,0.040732622146606445,0.003751210868358612,0.04090499132871628,0.0016344834584742785,-0.002446427009999752,0.0029422000516206026,-0.01781521551311016,-0.0014877229696139693,0.017877226695418358,0.0005083465366624296,-0.0010177958756685257,0.001137683866545558,-0.002300160238519311,-0.0019870332907885313,0.0030395789071917534,0.00011018695659004152,-0.0015789647586643696,0.0015828048344701529,0.04364490998616119,0.053987939583959796,0.057526086567529125,0.05899761583036129,0.06016140619433687,0.06212149538082855,0.07710367652355547,0.09234050054800527,0.08560885583942886,0.07600824422367067,0.06278682205671893,0.05677138279616972,0.05746937249124125,0.057274335986114144,0.05654904647688455,0.041648309515034294,os1,5,2.5,2.505,2.51,10.0,0.5
-3.3852200508117676,-1.1146800518035889,1846.5164794921875,1840.268310546875,0.0015646358613415215,6796223.5,6772541.5,0.007948041893541813,1.6942371129989624,0.10661108046770096,0.9576348984585455,0.5429949055257787,2309.90087890625,1208.5450439453125,0.6125870943069458,3.204923152923584,0.027046479284763336,1693.7845458984375,0.0038230945356190205,3.1061153411865234,0.13683997094631195,-0.0015648568514734507,0.13684891164302826,0.05527493730187416,0.003305130172520876,0.055373664945364,4.426406667334959e-05,0.0008420269005000591,0.0008431895985268056,-0.016018344089388847,0.0025664926506578922,0.016222644597291946,-0.0020787566900253296,-0.002482824260368943,0.003238154575228691,0.0043785460293293,0.001683482900261879,0.004691031761467457,0.004991849418729544,-0.0032937678042799234,0.00598059082403779,0.04416279653602302,0.05580512165030424,0.05556456019160613,0.056473038310197565,0.05791397059757921,0.06171028425474903,0.0751073865230911,0.09297622518867826,0.09415325059668825,0.07696958810591409,0.062327129377672985,0.05532872339573153,0.0563657944358255,0.05613091860836354,0.05594621271606897,0.04306499951150652,os1,6,3.0,3.005,3.01,10.0,0.5
9.092940330505371,-2.801340103149414,1843.29248046875,1844.0059814453125,-0.007214360306741449,6798175.0,6779039.5,0.004165933933109045,1.6926993131637573,0.10913150012493134,0.9581938850212964,0.5472099380076763,2310.865478515625,1207.5084228515625,0.6206837296485901,3.2149834632873535,-0.09943372011184692,1695.901611328125,0.007040098309516907,3.094543695449829,0.13730476796627045,-0.006632559467107058,0.13746486604213715,0.04634040594100952,-0.008843036368489265,0.04717661067843437,0.0007253338117152452,-0.00448943767696619,0.004547654185444117,-0.01283686701208353,0.0018734128680080175,0.012972850352525711,-0.0005226938519626856,0.003671690821647644,0.0037087087985128164,-0.0005294560105539858,-0.002845670096576214,0.0028945053927600384,0.00028225299320183694,0.005105098709464073,0.005112895276397467,0.04359790952456928,0.05450647084644869,0.05621384742490416,0.05832741730882453,0.058222778921443744,0.062071644306856494,0.08015530814562316,0.09445782091926513,0.08912500464003267,0.0749085716101365,0.058798121799998354,0.05649253493925287,0.057867191387752405,0.05882744611450045,0.05501570469612478,0.041412227414266804,os1,7,3.5,3.505,3.51,10.0,0.5
-19.961580276489258,5.520100116729736,1844.9739990234375,1840.7587890625,0.0010637244222208822,6792750.5,6829975.5,-0.00840370636433363,1.698108196258545,0.10321822017431259,0.9571427748979667,0.5403610537772059,2307.876220703125,1210.9742431640625,0.6404625177383423,3.2812609672546387,-0.03793267160654068,1703.337646484375,-0.010198571719229221,3.145169734954834,0.13357041776180267,-0.009656006470322609,0.13391898572444916,0.048758186399936676,0.0009813325013965368,0.0487680621445179,0.0027551399543881416,-0.0017070694593712687,0.0032411233987659216,-0.016562199220061302,-0.004226762801408768,0.01709303818643093,-0.0059874216094613075,-0.003267797874286771,0.006821123417466879,0.0014228378422558308,0.005240947939455509,0.005430654156953096,0.003476853249594569,0.005049007944762707,0.00613033352419734,0.04303753306847505,0.056862600040803034,0.057330354429051725,0.0590367421092145,0.05753245587581643,0.060408621961815276,0.07660711227098996,0.09367861968041431,0.0932114554518376,0.07524050141534078,0.0612727340215357,0.05622719575590341,0.055834217221887805,0.05563082608185153,0.05545847195916278,0.04263055865590019,os1,8,4.0,4.005,4.01,10.0,0.5
-16.400360107421875,-25.8139591217041,1842.3341064453125,1832.29541015625,-7.204104691563954e-06,6752436.0,6750645.5,-0.00028794078389182687,1.6987487077713013,0.10254833102226257,0.9575359650937036,0.5396938861077911,2301.86083984375,1205.7662353515625,0.6248734593391418,3.210031270980835,-0.01906491257250309,1695.4049072265625,0.00786870438605547,3.1226606369018555,0.13083624839782715,-0.0033160564489662647,0.1308782696723938,0.046216171234846115,0.00019468578102532774,0.04621657729148865,0.000513899780344218,-0.002528992248699069,0.0025806771591305733,-0.012432011775672436,0.00784999504685402,0.014702970162034035,-0.0022324940655380487,-0.0020565357990562916,0.0030353532638400793,-0.003767940914258361,-0.0020450125448405743,0.004287126939743757,0.0036597936414182186,0.001696730381809175,0.004033978562802076,0.0429617903973698,0.056377731462779246,0.05765866965657893,0.06072837589146694,0.05764434009120707,0.06046186368048269,0.0746328061441384,0.0911891777220795,0.0969199586942446,0.07353733012092366,0.06057695982881492,0.055479216408398355,0.057682596010564635,0.05626860097648398,0.05590640152858732,0.04197418138587985,os1,9,4.5,4.505,4.51,10.0,0.5
