scenario,event_index,window_start_s,window_end_s,availability_s,prn,a,z,activation,degree
DS4,0,0.0,1.0,1.0,3,9.336031425698533,42.77398279098764,0.9999999999999991,7
DS4,0,0.0,1.0,1.0,6,5.74279222220441,24.942827904570244,0.9999999486665385,7
DS4,0,0.0,1.0,1.0,7,9.147411800616933,41.83797336913299,0.9999999999999976,7
DS4,0,0.0,1.0,1.0,10,51.52086538164745,252.11276196128878,1.0,7
DS4,0,0.0,1.0,1.0,13,9.336031425698533,42.77398279098764,0.9999999999999991,7
DS4,0,0.0,1.0,1.0,16,6.925513296422284,30.811984247209864,0.9999999998549698,7
DS4,0,0.0,1.0,1.0,19,12.096973912811679,56.474933474240835,1.0,7
DS4,0,0.0,1.0,1.0,23,9.147411800616933,41.83797336913299,0.9999999999999976,7
DS4,1,0.5,1.5,1.5,3,3.6282950374071756,14.44980902279106,0.998152189058393,8
DS4,1,0.5,1.5,1.5,6,3.7093834165761583,14.852203454824602,0.9987635806671623,8
DS4,1,0.5,1.5,1.5,7,5.025922573881665,21.38542106113371,0.999998199629235,8
DS4,1,0.5,1.5,1.5,10,46.46271049320896,227.0120831176618,1.0,8
DS4,1,0.5,1.5,1.5,13,5.183808204180528,22.168915554197525,0.9999991775773891,8
DS4,1,0.5,1.5,1.5,16,4.34637021918485,18.0131982271388,0.999947534028833,8
DS4,1,0.5,1.5,1.5,19,5.241524897232921,22.45532991045532,0.9999993824004707,8
DS4,1,0.5,1.5,1.5,23,4.381088237828162,18.185483547630806,0.9999558369805854,8
DS4,1,0.5,1.5,1.5,30,5.327922952258543,22.884073173511393,0.9999995977405859,8
DS4,2,1.0,2.0,2.0,3,3.73326127651867,14.970695376703079,0.9989015876555777,8
DS4,2,1.0,2.0,2.0,6,3.789719472348355,15.250864543695316,0.9991697554030078,8
DS4,2,1.0,2.0,2.0,7,4.8096803215232065,20.312336616590763,0.9999947350397057,8
DS4,2,1.0,2.0,2.0,10,42.99483631181628,209.80304187295695,1.0,8
DS4,2,1.0,2.0,2.0,13,3.656899466909124,14.591756158509401,0.9983963230539076,8
DS4,2,1.0,2.0,2.0,16,3.975304508712197,16.171815067887295,0.9996692808109326,8
DS4,2,1.0,2.0,2.0,19,4.2231504596497516,17.401730274991085,0.9999033024072231,8
DS4,2,1.0,2.0,2.0,23,2.9062734181659065,10.866835946154913,0.9375515905064601,8
DS4,2,1.0,2.0,2.0,30,5.372694543992992,23.106248526032342,0.9999996778807184,8
DS4,3,1.5,2.5,2.5,3,3.5210337617962626,13.917533738453447,0.9968576241787301,8
DS4,3,1.5,2.5,2.5,6,2.8623415431295203,10.648827618887752,0.9235030118260003,8
DS4,3,1.5,2.5,2.5,7,2.669209782313629,9.690427093466036,0.8223750375056325,8
DS4,3,1.5,2.5,2.5,10,33.08412991560909,160.6219741019237,1.0,8
DS4,3,1.5,2.5,2.5,13,3.377058042829053,13.203066039700973,0.9936007909598434,8
DS4,3,1.5,2.5,2.5,16,2.8985424829427116,10.828471814079432,0.9352673604810535,8
DS4,3,1.5,2.5,2.5,19,2.137017996904866,7.049469000368636,0.24816259502390925,8
DS4,3,1.5,2.5,2.5,23,3.0047693995658884,11.355614176762247,0.9607479811311833,8
DS4,3,1.5,2.5,2.5,30,2.935121315860032,11.009991272811506,0.9454264284687364,8
DS4,4,2.0,3.0,3.0,3,2.53243419868637,9.011689475896297,0.7013604347223895,8
DS4,4,2.0,3.0,3.0,6,2.5026874407026094,8.864073628762764,0.6695540307749209,8
DS4,4,2.0,3.0,3.0,7,1.9978611682341605,6.35891464954303,0.1419740221265524,8
DS4,4,2.0,3.0,3.0,10,20.54149866155352,98.38019505286842,1.0,8
DS4,4,2.0,3.0,3.0,13,2.7674077731519913,10.17772657034783,0.8828625653320566,8
DS4,4,2.0,3.0,3.0,16,1.3608845387537856,3.197970360543862,0.006964541698984868,8
DS4,4,2.0,3.0,3.0,19,1.8616989361827492,5.683220738870993,0.07765207863966066,8
DS4,4,2.0,3.0,3.0,23,2.2323939487502007,7.522764340166749,0.3463458407406751,8
DS4,4,2.0,3.0,3.0,30,1.9651357761926562,6.196517575158626,0.12331698261373196,8
DS4,5,2.5,3.5,3.5,3,2.3960800288596937,8.335043089754222,0.5441691062751212,9
DS4,5,2.5,3.5,3.5,6,1.731365664346886,5.036452565269043,0.04223098829373264,9
DS4,5,2.5,3.5,3.5,7,2.1723011533323815,7.224558770771046,0.2822463451840493,9
DS4,5,2.5,3.5,3.5,10,4.048894343916442,16.53699859040837,0.9997704347498038,9
DS4,5,2.5,3.5,3.5,13,2.3960800288596937,8.335043089754222,0.5441691062751212,9
DS4,5,2.5,3.5,3.5,16,3.054197897592817,11.600899044873472,0.9690215220088539,9
DS4,5,2.5,3.5,3.5,19,2.4229076294966583,8.468172857937619,0.5769506585113648,9
DS4,5,2.5,3.5,3.5,20,4.666156733011306,19.60011257814614,0.9999892673319954,9
DS4,5,2.5,3.5,3.5,23,3.169552802491415,12.173338300839141,0.9822843669541319,9
DS4,5,2.5,3.5,3.5,30,2.743528524538128,10.059227757301647,0.8700411705884,9
DS4,6,3.0,4.0,4.0,3,2.518010523430067,8.940113170239712,0.686155845503628,9
DS4,6,3.0,4.0,4.0,6,2.935498401534277,11.011862529547313,0.9455228960808508,9
DS4,6,3.0,4.0,4.0,7,2.518010523430067,8.940113170239712,0.686155845503628,9
DS4,6,3.0,4.0,4.0,10,5.906864051480212,25.75702090276245,0.9999999772594462,9
DS4,6,3.0,4.0,4.0,13,3.0268399836014153,11.465137640156636,0.9646761035362293,9
DS4,6,3.0,4.0,4.0,16,2.879871970045374,10.735820924887989,0.9294266959803243,9
DS4,6,3.0,4.0,4.0,19,2.8144010315633463,10.410926761566794,0.9049108737402348,9
DS4,6,3.0,4.0,4.0,20,6.061588990015608,26.52483072214025,0.9999999894477402,9
DS4,6,3.0,4.0,4.0,23,2.9350377914849837,11.009576789949683,0.9454050391538295,9
DS4,6,3.0,4.0,4.0,30,2.9650400630582703,11.158460602318037,0.952599224032479,9
DS4,7,3.5,4.5,4.5,3,3.209717990137288,12.372654750815293,0.9854391336983009,9
DS4,7,3.5,4.5,4.5,6,2.6377047489735803,9.534085949062995,0.7983769551481599,9
DS4,7,3.5,4.5,4.5,7,2.5630322609010245,9.16352985046507,0.7321630671640964,9
DS4,7,3.5,4.5,4.5,10,4.347099611822464,18.016817778289656,0.9999477235789217,9
DS4,7,3.5,4.5,4.5,13,2.745264576527258,10.067842772934046,0.8710121649262415,9
DS4,7,3.5,4.5,4.5,16,2.1504989820853657,7.116367283828652,0.2608534134720551,9
DS4,7,3.5,4.5,4.5,19,2.1504989820853657,7.116367283828652,0.2608534134720551,9
DS4,7,3.5,4.5,4.5,20,5.565276367429142,24.0619200323043,0.9999998761277729,9
DS4,7,3.5,4.5,4.5,23,3.3744675486188727,13.190210924614513,0.9935185339946062,9
DS4,7,3.5,4.5,4.5,30,2.7234769195375947,9.959723311803533,0.8583701416721435,9
DS4,8,4.0,5.0,5.0,3,2.7578981618979603,10.130535904328335,0.877893425336426,9
DS4,8,4.0,5.0,5.0,6,2.4664548250962497,8.684272245045038,0.6286354486228364,9
DS4,8,4.0,5.0,5.0,7,2.1320900584909745,7.025014510101643,0.24362807910316325,9
DS4,8,4.0,5.0,5.0,10,4.56415303421429,19.093927587603794,0.9999821951642262,9
DS4,8,4.0,5.0,5.0,13,2.3591297560171487,8.151680390852878,0.49844387080755176,9
DS4,8,4.0,5.0,5.0,16,1.7643939837245988,5.200352891718051,0.049380792539312955,9
DS4,8,4.0,5.0,5.0,19,1.7447178027206363,5.102711457016552,0.044993785364746346,9
DS4,8,4.0,5.0,5.0,20,3.1787801850168913,12.219128429937141,0.9830638470135107,9
DS4,8,4.0,5.0,5.0,23,2.876178373237444,10.71749175361931,0.9282149320015823,9
DS4,8,4.0,5.0,5.0,30,2.295510191149206,7.835973517271055,0.4202051205744233,9
DS4,9,4.5,5.5,5.5,3,1.8815785545911783,5.781871715009424,0.08501863643768078,9
DS4,9,4.5,5.5,5.5,6,1.8535205196111213,5.6426360172992895,0.07479468073156723,9
DS4,9,4.5,5.5,5.5,7,1.7004819687954515,4.883194758689652,0.036449043064950254,9
DS4,9,4.5,5.5,5.5,10,3.637411976074005,14.49505108329739,0.9982337805781825,9
DS4,9,4.5,5.5,5.5,13,1.7004819687954515,4.883194758689652,0.036449043064950254,9
DS4,9,4.5,5.5,5.5,16,1.2852647362342793,2.8227132916867657,0.004795875273958899,9
DS4,9,4.5,5.5,5.5,19,1.2552071089495793,2.673554781139927,0.004134070410221073,9
DS4,9,4.5,5.5,5.5,20,2.993922332933995,11.30178649810715,0.9586669605694613,9
DS4,9,4.5,5.5,5.5,23,1.6375509948217908,4.570904960953317,0.026935638490719022,9
DS4,9,4.5,5.5,5.5,30,1.6375509948217908,4.570904960953317,0.026935638490719022,9
DS4,10,5.0,6.0,6.0,3,1.9457887009041404,6.100509300581961,0.11330722462509885,9
DS4,10,5.0,6.0,6.0,6,2.107590012460659,6.903435040784348,0.2219273391705572,9
DS4,10,5.0,6.0,6.0,7,1.1615073935947664,2.208577627467496,0.0026008121939845663,9
DS4,10,5.0,6.0,6.0,10,3.5757893101919223,14.189253657178677,0.9976035051790821,9
DS4,10,5.0,6.0,6.0,13,1.7918055822557317,5.336380701560943,0.05617206934004087,9
DS4,10,5.0,6.0,6.0,16,1.4941327424552875,3.8592036444922133,0.01340408174461524,9
DS4,10,5.0,6.0,6.0,19,1.2125619343243854,2.461931599148394,0.0033482175013754027,9
DS4,10,5.0,6.0,6.0,20,2.9970740649713266,11.317426709886954,0.9592822714400162,9
DS4,10,5.0,6.0,6.0,23,1.3030794250362832,2.911117223986336,0.00523683329002983,9
DS4,10,5.0,6.0,6.0,30,1.6047203463277715,4.407985560054785,0.02297918012802565,9
DS4,11,5.5,6.5,6.5,3,1.690705357532952,4.834679127023271,0.0347829457509958,9
DS4,11,5.5,6.5,6.5,6,1.5553510026806172,4.162994240702279,0.018076321862844812,9
DS4,11,5.5,6.5,6.5,7,1.2879819460826185,2.8361972227363657,0.004860664021560267,9
