run_id,source_fingerprint,label,window_bin_s,window_start_s,window_end_s,window_mid_s,prn,channel,segment_index,window_index,epoch_count,tap_count,tap_layout,left_right_imbalance_mean,left_right_imbalance_std,peak_index_mean,peak_index_std,peak_width_mean,peak_width_std,peak_sharpness_mean,peak_sharpness_std,doppler_std,doppler_slope,cn0_std,code_err_abs_mean,code_err_std,prompt_mag_cv,tap_E4_cv,tap_E4_rel_prompt_mean,tap_E4_rel_sum_mean,tap_E3_cv,tap_E3_rel_prompt_mean,tap_E3_rel_sum_mean,tap_E2_cv,tap_E2_rel_prompt_mean,tap_E2_rel_sum_mean,tap_E_cv,tap_E_rel_prompt_mean,tap_E_rel_sum_mean,tap_P_cv,tap_P_rel_prompt_mean,tap_P_rel_sum_mean,tap_L_cv,tap_L_rel_prompt_mean,tap_L_rel_sum_mean,tap_L2_cv,tap_L2_rel_prompt_mean,tap_L2_rel_sum_mean,tap_L3_cv,tap_L3_rel_prompt_mean,tap_L3_rel_sum_mean,tap_L4_cv,tap_L4_rel_prompt_mean,tap_L4_rel_sum_mean,dmcpd_prompt_dominance_mean,dmcpd_prompt_to_max_side_mean,dmcpd_max_side_to_prompt_mean,dmcpd_second_side_to_prompt_mean,dmcpd_centroid_shift_mean,dmcpd_centroid_shift_std,dmcpd_width_variance_mean,dmcpd_left_right_energy_abs_mean,dmcpd_curvature_e1l1_mean,dmcpd_pair1_signed_asym_mean,dmcpd_pair1_abs_asym_mean,dmcpd_pair1_ratio_mean,dmcpd_pair1_sum_to_prompt_mean,dmcpd_pair2_signed_asym_mean,dmcpd_pair2_abs_asym_mean,dmcpd_pair2_ratio_mean,dmcpd_pair2_sum_to_prompt_mean,dmcpd_pair3_signed_asym_mean,dmcpd_pair3_abs_asym_mean,dmcpd_pair3_ratio_mean,dmcpd_pair3_sum_to_prompt_mean,dmcpd_pair4_signed_asym_mean,dmcpd_pair4_abs_asym_mean,dmcpd_pair4_ratio_mean,dmcpd_pair4_sum_to_prompt_mean,receiver_relative_morph_l2,receiver_relative_doppler_code_l2,morph_doppler_coupling,receiver_relative_centroid_abs
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,0.5,0.041616199999999999,1.0416162,0.54161619999999999,G06,5,0,0,1001,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.059492428544199998,0.137090907412,4.0989010988999999,0.91889304425600005,2.3397963202200001,0.056227899608800001,0.24005721290000001,0.0604859694979,17.054232983199999,-51.235727199400003,6.1666383323099998,0.058113787107300002,0.074641231980500003,0.15488292415800001,0.32171842663299999,0.48542716353100002,0.068335499228000002,0.27244655105499999,0.63249564130500002,0.089157739654099996,0.22428768064900001,0.79831519252700001,0.112774320643,0.183856799214,0.94130122448599995,0.13322912562299999,0.15488292362600001,0.99999999999900002,0.14190746828299999,0.158485139729,0.97097828701699995,0.13734328928799999,0.18155351438600001,0.87122396037500005,0.12296977955000001,0.215083321888,0.75054594827800003,0.10572178673,0.25297554931100003,0.62925487926799994,0.088560991000700001,1.2771672145399999,0.98294418757799995,1.0244750444299999,0.95652815233499999,0.155099189798,0.31847279247799998,5.3523277185699998,0.68855269903899996,0.043860244247400003,-0.029677062531300001,0.127506090016,0.982553425521,1.9122795115,-0.072908767847600003,0.177535175579,0.947418639181,1.6695391529000001,-0.118050306974,0.213225410117,0.897600238095,1.3830415895799999,-0.14382771573700001,0.22418975872800001,0.85079088076200005,1.1146820427999999,0.073641466439834602,46.684170094974817,3.437890745320618,0.0091161731285000214
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,0.5,0.085981600000000005,1.0859816,0.58598159999999999,G19,2,0,0,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.068035821732699994,0.123958304809,4.141,0.81677353042300005,2.3333519377399998,0.049323176763,0.24959901279400001,0.051488570900800001,15.448127605,42.118655994199997,6.3275329965999996,0.052439004239100001,0.065063720327900004,0.13245843115200001,0.28848355450399998,0.47071888650499999,0.0670392088129,0.24200888370900001,0.61317996964099997,0.087427389521100005,0.19963154730400001,0.78013174634399995,0.111414634326,0.158673653759,0.93217532855600005,0.13331209406799999,0.13245843202599999,0.99999999999900002,0.14328371229199999,0.13494668941099999,0.96939207748800005,0.13854778445400001,0.16545604958499999,0.86930815116600002,0.124062534973,0.19707243734400001,0.74673937560400006,0.106411518022,0.23392754655799999,0.62156236233899997,0.088501123531099998,1.28955341062,0.99447436633800002,1.01101009187,0.94571670367100003,0.17333153605500001,0.286653481544,5.3347500012399998,0.66418010380299997,0.049216296977299998,-0.037216748931500003,0.114476131925,0.97176646058399996,1.9015674060400001,-0.089176404821999997,0.173898991094,0.92389311835900001,1.64943989751,-0.133559405962,0.203438588931,0.86381957343299998,1.35991934524,-0.15084347583499999,0.21641942326800001,0.82409798007000001,1.09228124884,0.073641466439834866,46.684170094974817,3.4378907453206304,0.0091161731284999936
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,1,0.54161619999999999,1.5416162,1.0416162,G06,5,0,1,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0151124689043,0.096328749195499996,3.677,0.75938856983799996,2.3347300853399999,0.053089436350999997,0.23538239826900001,0.055972057066499999,4.0423165561400003,-3.9922071072,0.113851550294,0.045287080463300003,0.049652347477899997,0.14751001016500001,0.270256693391,0.53278556231300001,0.074603930103399996,0.20736826115199999,0.70339285516000005,0.098626985837799996,0.16821418606899999,0.87041808980599999,0.122246160632,0.148664532712,0.99849131505599997,0.14048689654800001,0.14751001060999999,0.99999999999900002,0.14106550892,0.156680761058,0.93661237501700001,0.13182607316,0.17837873170499999,0.81329259412999999,0.114243452158,0.20932226493600001,0.688877500393,0.096601428240499998,0.24748460469799999,0.57307052196399999,0.080299564400399995,1.2695895802699999,0.98550008013400003,1.0190304885599999,0.94682231723099997,-0.0079603759398599993,0.23540113280300001,5.3983059987299997,0.46718403005600001,0.0324481549624,0.061878940039500001,0.100028172648,1.07310557944,1.93510369007,0.057125495676599997,0.123634738786,1.0888240306300001,1.68371068394,0.0145153547676,0.14817812808799999,1.06225072322,1.39227035555,-0.040284959650500003,0.16917877772100001,1.00324693322,1.10585608428,0.070681239973844248,63.443543458768637,4.4842683200002424,0.0090354275778799995
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,1,0.50805520000000004,1.5080552,1.0080552,G17,9,0,0,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.062225861195899998,0.143610469282,4.1959999999999997,1.0438314040100001,2.3643358192499999,0.066247916262300005,0.221307024484,0.075797879212699995,18.887803241099999,57.689856571699998,5.8810685743900004,0.063464931332600005,0.079820494551699997,0.185719954188,0.36140938265299999,0.52436833959999996,0.072177869441599998,0.30922716918400001,0.64884114481900002,0.089456802474099997,0.25500564705500001,0.80391872162900002,0.11114657749200001,0.21228955729400001,0.94285763436900005,0.13078544100799999,0.18571995309299999,0.99999999999900002,0.139281821374,0.192773341835,0.97943274356599996,0.13574679047499999,0.216408399641,0.88650333956399996,0.12247171428500001,0.24920393956299999,0.77668984636399996,0.10705965921500001,0.28275536451599997,0.66693203420500002,0.091873324234400006,1.25353639237,0.97037157676899999,1.03994209007,0.96970044884899997,0.159202012448,0.33690420680400002,5.4556229272800003,0.776344036332,0.0388548110313,-0.036575109196800001,0.139406976806,0.97837696222100001,1.92229037793,-0.082584617934699997,0.20197638878999999,0.943373038208,1.69042206119,-0.127848701546,0.241966459814,0.90063950743700005,1.42553099118,-0.14256369460500001,0.25279330196700001,0.88734038836899998,1.1913003738000001,0.78204100962627909,5.6342200407563627,4.4061911291297209,0.15812696080998001
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,1,0.58598159999999999,1.5859816,1.0859816,G19,2,0,1,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0101582130303,0.089700622231099994,3.7309999999999999,0.70188246879399996,2.32582430665,0.0473979194014,0.24543408202100001,0.0479021342145,19.441916375200002,58.8488079961,0.2470881949,0.039388065979999998,0.043443479882499997,0.13703140839200001,0.246455053807,0.51828955788200004,0.0734970778996,0.191457666976,0.68602336807700004,0.097351870421400005,0.153002821209,0.85429992871399996,0.121402483347,0.13699612144100001,0.98964031953200005,0.14082014313399999,0.13703140776299999,0.99999999999900002,0.14253800481600001,0.14212922074000001,0.93827305097000002,0.133487954657,0.16882955591000001,0.80858825233599996,0.114851918889,0.206073774333,0.68127754655799999,0.096649895447899994,0.24721829268699999,0.56013531975800002,0.079400651387599996,1.2828420433500001,0.995207274315,1.0082290760499999,0.93960279206300001,0.0010750516380199999,0.219025936522,5.3637317515499996,0.426854581718,0.036043314748099999,0.051367268562899998,0.086891907241500005,1.06007878803,1.9279133705,0.045711676377799999,0.115089335801,1.0730052079700001,1.66288818105,0.0047458215191200004,0.13481204708399999,1.0425816637700001,1.3673009146399999,-0.0418457618765,0.156442461196,0.996656454528,1.0784248776400001,0.099199848496522955,1.2846761922775438,0.12743968364102234,0
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,1.5,1.0416162,2.0416162,1.5416162,G06,5,0,2,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.0029908753767399999,0.10166015436799999,3.8180000000000001,0.738157164837,2.3325511197900002,0.052265776987099999,0.24500704022100001,0.055863209522499999,1.5229064479600001,-0.51864346410100004,0.095047654467199996,0.042751422156800001,0.051218089709700002,0.14951524498400001,0.29004123659999997,0.51414332418999997,0.072773249943600002,0.22080474981000001,0.67589589652399995,0.095788802076199997,0.178179345662,0.84776714474000003,0.120360373162,0.155214938971,0.97377817866000005,0.13850053203099999,0.14951524518500001,0.99999999999900002,0.14261986514399999,0.158216701481,0.93587560429500005,0.13316292864099999,0.17996205187100001,0.81924817352299995,0.116329431114,0.20865570425800001,0.69408561626700005,0.098400649125800002,0.24956559559800001,0.57914974002300001,0.082064168762100001,1.2835787862900001,1.0009135681400001,1.00326285435,0.93722467709400004,0.031599728935699997,0.248012133243,5.3810178767799997,0.48182219711899998,0.045173108521499999,0.0379025743655,0.093181220221999997,1.04761438055,1.90965378296,0.028518971217400001,0.12577165752899999,1.0549082403400001,1.66701531826,-0.018189719743600001,0.152222209557,1.01461107055,1.3699815127899999,-0.065006415833699996,0.17962513971999999,0.96088933538800003,1.0932930642100001,0.055227205015840754,1.3123037715071546,0.072474869432086669,0.018735086468799997
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,1.5,1.0080552,2.0080551999999998,1.5080552,G17,9,0,1,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0138575496833,0.118814768153,3.714,0.93819187802899995,2.3595979644399998,0.065866347733500002,0.214030267474,0.074766021003300001,9.9357502985099995,20.834793721600001,0.126676125291,0.052860162133800001,0.062135491141100001,0.18432029888599999,0.31353332011700003,0.57343521250499996,0.078339195902199996,0.25190184392100001,0.72789992157799999,0.099575295748100007,0.21086783417300001,0.88042036275900004,0.120750672319,0.186893086071,1.0047848151500001,0.138224617593,0.18432029759400001,0.99999999999900002,0.13813498107700001,0.19720739659799999,0.94465566382400001,0.129933100266,0.22596818527099999,0.82865568317399996,0.113580307209,0.26593669979200002,0.71733809100500001,0.098062111536800001,0.308157569523,0.61056811020299995,0.083399718347700005,1.2432148296900001,0.96949166258300001,1.0388218091999999,0.96603077045899999,-0.0069297103994799998,0.28858382967700003,5.4887122818999998,0.58398620094499998,0.025279760513400001,0.060129151322800001,0.117498571314,1.07497220342,1.9494404789699999,0.051764679584299998,0.160394664051,1.09545272029,1.7090760459300001,0.010561830573400001,0.18356847848399999,1.08123738151,1.44523801258,-0.037132897698099999,0.20773488334500001,1.05639155943,1.18400332271,0.34224426227310423,21.963099275154399,7.5167447086561676,0.01979435286638
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,1.5,1.0859816,2.0859816000000002,1.5859816,G19,2,0,2,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",0.0045156016027399996,0.088635830857200004,3.7810000000000001,0.66410767199300003,2.3265836110999998,0.046283502732700002,0.24832472105100001,0.047361757969200002,2.6765447277600001,0.106064105827,0.219968984709,0.037400893197199997,0.043412936988900003,0.14163450718500001,0.256185438983,0.51462447329899996,0.073219454583799998,0.19890274989500001,0.67725231479900005,0.096417697619000001,0.15878149099399999,0.84856099248299999,0.120983421661,0.141787950676,0.97934887265899995,0.139802561715,0.14163450683699999,0.99999999999900002,0.14300276616800001,0.14783687562299999,0.93720501635700004,0.13376503467799999,0.172647602107,0.81073107205999995,0.11553546093600001,0.20195091602199999,0.68257681088400002,0.097165408410699997,0.24249301834799999,0.56310267904300004,0.080108194228400001,1.2870248955100001,1.00360585246,0.99975895227599998,0.93424164044799995,0.0128646424669,0.21774468492999999,5.3675552152000003,0.41046150219200001,0.0417230554906,0.042143856302000002,0.081950666548500001,1.05023145736,1.91655388902,0.037829920423599998,0.108476814253,1.0621394813,1.65929206454,-0.0053244960848000001,0.13268953971399999,1.0255466018899999,1.3598291256799999,-0.048478205744400003,0.15682019787699999,0.98222198568600005,1.07772715234,0.11932680433468476,0.094102137147813125,0.011228907306912768,0
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,10,9.5416162,10.5416162,10.0416162,G06,5,0,19,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.034977139446999997,0.094488247922500004,4.0590000000000002,0.68957885698400001,2.3269063170500002,0.056695429842800002,0.260607957384,0.056604438817299998,1.4222623002100001,-0.132816959973,0.14421741275,0.037220449823100001,0.047435476679100003,0.14636144906099999,0.279921371488,0.48823765797099999,0.0703828480462,0.223764585436,0.62504373606200003,0.090209721799500001,0.17870308478399999,0.80221316965300005,0.116002989793,0.154225785256,0.93725436323199995,0.13580617683599999,0.146361449359,0.99999999999900002,0.145241074217,0.152563927356,0.93866644653300002,0.13595712959100001,0.16998241078699999,0.83547156972500003,0.12073713057,0.20455331980899999,0.70297030535399996,0.10137661987,0.25025248679399997,0.58527909238800002,0.084286309276599997,1.30716966795,1.02404570993,0.98031427048200004,0.92148382828300002,0.098733773441200004,0.23067157068899999,5.3547496485300003,0.47249453768499999,0.0620395951167,-0.0014120833004599999,0.079582538622400001,1.0043600861199999,1.87592080976,-0.0332584000725,0.116367011847,0.97572174820699997,1.63768473938,-0.077926569291500006,0.15289877225099999,0.921707051108,1.3280140414199999,-0.097041434417,0.179754620669,0.89983068082999995,1.07351675036,0.36022118418363547,0.68068204527061182,0.24519609239991877,0.0067677321797000034
receiver,961648b461fe2cb6d29474ebce64ff0ca5671e43d58f73bcc934f50353333a0b,normal,10,9.5080551999999994,10.508055199999999,10.008055199999999,G17,9,0,18,1000,9,"E4,E3,E2,E,P,L,L2,L3,L4",-0.032917518448599997,0.11263852717,4.0709999999999997,0.94549405074799997,2.36050551224,0.066867135431800007,0.23313169909699999,0.072343611833999996,1.96809313073,-0.30254002988000001,0.121484870614,0.045008060572700001,0.057638568328899999,0.18114438993599999,0.33060274698499997,0.53618432000299998,0.074629965750500002,0.27299655387999999,0.662930256326,0.092523599583800006,0.22133257890800001,0.823151795081,0.115274146693,0.19047823397899999,0.94602007978500002,0.13292828297500001,0.18114438986600001,0.99999999999900002,0.141082458483,0.190813611041,0.94466133853599998,0.13276962440599999,0.21133133954700001,0.84951608731399997,0.118993286537,0.23945560194599999,0.73770654771300004,0.103125738653,0.280544767177,0.634775982455,0.088672896918300007,1.2697421263499999,1.00430766964,1.0020763285400001,0.93745147614699997,0.095257762997899995,0.27943098877299999,5.4893017682299998,0.55797013334900003,0.054659290838099998,0.0013587412498299999,0.097197656993600001,1.0102854918199999,1.89068141832,-0.026364292232599999,0.13831337079600001,0.99093011752799998,1.6726678823900001,-0.074776291387200003,0.18507510072399999,0.94357117377800004,1.4006368040399999,-0.098591662452400003,0.21579186168299999,0.93735216411800004,1.1709603024599999,0.048990750544364081,0.23636908777255267,0.011579899015464025,0.003291721736399994
